DISTRICT,YEAR,DA0CA07R,DA0CA08R,DA0CC07R,DA0CC08R,DA0CS07R,DA0CS08R,DA0CT07R,DA0CT08R,DACRB07R,DACRB08R,DACRM07R,DACRM08R,DACRR07R,DACRR08R,DB0CA07R,DB0CA08R,DB0CC07R,DB0CC08R,DB0CS07R,DB0CS08R,DB0CT07R,DB0CT08R,DBCRB07R,DBCRB08R,DBCRM07R,DBCRM08R,DBCRR07R,DBCRR08R,DECRB07R,DECRB08R,DECRM07R,DECRM08R,DECRR07R,DECRR08R,DF0CA07R,DF0CA08R,DF0CC07R,DF0CC08R,DF0CS07R,DF0CS08R,DF0CT07R,DF0CT08R,DFCRB07R,DFCRB08R,DFCRM07R,DFCRM08R,DFCRR07R,DFCRR08R,DH0CA07R,DH0CA08R,DH0CC07R,DH0CC08R,DH0CS07R,DH0CS08R,DH0CT07R,DH0CT08R,DHCRB07R,DHCRB08R,DHCRM07R,DHCRM08R,DHCRR07R,DHCRR08R,DI0CA07R,DI0CA08R,DI0CC07R,DI0CC08R,DI0CS07R,DI0CS08R,DI0CT07R,DI0CT08R,DICRB07R,DICRB08R,DICRM07R,DICRM08R,DICRR07R,DICRR08R,DLCRB07R,DLCRB08R,DLCRM07R,DLCRM08R,DLCRR07R,DLCRR08R,DM0CA07R,DM0CA08R,DM0CC07R,DM0CC08R,DM0CS07R,DM0CS08R,DM0CT07R,DM0CT08R,DMCRB07R,DMCRB08R,DMCRM07R,DMCRM08R,DMCRR07R,DMCRR08R,DP0CA07R,DP0CA08R,DP0CC07R,DP0CC08R,DP0CS07R,DP0CS08R,DP0CT07R,DP0CT08R,DPCRB07R,DPCRB08R,DPCRM07R,DPCRM08R,DPCRR07R,DPCRR08R,DRCRB07R,DRCRB08R,DRCRM07R,DRCRM08R,DRCRR07R,DRCRR08R,DSCRB07R,DSCRB08R,DSCRM07R,DSCRM08R,DSCRR07R,DSCRR08R,DW0CA07R,DW0CA08R,DW0CC07R,DW0CC08R,DW0CS07R,DW0CS08R,DW0CT07R,DW0CT08R,DWCRB07R,DWCRB08R,DWCRM07R,DWCRM08R,DWCRR07R,DWCRR08R
'227816,2009,.,.,.,-1,.,-1,0,80,-3,20,18,50,9,80,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,.,-1,0,-1,-3,-1,20,-1,20,-1,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,.,-1,0,-1,-3,-1,17,-1,-3,-1,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,0,-1,-3,-1,40,-1,20,-1
'227817,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'227818,2009,-1,.,-1,-1,.,-1,5.4,3.2,-3,-1,9,-1,9,-1,.,.,-1,-1,.,-1,7.1,12.5,-3,-1,-3,-1,-3,-1,-3,-1,11,-1,-3,-1,.,.,.,.,.,.,0,0,-3,-1,-3,-1,14,-1,-1,.,-1,.,.,.,4.3,0,-3,-1,17,-1,17,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,-1,17,-1,20,-1,-1,.,-1,-1,.,-1,10.5,10,-1,-1,20,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,-1,10,-1,-3,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1
'227819,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'227820,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'227821,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'227822,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'227823,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'227901,2009,20.9,20.9,37.8,38.8,1034,1036,81.1,75,45,50,61,63,54,61,17.3,17.2,7.9,9.5,847,860,78.5,81.6,20,25,35,36,35,41,22,27,39,43,35,41,20.8,20.7,35.1,36,1012,1012,84.5,77.1,46,49,58,59,59,63,18.3,17.9,18.3,16.9,952,913,61.8,59.8,28,33,46,48,41,47,20.7,23,33.3,36.4,1087,1001,90,-2,47,55,58,64,53,64,1,4,19,23,1,8,20.8,21.3,41,42.1,1061,1065,77,72.5,44,51,64,67,50,59,22.5,24.9,56,62.6,1128,1143,89.9,-2,65,69,78,82,68,72,15,17,32,32,30,35,10,9,24,19,15,18,23.5,24,56.4,58.4,1133,1143,84.8,84.2,62,70,78,81,69,78
'227904,2009,20.8,20.9,31.5,32.8,1006,1011,76.7,74.3,42,51,61,66,54,66,17.6,17.8,13.4,12.1,884,878,80.1,86.7,21,29,34,41,39,53,24,36,46,51,37,52,20.9,20.6,30,27.5,997,996,80.6,76,43,50,57,61,59,70,21.7,20,25.4,21.4,985,976,65.1,54.5,39,39,62,56,51,58,.,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,8,-3,15,50,15,-3,20.1,21.4,33.2,39.1,1017,1028,72.5,72.3,41,53,65,71,48,63,21.6,24.7,36.4,50,1040,1074,83.8,82.6,48,68,65,89,61,73,10,16,24,31,30,46,9,20,17,25,18,31,22.1,22.6,41.7,43.6,1065,1072,76.1,77.5,51,64,71,76,60,75
'227907,2009,19.9,18,12.7,8.6,929,861,52.7,73,24,31,51,49,39,43,18.8,15.6,6.3,0,891,782,78,-2,18,26,32,36,37,44,11,22,43,46,23,33,18.5,18.2,12.8,9.5,942,853,60.3,78.8,25,24,44,44,47,45,-1,18.4,4.3,5.6,917,854,33.8,50.7,19,20,54,48,30,28,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.5,17.6,12.5,7.5,908,867,44.4,67.1,23,37,61,54,30,42,.,.,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,7,2,44,19,24,21,-3,-3,20,-3,-3,-3,-1,20.9,30.4,25.9,993,983,56.1,65.9,36,53,67,63,55,69
'227909,2009,25.6,26.3,69.2,72.7,1192,1196,-2,-2,78,82,87,88,83,87,-1,.,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,45,89,82,67,42,25.1,26.4,68,73,1174,1197,-2,-2,80,85,85,88,86,90,22.5,22.5,50,52.9,1100,1109,-2,-2,63,62,78,82,67,69,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.1,26.2,70.2,72.4,1207,1196,-2,-2,76,79,89,88,79,83,27.1,28.1,65.3,72.5,1242,1192,-2,-2,70,78,87,92,74,78,28,20,42,35,39,33,42,25,46,33,54,32,25.6,26.3,72,74.2,1200,1204,-2,-2,80,84,88,89,85,89
'227910,2009,16.6,17.9,8.2,9,845,872,55.7,51.9,15,24,31,43,26,38,14.8,16.8,5.3,7.4,814,817,86.4,69.2,11,26,20,41,18,41,10,19,29,39,19,35,16,18.3,4.4,8.7,823,871,67.4,52.8,14,23,25,36,30,40,17,17.4,7.9,2.9,850,851,46.3,43.4,14,16,30,38,27,31,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-1,-3,-1,-3,-1,17.8,17.4,14.3,9.3,880,873,43.4,51.1,15,26,38,51,23,36,-1,-1,-1,-1,-1,-1,60,-1,-1,-1,-1,-1,-1,-1,8,13,17,28,19,29,-3,10,-3,10,-3,9,18.9,21.4,14.8,27,878,1014,55.1,60.7,24,52,44,67,36,57
'227912,2009,21.4,20.7,41.1,32.1,1062,1006,80,69.7,50,49,66,64,56,60,.,.,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,33,21,50,43,50,29,-1,18.8,46.9,26.3,1090,981,78,73.1,55,60,68,68,63,69,.,-1,25,33.3,968,1052,100,42.9,63,33,75,58,63,42,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.8,21.9,33.3,35.3,1025,1021,82.8,68,43,43,63,63,47,55,.,-1,-1,60,-1,1122,-1,100,-1,-4,-1,-4,-1,-4,9,8,18,8,18,33,-1,-3,-1,20,-1,-3,21.8,20.7,40.5,31.6,1078,1017,73.7,69.1,47,49,65,65,55,60
'227913,2009,23.5,23.2,49.5,49.5,1107,1098,99.1,97.3,71,69,80,74,80,84,-1,-1,-1,14.3,-1,1054,-2,-2,-1,80,-1,80,-1,-4,50,36,70,36,70,43,22.4,23.7,45.7,49.4,1089,1095,-2,94.5,69,65,74,68,81,86,-1,18.6,57.1,37.5,1094,1030,87.5,77.4,62,48,77,55,65,65,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.1,22.6,53.3,49.7,1125,1101,96.5,100,73,73,86,80,79,82,-1,26,-1,71.4,-1,1173,60,87.5,40,88,40,88,40,-4,37,6,39,11,62,44,7,17,25,33,31,50,23.1,23.2,50.2,50.7,1112,1102,98.3,98.6,73,70,81,76,83,85
'228901,2009,19.6,20.4,14.3,18.2,965,928,80,81.5,35,30,45,48,51,48,-1,-1,-1,-1,-1,-1,-2,-1,-3,-1,-3,-1,20,-1,18,22,25,56,36,33,18.1,20.4,8.3,28.6,917,869,92.3,70,27,20,40,30,60,50,.,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.6,20.4,18.8,13.3,1020,955,72.7,88.2,41,35,48,59,45,47,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,11,-3,10,33,22,33,-1,-1,-1,-1,-1,-1,19.6,20.8,17.4,20,995,933,74.2,87,42,35,53,52,58,52
'228903,2009,19,17.8,18.8,7.7,959,938,64,65,25,28,47,42,33,44,.,16.6,0,0,-1,-1,62.5,70,13,20,22,20,25,40,29,22,38,28,32,43,18.6,17.8,17.6,5.3,923,920,63,90.5,19,24,37,32,30,52,-1,.,80,.,-1,.,83.3,-1,67,-1,67,-1,67,-1,-1,.,.,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.4,14.3,1016,968,60.9,36.8,33,33,59,56,38,33,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,-3,13,-3,21,38,-1,-1,-1,-1,-1,-1,18.4,18.3,9.1,10.5,951,957,61.1,65.5,21,31,50,50,29,46
'228904,2009,-1,-1,14.3,14.3,929,912,70,63.6,10,45,40,55,10,45,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,20,-1,40,-1,20,-1,-1,20,0,932,-1,71.4,62.5,14,50,57,63,14,50,.,.,.,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.3,14.3,952,912,70,63.6,10,45,40,55,10,45
'228905,2009,.,-1,-1,10,-1,831,66.7,58.8,17,22,67,50,33,39,.,-1,.,0,.,786,.,100,-1,-3,-1,13,-1,38,-1,-3,-1,30,-1,30,.,-1,-1,0,-1,807,-1,70,-1,20,-1,30,-1,40,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,42.9,-1,25,-1,75,-1,38,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,17,-1,50,-1,50,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,66.7,30,17,40,67,80,33,40
'229901,2009,19.2,18.8,3.8,5.3,907,880,74.3,67.9,19,48,50,61,35,59,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,50,45,75,36,57,20.6,18.8,6.3,0,902,869,88.9,88.2,22,56,39,67,42,65,-1,.,.,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,935,-1,58.8,36.4,14,33,64,50,27,44,.,.,.,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,5,22,37,44,24,30,-1,-1,-1,-1,-1,-1,19.6,18.9,4,5.6,929,876,78.1,66.7,21,46,55,59,35,57
'229903,2009,17.4,-1,10,8,882,854,97.6,86.2,33,36,48,46,55,53,15.6,-1,7.7,0,810,780,100,-2,19,23,25,36,56,41,16,28,30,38,42,44,17.6,-1,18.2,9.7,915,862,100,93.9,39,37,48,43,61,61,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.2,-1,0,5.3,843,842,89.5,76,26,35,48,48,47,42,.,.,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,15,4,29,15,41,23,-1,-1,20,-1,-1,-1,18.9,-1,11.5,16.7,918,939,96.3,70.6,44,50,63,58,56,61
'229904,2009,20.5,20.2,23.1,26.7,971,963,49.1,50,34,49,48,57,67,72,-1,.,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,32,38,53,46,58,77,20.5,19.6,14.3,10,959,902,50,50,33,61,38,67,72,79,.,-1,.,-1,.,-1,-1,-2,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.2,20.4,33.3,35,992,988,48,50,35,44,58,53,63,69,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,11,-1,30,-1,22,-1,-1,-1,-1,-1,-1,20.8,20.2,23.1,29.6,971,999,52,46.6,34,49,47,57,67,71
'229905,2009,20.2,23.2,11.1,14.3,962,-1,45,33.3,15,56,45,67,29,61,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,14,-1,29,-1,43,-1,20,23.2,16.7,20,-1,-1,54.5,50,18,78,55,89,36,78,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,33.3,18.2,11,33,33,44,20,44,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,-1,-3,-1,17,-1,-1,-1,-1,-1,-1,-1,20.2,23.2,11.1,14.3,962,-1,45,35,15,59,45,71,29,65
'229906,2009,-1,18.2,33.3,7.7,1000,851,66.7,81.3,20,31,50,54,15,36,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-1,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,0,-1,835,60,75,33,11,50,44,29,20,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,13,-1,38,-3,11,-1,-1,-1,-1,-1,-1,-1,17,33.3,0,1000,833,75,78.6,22,18,56,45,18,25
'230901,2009,20.6,20.4,38.9,22.7,1118,1043,66.7,78.6,44,52,42,52,78,82,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-3,-1,-1,-1,45,50,42,50,82,67,-1,20.1,55.6,25,1160,1080,81.8,94.1,47,53,47,53,87,88,.,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.2,21.2,22.2,16.7,1060,-1,56.3,54.5,41,50,39,50,71,73,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,7,22,6,22,53,70,-3,-1,-3,-1,33,-1,19.5,21.4,46.7,27.8,1162,1060,68.2,72,52,54,52,54,78,84
'230902,2009,19.6,20.5,16.4,17.7,992,944,67,62.7,34,37,54,57,39,56,16.7,16,0,0,-1,841,61.1,57.1,6,6,11,29,17,29,14,24,28,42,20,40,20.6,21.5,14,24.4,956,937,68.3,61.2,39,34,57,50,44,64,-1,-1,-1,-1,-1,-1,-1,44.4,-1,25,-1,33,-1,50,.,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.2,19.6,20.7,10.5,1112,953,63,64.4,26,39,50,64,30,48,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,9,11,22,29,19,29,-1,-1,-1,-1,-1,-1,20.6,20.9,21.8,16.7,1031,957,66.3,66,41,43,63,64,45,61
'230903,2009,18.3,20.1,5.3,15,-1,-1,55.9,48.8,17,23,38,40,27,53,15.8,-1,0,-1,.,.,87.5,-1,13,-1,13,-1,13,-1,-3,15,40,38,-3,31,17.9,20.8,0,18.2,-1,-1,50,42.3,19,17,31,33,35,57,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.8,19.3,11.1,11.1,.,-1,64.3,60,15,29,46,50,15,47,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,12,-3,32,16,19,41,-1,-1,-1,-1,-1,-1,19.8,21.1,9.1,21.4,-1,-1,44,41.2,20,25,45,41,33,56
'230904,2009,17.4,18.6,0,7.7,841,-1,82.6,76.5,17,33,54,61,38,58,-1,-1,0,0,-1,-1,100,83.3,13,17,25,50,38,50,15,36,38,57,38,60,18,19.1,0,11.1,840,-1,69.2,90,17,33,42,56,58,70,.,-1,.,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.4,-1,0,-1,-1,.,90,57.1,17,33,67,67,17,44,.,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-3,17,29,33,29,57,-1,-1,-1,-1,-1,-1,18.7,19.1,0,14.3,896,.,80,70,20,50,67,80,40,64
'230905,2009,21,20.8,28.3,21.4,1024,974,90.9,81.2,45,59,68,74,55,69,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,46,69,63,85,57,69,20.7,20.7,25,18.5,1004,949,100,87.1,47,62,74,69,55,76,14.2,-1,0,-1,.,.,-2,-1,17,-1,17,-1,17,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,20.8,30.4,24.1,-1,1046,76.7,76.3,42,58,61,78,55,63,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,7,23,13,38,20,43,-1,-1,17,-1,-1,-1,21.9,20.9,30.2,22.2,1024,974,85.5,81.8,48,58,72,73,59,67
'230906,2009,19.9,20.9,18.4,28.9,956,1012,74.5,70.3,31,52,47,76,49,63,-1,-1,-1,-1,.,.,-2,-1,-1,-1,-1,-1,-1,-1,38,46,46,62,50,69,20.6,21.5,20,19,965,1031,69,72.4,30,63,37,81,61,74,-1,.,-1,.,.,.,-2,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.4,20.3,16.7,37.5,941,990,81.8,68.6,32,43,57,71,36,54,.,-1,.,-1,.,-1,.,-2,-1,-1,-1,-1,-1,-1,14,16,24,52,30,36,-3,-1,-3,-1,-3,-1,20.1,20.9,20,29.3,947,1029,70,69.5,32,54,48,79,51,63
'230908,2009,21.2,20.5,21.9,16,-1,1025,65.3,54.3,42,56,67,67,50,74,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,30,50,50,70,40,70,20.3,20.6,13.3,25,-1,1019,62.5,46.2,50,68,71,67,60,91,.,-1,.,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.7,20.4,25,7.7,-1,1034,64,65,35,43,63,67,41,57,.,.,-1,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,21,13,56,11,31,38,-1,-1,-1,-1,-1,-1,21.1,20.7,20,16.7,-1,1025,63.8,53.3,44,57,67,66,52,76
'231901,2009,16.8,18.8,0,8.7,920,-1,81.1,71.9,17,23,51,38,22,39,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,8,-3,38,-3,20,38,17.5,17.7,0,0,912,.,87.5,68.4,20,16,53,32,33,37,16,17.5,0,0,-1,.,81,57.9,10,17,40,21,18,39,-1,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.3,20.3,0,20,-1,-1,76.2,76.9,15,33,50,46,14,42,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,-3,25,14,10,29,-1,-1,-1,-1,-1,-1,17.7,20.1,0,18.2,-1,-1,81.3,91.7,27,33,67,58,27,42
'231902,2009,18.6,20.9,17.6,25,-1,-1,-2,100,31,76,69,94,38,76,.,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,13,60,75,-4,13,60,19.5,20.7,20,30,-1,.,100,100,40,73,60,91,50,73,16.9,-1,0,-1,.,.,-2,-1,-3,-1,60,-1,-3,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.3,21.3,14.3,16.7,.,-1,-2,100,17,83,83,-4,17,83,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,-1,44,-1,11,-1,-1,-1,-1,-1,-1,-1,19.9,22,30,33.3,-1,-1,90.9,100,45,85,73,92,55,85
'232801,2009,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1
'232901,2009,21.5,20.3,25,33.3,-1,-1,100,-2,25,63,75,63,25,88,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,40,-1,40,-1,80,20.8,-1,20,20,.,-1,100,-2,20,-1,60,-1,20,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.8,-1,40,60,-1,-1,100,-2,40,-1,80,-1,40,-1
'232902,2009,18.8,19.7,26.3,14.3,1001,-1,67.9,51.9,30,30,48,59,44,41,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,27,14,36,57,45,36,18.5,19,27.3,0,944,-1,78.6,50,43,29,50,50,71,43,18.1,18.7,16.7,10,-1,-1,63.2,45.5,22,32,39,59,39,45,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.1,20.3,25,28.6,-1,-1,57.1,53.8,15,31,46,69,15,38,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,24,19,57,25,33,-1,-1,-1,-1,-1,-1,19.6,-1,42.9,-1,-1,-1,77.8,80,44,20,67,60,56,20
