DISTRICT,YEAR,DA0CA08R,DA0CA09R,DA0CC08R,DA0CC09R,DA0CS08R,DA0CS09R,DA0CT08R,DA0CT09R,DACRB08R,DACRB09R,DACRM08R,DACRM09R,DACRR08R,DACRR09R,DB0CA08R,DB0CA09R,DB0CC08R,DB0CC09R,DB0CS08R,DB0CS09R,DB0CT08R,DB0CT09R,DBCRB08R,DBCRB09R,DBCRM08R,DBCRM09R,DBCRR08R,DBCRR09R,DECRB08R,DECRB09R,DECRM08R,DECRM09R,DECRR08R,DECRR09R,DF0CA08R,DF0CA09R,DF0CC08R,DF0CC09R,DF0CS08R,DF0CS09R,DF0CT08R,DF0CT09R,DFCRB08R,DFCRB09R,DFCRM08R,DFCRM09R,DFCRR08R,DFCRR09R,DH0CA08R,DH0CA09R,DH0CC08R,DH0CC09R,DH0CS08R,DH0CS09R,DH0CT08R,DH0CT09R,DHCRB08R,DHCRB09R,DHCRM08R,DHCRM09R,DHCRR08R,DHCRR09R,DI0CA08R,DI0CA09R,DI0CC08R,DI0CC09R,DI0CS08R,DI0CS09R,DI0CT08R,DI0CT09R,DICRB08R,DICRB09R,DICRM08R,DICRM09R,DICRR08R,DICRR09R,DLCRB08R,DLCRB09R,DLCRM08R,DLCRM09R,DLCRR08R,DLCRR09R,DM0CA08R,DM0CA09R,DM0CC08R,DM0CC09R,DM0CS08R,DM0CS09R,DM0CT08R,DM0CT09R,DMCRB08R,DMCRB09R,DMCRM08R,DMCRM09R,DMCRR08R,DMCRR09R,DP0CA08R,DP0CA09R,DP0CC08R,DP0CC09R,DP0CS08R,DP0CS09R,DP0CT08R,DP0CT09R,DPCRB08R,DPCRB09R,DPCRM08R,DPCRM09R,DPCRR08R,DPCRR09R,DRCRB08R,DRCRB09R,DRCRM08R,DRCRM09R,DRCRR08R,DRCRR09R,DSCRB08R,DSCRB09R,DSCRM08R,DSCRM09R,DSCRR08R,DSCRR09R,DW0CA08R,DW0CA09R,DW0CC08R,DW0CC09R,DW0CS08R,DW0CS09R,DW0CT08R,DW0CT09R,DWCRB08R,DWCRB09R,DWCRM08R,DWCRM09R,DWCRR08R,DWCRR09R
'107907,2010,-1,15.6,9.1,0,798,-1,64.7,55.6,19,-3,44,22,24,13,-1,-1,0,-1,726,.,83.3,-2,-3,-1,40,-1,-3,-1,-3,-1,29,-1,13,-1,-1,-1,0,-1,-1,-1,71.4,66.7,33,-3,50,17,29,17,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.7,-1,786,-1,60,-1,10,-1,40,-1,20,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.7,-1,-1,-1,54.5,50,27,-3,45,25,33,-3
'107908,2010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'107910,2010,20.8,-1,23.1,28.6,995,941,36.1,41.2,53,56,76,63,65,76,.,.,.,.,.,.,0,-1,20,-1,60,-1,20,-1,42,60,83,60,50,63,19.4,-1,16.7,33.3,-1,958,54.5,50,55,67,73,67,64,93,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,28.6,-1,1016,-1,28,20,52,-1,78,-1,65,43,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,20,-1,60,-1,40,57,-1,-1,-1,-1,-1,20,20.8,-1,23.1,16.7,995,928,41.9,40,59,57,79,64,72,78
'108801,2010,17.5,.,0,.,.,.,4.9,0,26,-3,32,14,36,25,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,24,-3,32,5,36,33,17.2,.,0,.,.,.,7.7,0,33,-3,47,13,47,40,-1,.,-1,.,.,.,3.5,0,22,-3,25,12,33,23,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,1.8,0,17,-3,15,15,23,12,-1,.,-1,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,19,-3,27,9,32,35,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,16.7,-1,-1,-1,-1,-1,-1,-1
'108802,2010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'108804,2010,-1,13.6,0,0,-1,.,5.5,10.4,7,18,26,31,21,39,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,7,11,21,17,20,37,-1,13.8,-1,0,-1,.,4.2,12.2,18,30,26,33,37,62,-1,13.6,0,0,-1,.,4.9,11.5,8,19,26,30,18,40,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,6.5,8.5,-3,11,26,30,8,22,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,3,12,21,29,19,32,-1,-1,-1,-1,-1,-1,.,.,-1,.,-1,.,12.5,0,-1,-1,-1,-1,-1,-1
'108807,2010,18.5,19.8,14.6,20.7,969,933,-2,-2,63,67,93,80,63,74,.,-1,.,-1,.,-1,.,-2,-1,-1,-1,-1,-1,-1,58,70,92,80,58,73,19.5,20,21.1,17.1,979,932,-2,-2,62,64,92,79,62,71,18.2,19.1,10.3,18.8,943,912,-2,-2,61,69,93,79,61,76,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.6,19.4,9.1,26.1,957,935,-2,-2,65,72,94,83,65,78,.,-1,.,-1,.,.,.,-2,-1,-1,-1,-1,-1,-1,20,29,80,36,20,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1
'108808,2010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'108902,2010,16.9,16.7,3.4,5.5,912,913,68.7,57.7,32,29,50,51,48,40,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,32,28,50,51,48,38,17,16.5,3.6,4.9,896,-1,75.6,62.3,33,31,46,48,52,44,16.9,16.6,2.8,5.3,927,898,68.4,56.8,32,29,50,51,48,39,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,4,-3,33,32,4,-3,16.8,16.9,3.1,6.1,940,910,61.4,53.4,32,27,54,54,44,37,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,19,14,35,36,36,27,-3,-3,-3,5,-3,5,19.7,17.4,33.3,10,-1,-1,85.7,-2,57,40,57,50,71,60
'108903,2010,16.8,16.9,2.3,3.4,845,823,79.4,78.4,40,28,49,43,61,45,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,37,28,47,42,60,45,17,17.2,2.9,4.2,856,813,85.8,86.4,44,34,50,47,66,54,16.8,16.9,2.3,3.5,845,823,79.4,78.3,40,28,49,43,61,45,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,-3,-3,7,-3,3,16.4,16.6,1.4,2.5,827,833,71.8,70.5,35,22,48,40,55,37,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,14,6,21,17,40,28,-3,-3,8,-3,-3,-3,.,.,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1
'108904,2010,17.5,17.4,8.7,8.2,1023,976,87.2,80.4,27,31,44,46,43,47,17.9,17.2,11.1,0,-1,-1,-2,-2,38,-1,38,-1,50,-1,23,28,41,45,38,44,17.4,17.4,7.6,7.1,999,952,89.8,85.5,26,32,39,44,44,52,17.3,17.3,7.6,7.5,1013,971,86.3,80,26,30,43,46,42,46,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,-3,16,17,-3,-3,17.6,17.4,9.9,9.4,1050,1010,84.6,75.5,28,29,48,48,43,42,22.7,20.8,55.6,33.3,1108,-1,100,-2,56,60,89,60,67,80,10,9,22,19,30,29,-3,-3,3,4,6,2,20.4,19.5,24.3,28.1,1077,1051,92.5,78,45,50,58,58,66,62
'108905,2010,16.3,16.6,4.8,5.1,822,846,93.5,86.1,30,34,40,42,56,53,.,-1,.,-1,.,.,.,-2,-1,-1,-1,-1,-1,-1,30,31,41,39,57,51,16.1,16.8,2.2,5.6,770,878,-2,93.4,29,38,35,42,56,64,16.3,16.7,4.9,5.2,822,846,92.9,85.4,30,34,40,42,56,53,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,13,-3,27,-3,13,-3,16.7,16.5,9.3,4.6,941,815,77.1,79.3,31,30,47,42,56,42,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,8,13,19,19,36,37,-1,14,-1,13,-1,14,-1,.,-1,.,.,.,-2,.,-1,-1,-1,-1,-1,-1
'108906,2010,18.6,19,13.8,16.1,938,941,82.5,72.4,45,47,64,65,56,58,17.9,-1,20,12.5,912,922,100,-2,40,17,50,33,50,50,39,37,60,57,51,49,18.7,19,11.3,13.1,926,918,85.6,79,45,48,60,62,60,61,18.1,18.5,9.9,12.8,914,919,80.1,69.7,42,44,62,62,54,55,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,2,1,18,20,6,6,18.6,19.2,17,19.8,954,968,78.8,65.7,46,46,70,67,52,55,22.4,22.9,27.8,39.3,1034,1066,-2,-2,58,69,79,85,61,78,15,24,36,43,33,40,-3,2,8,8,5,12,21.6,21.8,36.7,31.4,1052,1032,89.9,81.9,67,67,79,81,78,76
'108907,2010,17.5,17,7.2,3.9,948,1012,81,80.1,32,36,51,47,59,60,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,31,34,51,47,57,58,17.3,17.1,6.3,4.1,-1,1006,88,89,30,38,49,47,62,71,17.5,17.1,7.3,3.9,948,1012,80.5,79.6,32,36,51,47,59,60,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-3,-1,-3,-1,-3,17.7,16.9,8.5,3.6,-1,-1,73.2,71.8,33,33,54,47,55,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,18,17,33,26,54,49,-1,-3,-1,17,-1,-3,.,-1,.,-1,.,.,.,-2,-1,-1,-1,-1,-1,-1
'108908,2010,18.1,18,8.7,9,949,955,74,78.1,35,40,53,49,50,62,-1,.,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,36,51,46,48,58,18.3,17.8,8.8,7.3,937,898,81.8,83.9,33,42,46,50,52,66,18,17.9,7.6,8.8,934,951,73.3,77.3,34,40,52,49,50,62,.,.,.,-1,.,-1,.,-2,-1,-1,-1,-1,-1,-1,-3,6,11,26,-3,11,17.9,18.2,8.5,11.1,970,1023,66.9,72.4,37,38,60,48,48,58,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,16,15,31,24,38,47,-1,-3,-1,-3,17,-3,24.3,19.4,42.9,18.2,1069,-1,82.4,84.6,65,40,88,40,65,80
'108909,2010,16.6,16.8,5,5.4,848,902,77,70.2,27,29,41,41,47,48,-1,-1,-1,-1,-1,-1,-2,60,-1,-1,-1,-1,-1,-1,25,27,40,39,44,46,16.8,16.7,4.4,5.3,841,885,79.7,74,30,31,40,40,56,54,16.6,16.8,4.8,5.3,849,900,76.5,70,27,29,41,41,47,48,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,5,14,18,2,7,16.5,17,5.7,5.6,860,930,73.9,66.1,24,27,42,42,37,42,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,12,11,24,19,36,32,4,-3,12,-3,7,1,19.1,18.9,15,16.7,856,-1,90.9,80,41,25,45,38,59,47
'108910,2010,17,17,4,3.3,-1,-1,67.6,67,21,21,49,40,37,40,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,20,21,49,40,36,40,16.8,16.8,6.7,2.7,-1,-1,71.4,84.1,16,18,38,33,39,46,17,17,4,3.3,-1,.,67.6,65.9,21,21,49,40,37,40,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.2,17.3,0,4.2,-1,.,62.5,51.1,28,24,63,45,33,33,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,3,4,34,8,13,27,-1,-1,-1,-1,-1,-1,.,.,.,-1,.,-1,.,-2,-1,-1,-1,-1,-1,-1
'108911,2010,19.5,19.4,21.1,15.8,976,973,69.9,72.9,42,48,59,64,57,63,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,26,40,47,60,40,56,19.2,19.1,22.4,14.5,981,964,76.3,76,44,46,55,60,62,67,18.9,19,15.9,13.9,948,955,66.9,69.9,38,45,56,63,52,61,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,-3,27,33,-3,-3,19.8,19.7,19.8,17.1,970,984,64.2,69.7,39,50,62,68,52,60,21,23.4,45.5,45.5,1014,1202,100,-2,64,70,64,70,91,80,18,17,36,35,37,38,-1,-1,-1,-1,-3,20,22.9,20.9,40.7,21.6,1070,1011,80.8,85,59,62,70,72,77,77
'108912,2010,17.2,16.9,5.8,4.4,960,904,47.8,54.8,31,30,48,46,48,46,-1,.,-1,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,31,31,47,46,48,46,17.1,16.7,3.4,3.3,-1,883,58.1,60.9,34,31,46,42,55,50,17.2,16.9,5.6,4.3,960,895,47.6,54.4,31,30,48,46,48,46,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,3,-3,25,24,2,3,17.5,17.3,9.5,5.9,1020,917,37.6,48.8,28,30,50,50,41,43,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,9,10,23,23,27,30,6,-3,6,4,5,-3,-1,18.5,-1,10,.,-1,-1,100,-1,70,-1,70,-1,90
'108913,2010,17.9,17.8,9.2,9.5,964,937,65.3,68.8,37,42,55,55,52,60,-1,-1,-1,-1,.,.,-2,66.7,-1,40,-1,40,-1,60,34,39,53,53,48,57,18,17.6,10.6,8.6,942,915,70.4,71,41,42,53,52,58,63,17.8,17.8,9.4,8.6,964,939,64.7,68.2,37,41,55,54,51,59,.,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-3,-3,15,16,-3,5,17.6,18,7.3,10.6,1000,970,59.2,66.5,33,42,57,58,44,56,-1,-1,-1,-1,-1,978,-1,-2,-1,-1,-1,-1,-1,-1,21,22,39,36,37,46,6,27,16,27,5,33,19,19.5,8.3,25,1020,897,66.7,76.2,56,75,56,75,63,95
'108914,2010,17.2,15,0,0,874,-1,61.1,78.1,15,7,43,17,29,28,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,11,7,45,19,29,30,17.5,15.5,0,0,874,-1,73.3,75,27,7,33,21,53,50,17.2,15,0,0,874,-1,61.1,78.1,15,7,43,17,29,28,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,14.5,0,0,.,-1,52.4,81.3,5,7,50,13,11,7,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,8,-3,31,13,17,19,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1
'108915,2010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'108916,2010,16.8,16.5,4.1,2.7,1004,-1,74.4,50.9,28,13,55,41,39,23,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,28,13,54,40,39,23,16.6,16.8,2.5,3.2,-1,-1,90.9,63.3,30,15,54,40,48,23,16.8,16.5,4.1,2.7,1004,-1,74.4,50.9,28,13,55,41,39,23,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,10,5,40,28,10,7,17.2,16.1,7.1,2.1,-1,-1,55.3,40.7,24,11,58,42,29,24,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,13,7,35,23,24,14,-1,-3,-1,-3,-1,-3,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1
'109901,2010,21.1,23.1,37.5,57.1,-1,1113,-2,87.5,56,69,81,88,63,67,-1,.,-1,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,67,-1,-4,-1,67,18.6,-1,25,-1,-1,-1,-2,80,38,60,63,80,50,80,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.5,23.6,50,60,-1,1122,100,90.9,75,73,-4,92,75,62,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.2,23.5,40,61.5,-1,1153,-2,92.9,53,71,80,93,60,69
'109902,2010,19.4,22.2,0,50,-1,-1,35.3,54.5,42,60,53,60,53,80,.,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,38,-1,63,-1,63,-1,-1,-1,0,-1,-1,-1,55.6,-1,55,-1,55,-1,55,-1,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,12.5,57.1,25,67,50,67,50,83,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,13,-1,13,-1,38,-1,-1,-1,-1,-1,-1,-1,-1,22.2,-1,50,.,-1,33.3,60,43,60,50,60,57,80
'109903,2010,18.4,19.1,13.6,15.4,-1,.,91.7,86.7,30,36,48,50,39,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,60,-1,-4,-1,60,-1,17.8,19.5,0,20,-1,.,100,100,33,50,50,50,50,60,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.7,-1,18.8,-1,-1,.,88.9,60,29,-1,47,-1,35,-1,-1,.,-1,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,10,-1,20,-1,20,-1,-1,-1,-1,-1,-1,-1,18.6,19.3,15.8,16.7,-1,.,90.5,85.7,30,31,45,46,40,46
'109904,2010,-1,18,10,13.6,926,947,51.3,43.1,39,43,46,57,66,66,.,-1,-1,-1,-1,-1,33.3,26.7,67,40,83,53,86,67,24,40,35,53,57,67,-1,18.9,12,13,916,935,65.8,42.6,41,37,49,49,68,65,-1,18.4,20,0,938,884,34.5,40.9,19,29,22,45,63,52,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.8,6.7,14.3,945,958,37.5,43.8,37,50,43,65,64,67,.,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,7,22,17,36,50,54,-1,-1,-1,-1,-1,-1,-1,18.5,7.7,27.3,918,1011,66.7,52.4,47,59,55,68,63,78
'109905,2010,21.4,19.9,31.6,13.3,984,916,51.4,50,52,29,70,55,72,50,19,.,0,-1,-1,-1,83.3,20,40,-3,60,40,60,-3,71,27,71,55,86,36,21.8,20.1,40,15.4,-1,-1,58.8,76.5,50,31,57,63,86,50,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,-1,22.2,-1,-1,-1,45,15.4,53,25,81,46,60,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-3,-1,36,-1,27,-1,-1,-1,-1,-1,-1,22.4,20.2,42.9,18.2,-1,-1,48.3,52.4,57,37,75,65,78,63
'109907,2010,18.9,18.1,14.8,7.7,939,844,93.1,-2,50,51,81,73,54,58,15.6,17,0,0,-1,-1,-2,-2,20,-3,40,60,20,-3,43,43,86,71,47,50,18.4,19.1,0,5.9,901,904,-2,-2,46,63,69,75,60,75,-1,17,-1,0,-1,818,40,91.7,56,50,-4,79,60,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.3,17.3,26.7,9.1,969,779,83.3,-2,53,43,89,71,50,45,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,31,43,62,57,38,43,-1,-3,-1,20,29,-3,20.4,19.1,25,14.3,965,882,100,-2,56,67,83,72,60,79
'109908,2010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'109910,2010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'109911,2010,18.1,22,17.1,36.2,983,1111,53.2,52.2,26,45,40,56,47,68,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,19,41,44,53,37,59,18.1,21.7,19.2,25.8,1029,1068,61.9,58.5,27,45,39,53,48,74,15.8,-1,0,-1,-1,-1,66.7,33.3,7,60,29,60,21,64,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.2,22.6,13.3,56.3,942,1158,42.9,43.2,24,44,41,60,47,59,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,15,4,33,21,45,-1,-1,-1,-1,-1,-1,19,21.7,23.3,35.7,1029,1102,49.2,53.8,31,43,43,55,54,69
'109912,2010,.,25,-1,80,-1,-1,15.4,38.5,22,54,50,85,50,57,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,20,-1,40,-1,50,-1,.,-1,-1,-1,-1,-1,-1,50,-1,75,-1,88,-1,75,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,.,11.1,20,14,20,57,80,38,33,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-3,40,60,60,17,-1,-1,-1,-1,-1,-1,.,25,-1,80,-1,-1,18.2,38.5,29,54,50,85,71,57
'109913,2010,-1,-1,0,12.5,-1,847,27.8,38.1,53,40,59,65,71,55,.,.,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,33,40,50,80,67,40,-1,-1,-1,0,.,-1,12.5,46.2,50,31,63,46,63,54,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,40,25,56,57,56,-4,78,57,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,25,-1,38,-1,38,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,794,31.3,36.8,47,39,53,61,67,56
'109914,2010,-1,21.9,33.3,42.9,984,-1,75,43.8,50,29,50,36,63,36,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,33,22,33,22,50,33,.,-1,-1,-1,-1,-1,-1,66.7,-1,40,-1,60,-1,40,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,-1,-1,83.3,30,67,22,67,22,83,33,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-3,-1,-3,-1,14,-1,-1,-1,-1,-1,-1,-1,21.9,40,42.9,-1,-1,71.4,58.3,43,33,43,42,57,42
'110901,2010,20.3,17.1,11.1,3.7,782,-1,66.7,-2,25,31,50,38,40,54,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,19,18,56,36,29,36,-1,18.9,0,7.1,820,-1,63.6,-2,29,38,43,38,50,69,-1,17,0,0,706,-1,72.7,-2,-3,45,30,45,18,45,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.3,15.3,18.2,0,750,.,68.8,-2,24,23,53,38,35,38,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,18,15,36,23,18,46,-1,-1,-1,-1,-1,-1,-1,17.2,25,8.3,-1,-1,57.1,-2,50,25,67,33,58,67
'110902,2010,19.8,19.6,23.4,14.5,1009,997,40.8,40,34,51,53,58,55,70,-1,-1,-1,-1,-1,-1,33.3,42.9,14,17,14,17,63,57,27,39,40,48,57,57,20.2,20.8,21.9,20.7,1029,1029,36.4,35.4,37,50,49,52,58,73,18.2,18.8,21.1,5.3,966,941,23.2,22.1,25,41,44,49,46,66,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.3,18.7,25,9.1,992,931,46.4,45.2,31,51,58,64,52,66,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,8,17,15,22,41,37,-3,-3,20,20,17,-3,21,20,27.5,17.5,1037,1031,62.5,64.5,47,67,67,75,65,75
