CAMPUS,CAMPNAME,CFLCHART,CFLYRE,CIADDACK,CNTYNAME,COUNTY,CSUPRATE,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'127903001,HAMLIN H S,N,N,NQ,JONES,'127,NQ,E,HAMLIN ISD,'09 - 12,S,,,'14
'127903041,HAMLIN MIDDLE,N,N,NQ,JONES,'127,NA,R,HAMLIN ISD,'06 - 08,M,,,'14
'123914101,HAMSHIRE-FANNETT EL,N,N,NQ,JEFFERSON,'123,NA,A,HAMSHIRE-FANNETT ISD,'EE - 04,E,,,'05
'123914001,HAMSHIRE-FANNETT H S,N,N,R,JEFFERSON,'123,NQ,R,HAMSHIRE-FANNETT ISD,'09 - 12,S,,,'05
'123914102,HAMSHIRE-FANNETT INT,N,N,NQ,JEFFERSON,'123,NA,R,HAMSHIRE-FANNETT ISD,'05 - 05,E,,,'05
'123914041,HAMSHIRE-FANNETT MIDDLE,N,N,NQ,JEFFERSON,'123,NA,R,HAMSHIRE-FANNETT ISD,'06 - 08,M,,,'05
'219901101,HAPPY EL,N,N,NQ,SWISHER,'219,NA,R,HAPPY ISD,'KG - 06,E,,,'16
'219901001,HAPPY H S,N,N,NQ,SWISHER,'219,NQ,A,HAPPY ISD,'09 - 12,S,,,'16
'219901041,HAPPY MIDDLE,N,N,NQ,SWISHER,'219,NA,R,HAPPY ISD,'07 - 08,M,,,'16
'146904002,GULF COAST H S,N,N,,LIBERTY,'146,PE,1,HARDIN ISD,'10 - 12,S,,,'04
'146904102,HARDIN EL,N,N,NQ,LIBERTY,'146,NA,A,HARDIN ISD,'EE - 05,E,,,'04
'146904001,HARDIN H S,N,N,NQ,LIBERTY,'146,NQ,A,HARDIN ISD,'09 - 12,S,,,'04
'146904041,HARDIN J H,N,N,NQ,LIBERTY,'146,NA,A,HARDIN ISD,'06 - 08,M,,,'04
'146904003,HARDIN/CHAMBERS CTR,N,N,,LIBERTY,'146,PE,1,HARDIN ISD,'09 - 10,S,,,'04
'100905102,CHINA EL,N,N,NQ,HARDIN,'100,NA,R,HARDIN-JEFFERSON ISD,'EE - 03,E,,SOUR LAKE EL,'05
'100905002,GULF COAST H S,N,N,,HARDIN,'100,PE,1,HARDIN-JEFFERSON ISD,'10 - 12,S,,,'05
'100905001,HARDIN-JEFFERSON H S,N,N,R,HARDIN,'100,NQ,A,HARDIN-JEFFERSON ISD,'09 - 12,S,,,'05
'100905003,HARDIN/CHAMBERS CTR,N,N,,HARDIN,'100,PE,1,HARDIN-JEFFERSON ISD,'10 - 11,S,,,'05
'100905041,HENDERSON MIDDLE,N,N,NQ,HARDIN,'100,NA,A,HARDIN-JEFFERSON ISD,'06 - 08,M,,,'05
'100905105,SOUR LAKE EL,N,N,NQ,HARDIN,'100,NA,A,HARDIN-JEFFERSON ISD,'PK - 05,E,,,'05
'015904042,A LEAL JR MIDDLE,N,N,NQ,BEXAR,'015,NA,A,HARLANDALE ISD,'06 - 08,M,,,'20
'015904003,ALTER CTR,N,N,,BEXAR,'015,NR,N,HARLANDALE ISD,'09 - 11,S,,,'20
'015904102,BELLAIRE EL,N,N,NQ,BEXAR,'015,NA,R,HARLANDALE ISD,'PK - 05,E,,,'20
'015904007,BEXAR CO J J A E P,N,N,,BEXAR,'015,NR,N,HARLANDALE ISD,'05 - 11,B,,,'20
'015904101,CARROLL BELL EL,N,N,NQ,BEXAR,'015,NA,A,HARLANDALE ISD,'EE - 05,E,,,'20
'015904103,COLLIER EL,N,N,NQ,BEXAR,'015,NA,R,HARLANDALE ISD,'EE - 05,E,,,'20
'015904104,COLUMBIA HEIGHTS EL,N,N,NQ,BEXAR,'015,NA,A,HARLANDALE ISD,'EE - 05,E,,,'20
'015904116,E H GILBERT EL,N,N,NQ,BEXAR,'015,NA,A,HARLANDALE ISD,'EE - 05,E,,,'20
'015904004,FRANK M TEJEDA ACADEMY,N,N,,BEXAR,'015,PE,1,HARLANDALE ISD,'09 - 12,S,,,'20
'015904107,GILLETTE EL,N,N,NQ,BEXAR,'015,NA,A,HARLANDALE ISD,'PK - 05,E,,,'20
'015904108,H W SCHULZE EL,N,N,NQ,BEXAR,'015,NA,A,HARLANDALE ISD,'EE - 05,E,,,'20
'015904045,HARLANDALE ALTERNATIVE CENTER,N,N,,BEXAR,'015,NR,N,HARLANDALE ISD,'06 - 08,M,,,'20
'015904001,HARLANDALE H S,N,N,NQ,BEXAR,'015,NQ,R,HARLANDALE ISD,'09 - 12,S,,,'20
'015904041,HARLANDALE MIDDLE,N,N,NQ,BEXAR,'015,NA,A,HARLANDALE ISD,'06 - 08,M,,,'20
'015904044,KINGSBOROUGH MIDDLE,N,N,NQ,BEXAR,'015,NA,A,HARLANDALE ISD,'06 - 08,M,,,'20
'015904002,MCCOLLUM H S,N,N,NQ,BEXAR,'015,NQ,A,HARLANDALE ISD,'09 - 12,S,,,'20
'015904109,MORRILL EL,N,N,NQ,BEXAR,'015,NA,R,HARLANDALE ISD,'PK - 05,E,,,'20
'015904115,MULTI HANDICAPPED CTR,N,N,,BEXAR,'015,NR,N,HARLANDALE ISD,'EE - 05,E,,,'20
'015904006,POSITIVE SOLUTIONS,N,N,,BEXAR,'015,NR,N,HARLANDALE ISD,'07 - 11,S,,,'20
'015904110,RAYBURN EL,N,N,NQ,BEXAR,'015,NA,A,HARLANDALE ISD,'EE - 05,E,,,'20
'015904111,SCHEH EL,N,N,NQ,BEXAR,'015,NA,A,HARLANDALE ISD,'PK - 05,E,,,'20
'015904105,STONEWALL/FLANDERS EL,N,N,NQ,BEXAR,'015,NA,A,HARLANDALE ISD,'EE - 05,E,,,'20
'015904043,TERRELL WELLS MIDDLE,N,N,R,BEXAR,'015,NA,R,HARLANDALE ISD,'06 - 08,M,,,'20
'015904106,V M ADAMS EL,N,N,NQ,BEXAR,'015,NA,A,HARLANDALE ISD,'EE - 05,E,,,'20
'015904113,VESTAL EL,N,N,NQ,BEXAR,'015,NA,R,HARLANDALE ISD,'PK - 05,E,,,'20
'015904114,WRIGHT EL,N,N,NQ,BEXAR,'015,NA,A,HARLANDALE ISD,'EE - 05,E,,,'20
'102905101,HARLETON EL,N,N,NQ,HARRISON,'102,NA,E,HARLETON ISD,'PK - 06,E,,,'07
'102905001,HARLETON H S,N,N,M,HARRISON,'102,NQ,E,HARLETON ISD,'09 - 12,S,,,'07
'102905041,HARLETON J H,N,N,R,HARRISON,'102,NA,E,HARLETON ISD,'07 - 08,M,,,'07
'031903102,AUSTIN EL,N,N,NQ,CAMERON,'031,NA,R,HARLINGEN CONS ISD,'EE - 05,E,,,'01
'031903110,BEN MILAM EL,N,N,NQ,CAMERON,'031,NA,A,HARLINGEN CONS ISD,'EE - 05,E,,,'01
'031903103,BONHAM EL,N,N,NQ,CAMERON,'031,NA,R,HARLINGEN CONS ISD,'EE - 05,E,,,'01
'031903104,BOWIE EL,N,N,NQ,CAMERON,'031,NA,R,HARLINGEN CONS ISD,'EE - 05,E,,,'01
'031903041,COAKLEY MIDDLE,N,N,R,CAMERON,'031,NA,R,HARLINGEN CONS ISD,'06 - 08,M,,,'01
'031903105,CROCKETT EL,N,N,NQ,CAMERON,'031,NA,R,HARLINGEN CONS ISD,'EE - 05,E,,,'01
'031903106,DISHMAN EL,N,N,NQ,CAMERON,'031,NA,A,HARLINGEN CONS ISD,'EE - 05,E,,,'01
'031903044,GUTIERREZ MIDDLE,N,N,NQ,CAMERON,'031,NA,R,HARLINGEN CONS ISD,'06 - 08,M,,,'01
'031903001,HARLINGEN H S,N,N,NQ,CAMERON,'031,NQ,A,HARLINGEN CONS ISD,'09 - 12,S,,,'01
'031903002,HARLINGEN H S - SOUTH,N,N,NQ,CAMERON,'031,NQ,A,HARLINGEN CONS ISD,'09 - 12,S,,,'01
'031903107,HOUSTON EL,N,N,NQ,CAMERON,'031,NA,A,HARLINGEN CONS ISD,'EE - 05,E,,,'01
'031903108,JEFFERSON EL,N,N,NQ,CAMERON,'031,NA,R,HARLINGEN CONS ISD,'EE - 06,E,,,'01
'031903003,KEYS ACAD,N,N,,CAMERON,'031,PE,1,HARLINGEN CONS ISD,'07 - 12,S,,,'01
'031903109,LAMAR EL,N,N,NQ,CAMERON,'031,NA,A,HARLINGEN CONS ISD,'EE - 05,E,,,'01
'031903120,LONG EL,N,N,NQ,CAMERON,'031,NA,R,HARLINGEN CONS ISD,'EE - 05,E,,,'01
'031903042,MEMORIAL MIDDLE,N,N,NQ,CAMERON,'031,NA,R,HARLINGEN CONS ISD,'06 - 08,M,,,'01
'031903118,SECONDARY ALTER CTR,N,N,,CAMERON,'031,PE,1,HARLINGEN CONS ISD,'07 - 11,S,,,'01
'031903111,STUART PLACE EL,N,N,R,CAMERON,'031,NA,A,HARLINGEN CONS ISD,'EE - 05,E,,,'01
'031903112,TRAVIS EL,N,N,NQ,CAMERON,'031,NA,A,HARLINGEN CONS ISD,'EE - 05,E,,,'01
'031903117,TREASURE HILLS EL,N,N,NQ,CAMERON,'031,NA,R,HARLINGEN CONS ISD,'EE - 05,E,,,'01
'031903043,VERNON MIDDLE,N,N,R,CAMERON,'031,NA,R,HARLINGEN CONS ISD,'06 - 08,M,,,'01
'031903116,WILSON EL,N,N,NQ,CAMERON,'031,NA,R,HARLINGEN CONS ISD,'EE - 05,E,,,'01
'031903114,ZAVALA EL,N,N,NQ,CAMERON,'031,NA,R,HARLINGEN CONS ISD,'EE - 05,E,,,'01
'230905001,HARMONY H S,N,N,NQ,UPSHUR,'230,NQ,R,HARMONY ISD,'09 - 12,S,,,'07
'230905041,HARMONY MIDDLE,N,N,NQ,UPSHUR,'230,NA,A,HARMONY ISD,'05 - 08,M,,,'07
'230905101,JAMES POOLE EL,N,N,NQ,UPSHUR,'230,NA,A,HARMONY ISD,'PK - 04,E,,,'07
'086902101,HARPER EL,N,N,NQ,GILLESPIE,'086,NA,R,HARPER ISD,'EE - 05,E,,,'13
'086902001,HARPER H S,N,N,NQ,GILLESPIE,'086,NQ,E,HARPER ISD,'09 - 12,S,,,'13
'086902041,HARPER MIDDLE,N,N,R,GILLESPIE,'086,NA,E,HARPER ISD,'06 - 08,M,,,'13
'101811001,HARRIS COUNTY JUVENILE JUSTICE CHA,Y,N,,HARRIS,'101,NH,H,HARRIS COUNTY JUVENILE JUSTICE CHA,'05 - 12,B,,,'04
'244901001,HARROLD SCHOOL,N,N,NQ,WILBARGER,'244,NQ,A,HARROLD ISD,'KG - 12,B,,,'09
'035902101,HART EL,N,N,NQ,CASTRO,'035,NA,A,HART ISD,'EE - 06,E,,,'16
'035902001,HART JR-SR H S,N,N,NQ,CASTRO,'035,NQ,A,HART ISD,'07 - 12,S,,,'16
'103902001,HARTLEY SCHOOL,N,N,R,HARTLEY,'103,NQ,R,HARTLEY ISD,'KG - 12,B,,,'16
'225907101,HARTS BLUFF EL,N,N,NQ,TITUS,'225,NA,A,HARTS BLUFF ISD,'EE - 08,E,,,'08
'104901101,HASKELL EL,N,N,NQ,HASKELL,'104,NA,A,HASKELL CISD,'EE - 06,E,,,'14
'104901001,HASKELL H S,N,N,NQ,HASKELL,'104,NQ,A,HASKELL CISD,'07 - 12,S,,,'14
'250902101,HAWKINS EL,N,N,R,WOOD,'250,NA,R,HAWKINS ISD,'EE - 05,E,,,'07
'250902001,HAWKINS H S,N,N,R,WOOD,'250,NQ,E,HAWKINS ISD,'09 - 12,S,,,'07
'250902041,HAWKINS MIDDLE,N,N,M,WOOD,'250,NA,R,HAWKINS ISD,'06 - 08,M,,,'07
'250902002,LAKE COUNTRY LEARNING CTR,N,N,,WOOD,'250,PE,1,HAWKINS ISD,'09 - 12,S,,,'07
'127904101,HAWLEY EL,N,N,NQ,JONES,'127,NA,A,HAWLEY ISD,'EE - 05,E,,,'14
'127904001,HAWLEY H S,N,N,NQ,JONES,'127,NQ,A,HAWLEY ISD,'09 - 12,S,,,'14
'127904041,HAWLEY MIDDLE,N,N,NQ,JONES,'127,NA,R,HAWLEY ISD,'06 - 08,M,,,'14
'105906002,ALTER IMPACT CTR,N,N,,HAYS,'105,PE,1,HAYS CONS ISD,'07 - 12,S,,,'13
'105906106,BUDA EL,N,N,NQ,HAYS,'105,NA,R,HAYS CONS ISD,'02 - 03,E,,DAHLSTROM INT,'13
'105906102,BUDA PRI,N,N,NQ,HAYS,'105,NA,R,HAYS CONS ISD,'EE - 01,E,'105906106,BUDA EL,'13
'105906105,DAHLSTROM INT,N,N,NQ,HAYS,'105,NA,A,HAYS CONS ISD,'04 - 06,E,,,'13
'105906103,GREEN EL,N,N,NQ,HAYS,'105,NA,R,HAYS CONS ISD,'EE - 03,E,,DAHLSTROM INT,'13
'105906001,JACK C HAYS H S,N,N,NQ,HAYS,'105,NQ,A,HAYS CONS ISD,'07 - 12,S,,,'13
'105906101,KYLE EL,N,N,NQ,HAYS,'105,NA,A,HAYS CONS ISD,'EE - 03,E,,KYLE INT,'13
'105906104,KYLE INT,N,N,NQ,HAYS,'105,NA,A,HAYS CONS ISD,'04 - 06,E,,,'13
'105906041,R C BARTON J H,N,N,NQ,HAYS,'105,NA,A,HAYS CONS ISD,'07 - 08,M,,,'13
'198905103,BLACKSHEAR EL,N,N,NQ,ROBERTSON,'198,NA,A,HEARNE ISD,'03 - 06,E,,,'06
'198905102,EAST SIDE EL,N,N,NQ,ROBERTSON,'198,NA,A,HEARNE ISD,'PK - 02,E,'198905103,BLACKSHEAR EL,'06
'198905002,HEARNE H S,N,N,NQ,ROBERTSON,'198,NQ,A,HEARNE ISD,'09 - 12,S,,,'06
'198905042,HEARNE J H,N,N,NQ,ROBERTSON,'198,NA,A,HEARNE ISD,'07 - 08,M,,,'06
'065902001,HEDLEY SCHOOL,N,N,RM,DONLEY,'065,NQ,R,HEDLEY ISD,'EE - 12,B,,,'16
'202903101,HEMPHILL EL,N,N,NQ,SABINE,'202,NA,A,HEMPHILL ISD,'EE - 04,E,,,'07
'202903001,HEMPHILL H S,N,N,NQ,SABINE,'202,NQ,R,HEMPHILL ISD,'09 - 12,S,,,'07
'202903041,HEMPHILL MIDDLE,N,N,M,SABINE,'202,NA,A,HEMPHILL ISD,'05 - 08,M,,,'07
'237902101,HEMPSTEAD EL,N,N,NQ,WALLER,'237,NA,A,HEMPSTEAD ISD,'EE - 05,E,,,'04
'237902001,HEMPSTEAD H S,N,N,NQ,WALLER,'237,NQ,A,HEMPSTEAD ISD,'09 - 12,S,,,'04
'237902041,HEMPSTEAD MIDDLE,N,N,NQ,WALLER,'237,NA,A,HEMPSTEAD ISD,'06 - 08,M,,,'04
'201902002,ALTER SCH,N,N,,RUSK,'201,NR,N,HENDERSON ISD,'06 - 10,B,,,'07
'201902103,CENTRAL EL,N,N,NQ,RUSK,'201,NA,A,HENDERSON ISD,'01 - 01,E,'201902105,CHAMBERLAIN EL,'07
'201902105,CHAMBERLAIN EL,N,N,NQ,RUSK,'201,NA,A,HENDERSON ISD,'03 - 03,E,,NORTHSIDE EL,'07
'201902001,HENDERSON H S,N,N,NQ,RUSK,'201,NQ,A,HENDERSON ISD,'09 - 12,S,,,'07
'201902107,HENDERSON KIND,N,N,,RUSK,'201,NR,N,HENDERSON ISD,'EE - KG,E,,,'07
'201902041,HENDERSON MIDDLE,N,N,NQ,RUSK,'201,NA,A,HENDERSON ISD,'06 - 08,M,,,'07
'201902104,MONTGOMERY EL,N,N,NQ,RUSK,'201,NA,A,HENDERSON ISD,'02 - 02,E,'201902105,CHAMBERLAIN EL,'07
'201902108,NORTHSIDE EL,N,N,NQ,RUSK,'201,NA,A,HENDERSON ISD,'04 - 05,E,,,'07
'039902101,HENRIETTA EL,N,N,NQ,CLAY,'039,NA,E,HENRIETTA ISD,'EE - 05,E,,,'09
'039902001,HENRIETTA H S,N,N,NQ,CLAY,'039,NQ,A,HENRIETTA ISD,'09 - 12,S,,,'09
'039902041,HENRIETTA J H,N,N,RM,CLAY,'039,NA,R,HENRIETTA ISD,'06 - 08,M,,,'09
'059901101,AIKMAN EL,N,N,NQ,DEAF SMITH,'059,NA,E,HEREFORD ISD,'KG - 03,E,,BLUEBONNET EL,'16
'059901102,BLUEBONNET EL,N,N,NQ,DEAF SMITH,'059,NA,R,HEREFORD ISD,'PK - 06,E,,,'16
'059901001,HEREFORD H S,N,N,NQ,DEAF SMITH,'059,NQ,A,HEREFORD ISD,'09 - 12,S,,,'16
'059901042,HEREFORD J H,N,N,NQ,DEAF SMITH,'059,NA,A,HEREFORD ISD,'07 - 08,M,,,'16
'059901104,NORTHWEST EL,N,N,NQ,DEAF SMITH,'059,NA,R,HEREFORD ISD,'KG - 03,E,,WEST CENTRAL EL,'16
'059901105,SHIRLEY EL,N,N,NQ,DEAF SMITH,'059,NA,R,HEREFORD ISD,'01 - 12,B,,,'16
'059901040,SPECIAL PROGRAMS CTR,N,N,,DEAF SMITH,'059,NR,N,HEREFORD ISD,'EE - 04,E,'059901101,AIKMAN EL,'16
'059901106,TIERRA BLANCA EL,N,N,NQ,DEAF SMITH,'059,NA,R,HEREFORD ISD,'KG - 03,E,,SHIRLEY EL,'16
'059901103,WEST CENTRAL EL,N,N,NQ,DEAF SMITH,'059,NA,R,HEREFORD ISD,'04 - 06,E,,,'16
'208901001,HERMLEIGH SCHOOL,N,N,NQ,SCURRY,'208,NQ,R,HERMLEIGH ISD,'KG - 12,B,,,'14
'097903101,HICO EL,N,N,NQ,HAMILTON,'097,NA,R,HICO ISD,'EE - 05,E,,,'12
'097903001,HICO H S,N,N,R,HAMILTON,'097,NQ,E,HICO ISD,'09 - 12,S,,,'12
'097903041,HICO J H,N,N,R,HAMILTON,'097,NA,R,HICO ISD,'06 - 08,M,,,'12
'108905041,DIAZ J H,N,N,R,HIDALGO,'108,NA,A,HIDALGO ISD,'06 - 08,M,,,'01
'108905101,HIDALGO EL,N,N,NQ,HIDALGO,'108,NA,E,HIDALGO ISD,'EE - 05,E,,,'01
'108905001,HIDALGO H S,N,N,NQ,HIDALGO,'108,NQ,A,HIDALGO ISD,'09 - 12,S,,,'01
'108905102,KELLY EL,N,N,NQ,HIDALGO,'108,NA,E,HIDALGO ISD,'EE - 05,E,,,'01
'148903001,HIGGINS SCHOOL,N,N,NQ,LIPSCOMB,'148,NQ,R,HIGGINS ISD,'KG - 12,B,,,'16
'015803101,"HIGGS, CARTER, KING GIFTED & TALEN",Y,N,,BEXAR,'015,NH,H,"HIGGS, CARTER, KING GIFTED & TALEN",'PK - 06,E,,,'20
'084903042,HARDIN-CHAMBERS CENTER,N,N,,GALVESTON,'084,NR,N,HIGH ISLAND ISD,'07 - 07,M,,,'05
'084903101,HIGH ISLAND EL,N,N,NQ,GALVESTON,'084,NA,A,HIGH ISLAND ISD,'KG - 05,E,,,'05
'084903001,HIGH ISLAND H S,N,N,NQ,GALVESTON,'084,NQ,A,HIGH ISLAND ISD,'09 - 12,S,,,'05
'084903041,HIGH ISLAND MIDDLE,N,N,NE,GALVESTON,'084,NA,L,HIGH ISLAND ISD,'06 - 08,M,,,'05
'177905001,HIGHLAND SCHOOL,N,N,NQ,NOLAN,'177,NQ,A,HIGHLAND ISD,'EE - 12,B,,,'14
'057911101,ARMSTRONG EL,N,N,NQ,DALLAS,'057,NA,E,HIGHLAND PARK ISD,'EE - 04,E,,,'10
'057911102,BRADFIELD EL,N,N,R,DALLAS,'057,NA,E,HIGHLAND PARK ISD,'KG - 04,E,,,'10
'188903101,HIGHLAND PARK EL,N,N,R,POTTER,'188,NA,R,HIGHLAND PARK ISD,'PK - 05,E,,,'16
'057911001,HIGHLAND PARK H S,N,N,NQ,DALLAS,'057,AC,E,HIGHLAND PARK ISD,'09 - 12,S,,,'10
'188903001,HIGHLAND PARK H S,N,N,NQ,POTTER,'188,NQ,R,HIGHLAND PARK ISD,'06 - 12,B,,,'16
'057911041,HIGHLAND PARK MIDDLE,N,N,RM,DALLAS,'057,NA,E,HIGHLAND PARK ISD,'07 - 08,M,,,'10
'057911103,HYER EL,N,N,NQ,DALLAS,'057,NA,E,HIGHLAND PARK ISD,'KG - 04,E,,,'10
'057911105,MCCULLOCH INT,N,N,R,DALLAS,'057,NA,E,HIGHLAND PARK ISD,'05 - 06,M,,,'10
'057911104,UNIVERSITY PARK EL,N,N,R,DALLAS,'057,NA,E,HIGHLAND PARK ISD,'KG - 04,E,,,'10
'109904101,FRANKLIN EL,N,N,NQ,HILL,'109,NA,E,HILLSBORO ISD,'EE - 01,E,'109904104,HILLSBORO EL,'12
'109904010,HILL CO J J A E P,N,N,,HILL,'109,NR,N,HILLSBORO ISD,'09 - 09,S,,,'12
'109904104,HILLSBORO EL,N,N,NQ,HILL,'109,NA,E,HILLSBORO ISD,'02 - 05,E,,,'12
'109904001,HILLSBORO H S,N,N,NQ,HILL,'109,NQ,A,HILLSBORO ISD,'09 - 12,S,,,'12
'109904041,HILLSBORO J H,N,N,R,HILL,'109,NA,A,HILLSBORO ISD,'06 - 08,M,,,'12
'084908002,A E C,N,N,,GALVESTON,'084,NR,N,HITCHCOCK ISD,'06 - 09,M,,,'04
'084908042,CROSBY MIDDLE,N,C,NQ,GALVESTON,'084,NA,A,HITCHCOCK ISD,'06 - 08,M,,,'04
'084908003,GALVESTON CO J J A E P,N,N,,GALVESTON,'084,NR,N,HITCHCOCK ISD,'08 - 08,M,,,'04
'084908001,HITCHCOCK H S,N,N,NQ,GALVESTON,'084,NQ,A,HITCHCOCK ISD,'09 - 12,S,,,'04
'084908102,NORTHSIDE EL,N,C,NE,GALVESTON,'084,NA,L,HITCHCOCK ISD,'EE - 01,E,'084908103,STEWART EL,'04
'084908103,STEWART EL,N,C,NE,GALVESTON,'084,NA,L,HITCHCOCK ISD,'02 - 05,E,,,'04
'014905002,BELL CO ALTER,N,N,,BELL,'014,NR,N,HOLLAND ISD,'09 - 11,S,,,'12
'014905041,BOWMAN MIDDLE,N,N,NQ,BELL,'014,NA,R,HOLLAND ISD,'06 - 08,M,,,'12
'014905101,HOLLAND EL,N,N,NQ,BELL,'014,NA,R,HOLLAND ISD,'EE - 05,E,,,'12
'014905001,HOLLAND H S,N,N,R,BELL,'014,NQ,R,HOLLAND ISD,'09 - 12,S,,,'12
'005902101,HOLLIDAY EL,N,N,NQ,ARCHER,'005,NA,A,HOLLIDAY ISD,'EE - 05,E,,,'09
'005902001,HOLLIDAY H S,N,N,NQ,ARCHER,'005,NQ,E,HOLLIDAY ISD,'09 - 12,S,,,'09
'005902041,HOLLIDAY MIDDLE,N,N,R,ARCHER,'005,NA,A,HOLLIDAY ISD,'06 - 08,M,,,'09
'163904104,DETENTION CTR,N,N,,MEDINA,'163,NR,N,HONDO ISD,'07 - 10,S,,,'20
'163904001,HONDO H S,N,N,NQ,MEDINA,'163,NQ,A,HONDO ISD,'09 - 12,S,,,'20
'163904041,MCDOWELL J H,N,N,NQ,MEDINA,'163,NA,A,HONDO ISD,'05 - 08,M,,,'20
'163904102,MEYER EL,N,N,NQ,MEDINA,'163,NA,R,HONDO ISD,'EE - 04,E,,,'20
'163904103,NURSING HOME,N,N,,MEDINA,'163,NR,N,HONDO ISD,'EE - 12,B,,,'20
'074907101,HONEY GROVE EL,N,N,NQ,FANNIN,'074,NA,A,HONEY GROVE ISD,'EE - 04,E,,,'10
'074907001,HONEY GROVE H S,N,N,NQ,FANNIN,'074,NQ,E,HONEY GROVE ISD,'09 - 12,S,,,'10
'074907041,HONEY GROVE MIDDLE,N,N,NQ,FANNIN,'074,NA,A,HONEY GROVE ISD,'05 - 08,M,,,'10
'019902102,HOOKS EL,N,N,R,BOWIE,'019,NA,R,HOOKS ISD,'PK - 04,E,,,'08
'019902002,HOOKS H S,N,N,NQ,BOWIE,'019,NQ,R,HOOKS ISD,'09 - 12,S,,,'08
'019902041,HOOKS J H,N,N,R,BOWIE,'019,NA,E,HOOKS ISD,'05 - 08,M,,,'08
'101812001,HOUSTON CAN! ACADEMY CHARTER SCHOO,Y,N,,HARRIS,'101,NH,H,HOUSTON CAN ACADEMY CHARTER SCHOOL,'09 - 12,S,,,'04
'101912299,A A MILNE EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912102,ALCOTT EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912103,ALLEN EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912104,ALMEDA EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'EE - 06,E,,,'04
'101912105,ANDERSON EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912361,ARGYLE EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'KG - 04,E,,,'04
'101912273,ASHFORD EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912274,ASKEW EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912106,ATHERTON EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'EE - 06,E,,,'04
'101912041,ATTUCKS MIDDLE,N,N,NE,HARRIS,'101,NA,L,HOUSTON ISD,'06 - 08,M,,,'04
'101912001,AUSTIN H S,N,N,NQ,HARRIS,'101,NQ,A,HOUSTON ISD,'09 - 12,S,,,'04
'101912275,BARBARA BUSH EL,N,N,NQ,HARRIS,'101,NA,E,HOUSTON ISD,'EE - 05,E,,,'04
'101912033,BARBARA JORDAN H S,N,N,NQ,HARRIS,'101,NQ,R,HOUSTON ISD,'09 - 12,S,,,'04
'101912107,BARRICK EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912108,BASTIAN EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912151,BELL EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912002,BELLAIRE H S,N,N,NQ,HARRIS,'101,NQ,A,HOUSTON ISD,'09 - 12,S,,,'04
'101912360,BELLFORT EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'04 - 05,E,,,'04
'101912295,BENAVIDEZ EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912268,BENBROOK EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912109,BERRY EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912042,BLACK MIDDLE,N,N,NE,HARRIS,'101,NA,L,HOUSTON ISD,'06 - 08,M,,,'04
'101912110,BLACKSHEAR EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'PK - 06,E,,,'04
'101912111,BONHAM EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912112,BONNER EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912113,BOWIE EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'PK - 05,E,,,'04
'101912114,BRAEBURN EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'EE - 05,E,,,'04
'101912116,BRIARGROVE EL,N,N,NQ,HARRIS,'101,NA,E,HOUSTON ISD,'EE - 05,E,,,'04
'101912302,BRIDGE H S,N,N,,HARRIS,'101,PE,1,HOUSTON ISD,'09 - 11,S,,,'04
'101912117,BRISCOE EL,N,N,NQ,HARRIS,'101,NA,A,HOUSTON ISD,'EE - 06,E,,,'04
'101912118,BROCK EL,N,N,NQ,HARRIS,'101,NA,R,HOUSTON ISD,'PK - 06,E,,,'04
