CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CFLYRE,CIADDACK,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'101920046,NA,SPRING OAKS MIDDLE,N,N,M,HARRIS,'101,A,SPRING BRANCH ISD,'06 - 08,M,,,'04
'101920120,NA,SPRING SHADOW EL,N,N,NQ,HARRIS,'101,R,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920003,NQ,SPRING WOODS H S,N,N,R,HARRIS,'101,R,SPRING BRANCH ISD,'09 - 12,S,,,'04
'101920044,NA,SPRING WOODS MIDDLE,N,N,NQ,HARRIS,'101,A,SPRING BRANCH ISD,'06 - 08,M,,,'04
'101920006,NQ,STRATFORD H S,N,N,M,HARRIS,'101,R,SPRING BRANCH ISD,'09 - 12,S,,,'04
'101920122,NA,TERRACE EL,N,N,R,HARRIS,'101,A,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920123,NA,THORNWOOD EL,N,N,NQ,HARRIS,'101,A,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920125,NA,TREASURE FOREST EL,N,N,NQ,HARRIS,'101,A,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920115,NA,VALLEY OAKS EL,N,N,NQ,HARRIS,'101,A,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920116,NA,WESTWOOD EL,N,N,NQ,HARRIS,'101,A,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920118,NA,WILCHESTER EL,N,N,R,HARRIS,'101,E,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920117,NA,WOODVIEW EL,N,N,NQ,HARRIS,'101,A,SPRING BRANCH ISD,'PK - 05,E,,,'04
'117907101,NA,SPRING CREEK EL,N,N,NQ,HUTCHINSON,'117,E,SPRING CREEK ISD,'PK - 06,E,,,'16
'092907101,NA,SPRING HILL EL,N,N,NQ,GREGG,'092,R,SPRING HILL ISD,'EE - 02,E,'092907102,SPRING HILL MIDDLE,'07
'092907001,R,SPRING HILL H S,N,N,R,GREGG,'092,E,SPRING HILL ISD,'09 - 12,S,,,'07
'092907042,NA,SPRING HILL J H,N,N,NQ,GREGG,'092,E,SPRING HILL ISD,'06 - 08,M,,,'07
'092907102,NA,SPRING HILL MIDDLE,N,N,NQ,GREGG,'092,R,SPRING HILL ISD,'03 - 05,E,,,'07
'101919109,NA,ANDERSON EL,N,N,NQ,HARRIS,'101,A,SPRING ISD,'EE - 05,E,,,'04
'101919102,NA,BAMMEL EL,N,N,NQ,HARRIS,'101,A,SPRING ISD,'EE - 05,E,,,'04
'101919042,NA,BAMMEL MIDDLE,N,N,NQ,HARRIS,'101,A,SPRING ISD,'06 - 08,M,,,'04
'101919112,NA,BENEKE EL,N,N,NQ,HARRIS,'101,R,SPRING ISD,'EE - 05,E,,,'04
'101919113,NA,BENJAMIN F CLARK EL,N,N,NQ,HARRIS,'101,A,SPRING ISD,'PK - 05,E,,,'04
'101919114,NA,DELORAS E THOMPSON EL,N,N,R,HARRIS,'101,A,SPRING ISD,'EE - 05,E,,,'04
'101919044,NA,DUEITT MIDDLE,N,N,NQ,HARRIS,'101,A,SPRING ISD,'06 - 08,M,,,'04
'101919043,NA,EDWIN M WELLS MIDDLE,N,N,M,HARRIS,'101,A,SPRING ISD,'06 - 08,M,,,'04
'101919014,NO,FOREST SPRINGS HOSPITAL,N,N,,HARRIS,'101,X,SPRING ISD,'07 - 11,S,,,'04
'101919013,NO,HIGH POINT SCH NORTH,N,N,,HARRIS,'101,X,SPRING ISD,'06 - 11,B,,,'04
'101919110,NA,JOAN LINK EL,N,N,NQ,HARRIS,'101,A,SPRING ISD,'EE - 05,E,,,'04
'101919104,NA,JOHN WINSHIP EL,N,N,NQ,HARRIS,'101,A,SPRING ISD,'EE - 05,E,,,'04
'101919106,NA,MEYER EL,N,N,NQ,HARRIS,'101,A,SPRING ISD,'EE - 05,E,,,'04
'101919107,NA,MILDRED JENKINS EL,N,N,NQ,HARRIS,'101,A,SPRING ISD,'EE - 05,E,,,'04
'101919105,NA,OAK CREEK EL,N,N,NQ,HARRIS,'101,A,SPRING ISD,'EE - 05,E,,,'04
'101919108,NA,PEARL M HIRSCH EL,N,N,R,HARRIS,'101,R,SPRING ISD,'EE - 05,E,,,'04
'101919103,NA,PONDEROSA EL,N,N,RM,HARRIS,'101,A,SPRING ISD,'EE - 05,E,,,'04
'101919101,NA,SALYERS EL,N,N,R,HARRIS,'101,R,SPRING ISD,'EE - 05,E,,,'04
'101919009,NO,SCHOOL FOR ACCELERATED LRN,N,N,,HARRIS,'101,X,SPRING ISD,'10 - 10,S,,,'04
'101919111,NA,SMITH EL,N,N,NQ,HARRIS,'101,R,SPRING ISD,'EE - 05,E,,,'04
'101919010,NO,SP ED CONTRACT,N,N,,HARRIS,'101,X,SPRING ISD,'KG - 12,B,,,'04
'101919001,NQ,SPRING H S,N,N,NQ,HARRIS,'101,R,SPRING ISD,'09 - 12,S,,,'04
'101919045,NA,TWIN CREEKS MIDDLE,N,N,NQ,HARRIS,'101,A,SPRING ISD,'06 - 08,M,,,'04
'101919002,NQ,WESTFIELD H S,N,N,NQ,HARRIS,'101,A,SPRING ISD,'09 - 12,S,,,'04
'101919041,NO,WUNSCHE SCH,N,N,,HARRIS,'101,X,SPRING ISD,'EE - 12,B,,,'04
'140907101,NA,SPRINGLAKE-EARTH ELEM,N,N,NQ,LAMB,'140,E,SPRINGLAKE-EARTH ISD,'PK - 05,E,,,'17
'140907001,NQ,SPRINGLAKE-EARTH HS,N,N,NQ,LAMB,'140,E,SPRINGLAKE-EARTH ISD,'09 - 12,S,,,'17
'140907041,NA,SPRINGLAKE-EARTH JH,N,N,R,LAMB,'140,A,SPRINGLAKE-EARTH ISD,'06 - 08,M,,,'17
'184902001,R,SPRINGTOWN H S,N,N,NQ,PARKER,'184,A,SPRINGTOWN ISD,'09 - 12,S,,,'11
'184902106,NA,SPRINGTOWN HINKLE EL,N,N,NQ,PARKER,'184,R,SPRINGTOWN ISD,'04 - 05,E,,,'11
'184902105,NA,SPRINGTOWN LIPSTREU EL,N,N,NQ,PARKER,'184,A,SPRINGTOWN ISD,'01 - 06,E,,,'11
'184902041,NA,SPRINGTOWN MIDDLE,N,N,NQ,PARKER,'184,R,SPRINGTOWN ISD,'06 - 08,M,,,'11
'184902104,NA,SPRINGTOWN WATSON EL,N,N,NQ,PARKER,'184,A,SPRINGTOWN ISD,'EE - 01,E,'184902105,SPRINGTOWN LIPSTREU EL,'11
'184902002,PE,YALE,N,N,,PARKER,'184,1,SPRINGTOWN ISD,'09 - 12,S,,,'11
'063903001,NQ,SPUR SCHOOL,N,N,NQ,DICKENS,'063,R,SPUR ISD,'PK - 12,B,,,'17
'229905101,NA,SPURGER EL,N,N,NQ,TYLER,'229,R,SPURGER ISD,'PK - 06,E,,,'05
'229905001,NQ,SPURGER H S,N,N,NQ,TYLER,'229,A,SPURGER ISD,'07 - 12,S,,,'05
'079910001,NQ,STAFFORD H S,N,N,NQ,FORT BEND,'079,R,STAFFORD MSD,'09 - 12,S,,,'04
'079910102,NA,STAFFORD INT,N,N,NQ,FORT BEND,'079,A,STAFFORD MSD,'03 - 05,E,,,'04
'079910041,NA,STAFFORD MIDDLE,N,N,NQ,FORT BEND,'079,A,STAFFORD MSD,'06 - 08,M,,,'04
'079910101,NA,STAFFORD PRI,N,N,NQ,FORT BEND,'079,A,STAFFORD MSD,'EE - 02,E,'079910102,STAFFORD INT,'04
'127906101,NA,OLIVER EL,N,N,NQ,JONES,'127,R,STAMFORD ISD,'EE - 03,E,'127906102,REYNOLDS EL,'14
'127906102,NA,REYNOLDS EL,N,N,NQ,JONES,'127,R,STAMFORD ISD,'04 - 06,E,,,'14
'127906001,NQ,STAMFORD JR-SR H S,N,N,NQ,JONES,'127,R,STAMFORD ISD,'07 - 12,S,,,'14
'127906003,PE,WETHERBEE,N,N,,JONES,'127,1,STAMFORD ISD,'08 - 12,S,,,'14
'156902101,NA,STANTON EL,N,N,NQ,MARTIN,'156,A,STANTON ISD,'PK - 05,E,,,'18
'156902001,NQ,STANTON H S,N,N,NQ,MARTIN,'156,R,STANTON ISD,'09 - 12,S,,,'18
'156902041,NA,STANTON MIDDLE,N,N,M,MARTIN,'156,R,STANTON ISD,'06 - 08,M,,,'18
'227814001,NA,STAR CHARTER SCHOOL,Y,N,NQ,TRAVIS,'227,A,STAR CHARTER SCHOOL,'01 - 11,B,,,'13
'167903001,NQ,STAR SCHOOL,N,N,NQ,MILLS,'167,A,STAR ISD,'KG - 12,B,,,'12
'072903101,NA,CENTRAL ELEMENTARY,N,N,R,ERATH,'072,R,STEPHENVILLE ISD,'EE - 03,E,'072903103,STEPHENVILLE INTERMEDIATE,'11
'072903102,NA,CHAMBERLIN ELEMENTARY,N,N,NQ,ERATH,'072,E,STEPHENVILLE ISD,'PK - 03,E,'072903103,STEPHENVILLE INTERMEDIATE,'11
'072903001,NQ,STEPHENVILLE H S,N,N,NQ,ERATH,'072,R,STEPHENVILLE ISD,'09 - 12,S,,,'11
'072903103,NA,STEPHENVILLE INTERMEDIATE,N,N,NQ,ERATH,'072,E,STEPHENVILLE ISD,'04 - 06,E,,,'11
'072903041,NA,STEPHENVILLE J H,N,N,NQ,ERATH,'072,A,STEPHENVILLE ISD,'07 - 08,M,,,'11
'216901195,NO,C B P,N,N,,STERLING,'216,X,STERLING CITY ISD,'10 - 12,S,,,'15
'216901181,NO,GRAPE CREEK SPECIAL PROGS,N,N,,STERLING,'216,X,STERLING CITY ISD,'06 - 06,M,,,'15
'216901101,NA,STERLING CITY EL,N,N,NQ,STERLING,'216,R,STERLING CITY ISD,'KG - 05,E,,,'15
'216901001,R,STERLING CITY H S,N,N,NQ,STERLING,'216,E,STERLING CITY ISD,'09 - 12,S,,,'15
'216901041,NA,STERLING CITY J H,N,N,M,STERLING,'216,R,STERLING CITY ISD,'06 - 08,M,,,'15
'216901201,NO,WATER VALLEY VOC TRAIN,N,N,,STERLING,'216,X,STERLING CITY ISD,'09 - 10,S,,,'15
'247906002,NO,ALTERNATIVE SCHOOL,N,N,,WILSON,'247,X,STOCKDALE ISD,'09 - 09,S,,,'20
'247906101,NA,STOCKDALE EL,N,N,NQ,WILSON,'247,A,STOCKDALE ISD,'KG - 03,E,'247906041,STOCKDALE J H,'20
'247906001,NQ,STOCKDALE H S,N,N,NQ,WILSON,'247,R,STOCKDALE ISD,'09 - 12,S,,,'20
'247906041,NA,STOCKDALE J H,N,N,NQ,WILSON,'247,R,STOCKDALE ISD,'04 - 08,M,,,'20
'211902102,NA,MARY ALLEN EL,N,N,NQ,SHERMAN,'211,A,STRATFORD ISD,'PK - 04,E,,,'16
'211902001,NQ,STRATFORD H S,N,N,NQ,SHERMAN,'211,E,STRATFORD ISD,'09 - 12,S,,,'16
'211902041,NA,STRATFORD J H,N,N,NQ,SHERMAN,'211,A,STRATFORD ISD,'05 - 08,M,,,'16
'182905001,NQ,STRAWN SCHOOL,N,N,RM,PALO PINTO,'182,E,STRAWN ISD,'KG - 12,B,,,'11
'140908002,PE,P E P ALTER,N,N,,LAMB,'140,1,SUDAN ISD,'09 - 12,S,,,'17
'140908101,NA,SUDAN EL,N,N,NQ,LAMB,'140,R,SUDAN ISD,'KG - 07,E,,,'17
'140908001,NQ,SUDAN H S,N,N,NQ,LAMB,'140,E,SUDAN ISD,'08 - 12,S,,,'17
'112910001,NQ,SULPHUR BLUFF SCHOOL,N,N,NQ,HOPKINS,'112,E,SULPHUR BLUFF ISD,'PK - 12,B,,,'08
'112901101,NA,AUSTIN EL,N,N,NQ,HOPKINS,'112,R,SULPHUR SPRINGS ISD,'01 - 04,E,,,'08
'112901106,NA,BOWIE EL,N,N,NQ,HOPKINS,'112,R,SULPHUR SPRINGS ISD,'01 - 04,E,,,'08
'112901107,NA,DOUGLAS INT,N,N,R,HOPKINS,'112,E,SULPHUR SPRINGS ISD,'05 - 05,E,,,'08
'112901102,NA,EARLY CHILDHOOD LRN CTR,N,N,R,HOPKINS,'112,E,SULPHUR SPRINGS ISD,'EE - 01,E,'112901105,TRAVIS EL,'08
'112901104,NA,LAMAR EL,N,N,NQ,HOPKINS,'112,E,SULPHUR SPRINGS ISD,'01 - 04,E,,,'08
'112901002,NQ,SULPHUR SPRINGS H S,N,N,NQ,HOPKINS,'112,A,SULPHUR SPRINGS ISD,'09 - 12,S,,,'08
'112901041,NA,SULPHUR SPRINGS MIDDLE,N,N,NQ,HOPKINS,'112,A,SULPHUR SPRINGS ISD,'06 - 08,M,,,'08
'112901105,NA,TRAVIS EL,N,N,R,HOPKINS,'112,E,SULPHUR SPRINGS ISD,'01 - 04,E,,,'08
'110907002,PE,PEP ALTER SCHOOL,N,N,,HOCKLEY,'110,1,SUNDOWN ISD,'09 - 12,S,,,'17
'110907101,NA,SUNDOWN EL,N,N,NQ,HOCKLEY,'110,E,SUNDOWN ISD,'PK - 05,E,,,'17
'110907001,NQ,SUNDOWN H S,N,N,RM,HOCKLEY,'110,E,SUNDOWN ISD,'09 - 12,S,,,'17
'110907041,NA,SUNDOWN J H,N,N,RM,HOCKLEY,'110,E,SUNDOWN ISD,'06 - 08,M,,,'17
'057919102,NO,COMMUNITY EDUCATION PARTNERSHIP,N,N,,DALLAS,'057,X,SUNNYVALE ISD,'07 - 07,M,,,'10
'057919101,NA,SUNNYVALE EL,N,N,NQ,DALLAS,'057,E,SUNNYVALE ISD,'KG - 08,E,,,'10
'171902002,PE,C H A M P S,N,N,,MOORE,'171,1,SUNRAY ISD,'09 - 12,S,,,'16
'171902101,NA,SUNRAY EL,N,N,NQ,MOORE,'171,R,SUNRAY ISD,'PK - 08,E,,,'16
'171902001,R,SUNRAY H S,N,N,R,MOORE,'171,E,SUNRAY ISD,'09 - 12,S,,,'16
'020906003,NO,BRAZORIA CO J J A E P,N,N,,BRAZORIA,'020,X,SWEENY ISD,'09 - 09,S,,,'04
'020906104,NA,SWEENY EL,N,N,R,BRAZORIA,'020,R,SWEENY ISD,'EE - 05,E,,,'04
'020906002,NQ,SWEENY H S,N,N,M,BRAZORIA,'020,E,SWEENY ISD,'09 - 12,S,,,'04
'020906041,NA,SWEENY J H,N,N,NQ,BRAZORIA,'020,R,SWEENY ISD,'06 - 08,M,,,'04
'143905101,NA,SWEET HOME EL,N,N,NQ,LAVACA,'143,E,SWEET HOME ISD,'KG - 08,E,,,'03
'177902101,NA,COWEN EL,N,N,NQ,NOLAN,'177,A,SWEETWATER ISD,'EE - 03,E,'177902104,SWEETWATER INT,'14
'177902106,PE,DICKSON JUVENILE DETENTION,N,N,,NOLAN,'177,1,SWEETWATER ISD,'07 - 11,S,,,'14
'177902102,NA,EAST RIDGE EL,N,N,NQ,NOLAN,'177,E,SWEETWATER ISD,'EE - 03,E,'177902104,SWEETWATER INT,'14
'177902003,PE,HOBBS ALTER ED CO-OP,N,N,,NOLAN,'177,1,SWEETWATER ISD,'09 - 12,S,,,'14
'177902105,NA,SOUTHEAST EL,N,N,R,NOLAN,'177,R,SWEETWATER ISD,'EE - 03,E,'177902104,SWEETWATER INT,'14
'177902001,NQ,SWEETWATER H S,N,N,R,NOLAN,'177,A,SWEETWATER ISD,'09 - 12,S,,,'14
'177902104,NA,SWEETWATER INT,N,N,NQ,NOLAN,'177,R,SWEETWATER ISD,'04 - 05,E,,,'14
'177902041,NA,SWEETWATER MIDDLE,N,N,NQ,NOLAN,'177,A,SWEETWATER ISD,'06 - 08,M,,,'14
'205907002,PE,ALTER ED CAMPUS SHORELINE,N,N,,SAN PATRICIO,'205,1,TAFT ISD,'06 - 12,B,,,'02
'205907101,NA,EAST EL,N,N,NQ,SAN PATRICIO,'205,A,TAFT ISD,'03 - 05,E,,,'02
'205907001,NQ,TAFT H S,N,N,R,SAN PATRICIO,'205,R,TAFT ISD,'09 - 12,S,,,'02
'205907041,NA,TAFT J H,N,N,NQ,SAN PATRICIO,'205,A,TAFT ISD,'06 - 08,M,,,'02
'205907103,NA,WOODROE PETTY EL,N,N,NQ,SAN PATRICIO,'205,A,TAFT ISD,'PK - 02,E,'205907101,EAST EL,'02
'153904101,NA,TAHOKA EL,N,N,NQ,LYNN,'153,R,TAHOKA ISD,'PK - 06,E,,,'17
'153904001,R,TAHOKA H S,N,N,NQ,LYNN,'153,E,TAHOKA ISD,'09 - 12,S,,,'17
'153904041,NA,TAHOKA MIDDLE,N,N,NQ,LYNN,'153,R,TAHOKA ISD,'07 - 08,M,,,'17
'146907001,NQ,TARKINGTON H S,N,N,NQ,LIBERTY,'146,R,TARKINGTON ISD,'09 - 12,S,,,'04
'146907102,NA,TARKINGTON INT,N,N,NQ,LIBERTY,'146,R,TARKINGTON ISD,'03 - 05,E,,,'04
'146907041,NA,TARKINGTON MIDDLE,N,N,NQ,LIBERTY,'146,R,TARKINGTON ISD,'06 - 08,M,,,'04
'146907101,NA,TARKINGTON PRI,N,N,NQ,LIBERTY,'146,R,TARKINGTON ISD,'EE - 02,E,'146907102,TARKINGTON INT,'04
'201910102,NA,TATUM EL,N,N,NQ,RUSK,'201,A,TATUM ISD,'04 - 06,E,,,'07
'201910002,R,TATUM H S,N,N,NQ,RUSK,'201,R,TATUM ISD,'09 - 12,S,,,'07
'201910041,NA,TATUM MIDDLE,N,N,R,RUSK,'201,R,TATUM ISD,'07 - 08,M,,,'07
'201910104,NA,TATUM PRI,N,N,NQ,RUSK,'201,A,TATUM ISD,'EE - 03,E,'201910102,TATUM EL,'07
'246911103,NA,NAOMI PASEMANN EL,N,N,NQ,WILLIAMSON,'246,A,TAYLOR ISD,'01 - 03,E,'246911102,T H JOHNSON EL,'13
'246911101,NR,NORTHSIDE EL,N,N,,WILLIAMSON,'246,N,TAYLOR ISD,'EE - KG,E,,,'13
'246911102,NA,T H JOHNSON EL,N,N,NQ,WILLIAMSON,'246,R,TAYLOR ISD,'04 - 06,E,,,'13
'246911001,NQ,TAYLOR H S,N,N,NQ,WILLIAMSON,'246,R,TAYLOR ISD,'09 - 12,S,,,'13
'246911041,NA,TAYLOR JUNIOR HIGH,N,N,NQ,WILLIAMSON,'246,A,TAYLOR ISD,'07 - 08,M,,,'13
'246911010,NO,WILLIAMSON CO ACAD,N,N,,WILLIAMSON,'246,X,TAYLOR ISD,'08 - 12,S,,,'13
'081904102,NA,SALLIE MOUNGER EL,N,N,NQ,FREESTONE,'081,A,TEAGUE ISD,'EE - 03,E,'081904103,TEAGUE INT,'12
'081904001,NQ,TEAGUE H S,N,N,NQ,FREESTONE,'081,E,TEAGUE ISD,'09 - 12,S,,,'12
'081904103,NA,TEAGUE INT,N,N,NQ,FREESTONE,'081,R,TEAGUE ISD,'04 - 06,E,,,'12
'081904041,NA,TEAGUE J H,N,N,NQ,FREESTONE,'081,R,TEAGUE ISD,'07 - 08,M,,,'12
'108802001,PE,TECHNOLOGY EDUCATION CHARTER H S,Y,N,,HIDALGO,'108,2,TECHNOLOGY EDUCATION CHARTER HIGH,'09 - 12,S,,,'01
'123803101,NH,TEKOA ACADEMY,Y,N,,JEFFERSON,'123,H,TEKOA ACADEMY,'KG - 06,E,,,'05
'014909101,NA,BETHUNE/MEGA COMET EL,N,N,NQ,BELL,'014,A,TEMPLE ISD,'PK - 02,E,'014909115,MERIDITH-DUNBAR/COMET EL,'12
'014909044,NA,BONHAM MIDDLE,N,N,NQ,BELL,'014,A,TEMPLE ISD,'06 - 08,M,,,'12
'014909102,NA,CATER EL,N,N,NQ,BELL,'014,E,TEMPLE ISD,'EE - 05,E,,,'12
'014909105,NA,EMERSON EL,N,N,NQ,BELL,'014,A,TEMPLE ISD,'PK - 02,E,'014909115,MERIDITH-DUNBAR/COMET EL,'12
'014909118,NA,HECTOR P GARCIA EL,N,N,NQ,BELL,'014,A,TEMPLE ISD,'EE - 05,E,,,'12
'014909107,NA,JEFFERSON EL,N,N,NQ,BELL,'014,A,TEMPLE ISD,'KG - 05,E,,,'12
'014909117,NA,KENNEDY-POWELL EL,N,N,NQ,BELL,'014,A,TEMPLE ISD,'EE - 05,E,,,'12
'014909041,NA,LAMAR MIDDLE,N,N,NQ,BELL,'014,A,TEMPLE ISD,'06 - 08,M,,,'12
'014909115,NA,MERIDITH-DUNBAR/COMET EL,N,N,NQ,BELL,'014,A,TEMPLE ISD,'03 - 05,E,,,'12
'014909116,NA,RAYE-ALLEN EL,N,N,NQ,BELL,'014,A,TEMPLE ISD,'KG - 05,E,,,'12
'014909109,NA,REAGAN/COMET EL,N,N,NQ,BELL,'014,A,TEMPLE ISD,'PK - 02,E,'014909115,MERIDITH-DUNBAR/COMET EL,'12
'014909110,NA,SCOTT EL,N,N,NQ,BELL,'014,E,TEMPLE ISD,'PK - 05,E,,,'12
'014909002,NQ,TEMPLE H S,N,N,NQ,BELL,'014,A,TEMPLE ISD,'09 - 12,S,,,'12
'014909111,NA,THORNTON EL,N,N,NQ,BELL,'014,E,TEMPLE ISD,'EE - 05,E,,,'12
'014909042,NA,TRAVIS MIDDLE,N,N,NQ,BELL,'014,A,TEMPLE ISD,'06 - 08,M,,,'12
'014909114,NA,WESTERN HILLS EL,N,N,M,BELL,'014,E,TEMPLE ISD,'KG - 05,E,,,'12
'210904101,NA,TENAHA EL,N,N,R,SHELBY,'210,A,TENAHA ISD,'PK - 05,E,,,'07
'210904001,NQ,TENAHA H S,N,N,NQ,SHELBY,'210,R,TENAHA ISD,'09 - 12,S,,,'07
'210904041,NA,TENAHA MIDDLE,N,N,NQ,SHELBY,'210,A,TENAHA ISD,'06 - 08,M,,,'07
'022004001,NQ,BIG BEND H S,N,N,NQ,BREWSTER,'022,A,TERLINGUA CSD,'09 - 12,S,,,'18
'022004101,NA,TERLINGUA EL,N,N,NQ,BREWSTER,'022,A,TERLINGUA CSD,'PK - 08,E,,,'18
'222901101,NA,SANDERSON EL,N,N,NQ,TERRELL,'222,E,TERRELL COUNTY ISD,'EE - 05,E,,,'18
'222901001,NQ,SANDERSON H S,N,N,NQ,TERRELL,'222,E,TERRELL COUNTY ISD,'09 - 12,S,,,'18
'222901041,NA,SANDERSON J H,N,N,M,TERRELL,'222,R,TERRELL COUNTY ISD,'06 - 08,M,,,'18
'129906105,NR,COLLEGE STREET LRN CTR,N,N,,KAUFMAN,'129,N,TERRELL ISD,'EE - PK,E,,,'10
'129906106,NA,DR BRUCE WOOD INTERMEDIATE SCHOOL,N,N,M,KAUFMAN,'129,A,TERRELL ISD,'05 - 06,M,,,'10
'129906102,NA,JOHN E LANGWITH EL,N,N,NQ,KAUFMAN,'129,A,TERRELL ISD,'04 - 04,E,,,'10
'129906101,NA,KENNEDY EL,N,N,NE,KAUFMAN,'129,L,TERRELL ISD,'02 - 03,E,'129906102,JOHN E LANGWITH EL,'10
'129906002,NQ,TERRELL H S,N,N,NQ,KAUFMAN,'129,A,TERRELL ISD,'07 - 12,S,,,'10
'129906041,NA,TERRELL MIDDLE,N,N,NQ,KAUFMAN,'129,R,TERRELL ISD,'07 - 08,M,,,'10
'129906104,NO,TISD CHILD & ADOLESCENT CENTER,N,N,,KAUFMAN,'129,X,TERRELL ISD,'KG - 11,B,,,'10
'129906103,NA,W H BURNETT EL,N,N,NE,KAUFMAN,'129,L,TERRELL ISD,'KG - 01,E,'129906101,KENNEDY EL,'10
'019907115,NA,DUNBAR EL,N,N,NE,BOWIE,'019,L,TEXARKANA ISD,'EE - 04,E,,,'08
'019907107,NA,FIFTEENTH STREET EL,N,N,NQ,BOWIE,'019,A,TEXARKANA ISD,'PK - 05,E,,,'08
'019907105,NA,HIGHLAND PARK EL,N,N,NQ,BOWIE,'019,R,TEXARKANA ISD,'PK - 04,E,,,'08
'019907108,NA,KENNEDY EL,N,N,NQ,BOWIE,'019,A,TEXARKANA ISD,'PK - 05,E,,,'08
'019907103,NO,LINCOLN STREET ALTER,N,N,,BOWIE,'019,X,TEXARKANA ISD,'06 - 11,B,,,'08
'019907109,NA,NASH EL,N,N,R,BOWIE,'019,R,TEXARKANA ISD,'EE - 05,E,,,'08
'019907003,PE,OPTIONS,N,N,,BOWIE,'019,1,TEXARKANA ISD,'08 - 12,S,,,'08
'019907042,NA,PINE STREET MIDDLE,N,N,NQ,BOWIE,'019,A,TEXARKANA ISD,'07 - 08,M,,,'08
'019907111,NA,SPRING LAKE PARK ELEMENTARY,N,N,NQ,BOWIE,'019,R,TEXARKANA ISD,'PK - 04,E,,,'08
'019907002,NQ,TEXAS H S,N,N,NQ,BOWIE,'019,A,TEXARKANA ISD,'09 - 12,S,,,'08
'019907113,NA,WAKE VILLAGE EL,N,N,NQ,BOWIE,'019,R,TEXARKANA ISD,'PK - 05,E,,,'08
'019907043,NA,WESTLAWN INT,N,N,NQ,BOWIE,'019,A,TEXARKANA ISD,'01 - 09,B,,,'08
'227802101,NA,TEXAS ACAD OF EXCELLENCE,Y,N,NQ,TRAVIS,'227,A,TEXAS ACADEMY OF EXCELLENCE,'PK - 04,E,,,'13
'084906004,NA,ALTERNATIVE LEARNING CENTER,N,N,NE,GALVESTON,'084,L,TEXAS CITY ISD,'02 - 12,B,,,'04
'084906041,NA,BLOCKER MIDDLE,N,N,M,GALVESTON,'084,A,TEXAS CITY ISD,'07 - 08,M,,,'04
'084906101,NA,FRY INTERMEDIATE,N,N,NQ,GALVESTON,'084,R,TEXAS CITY ISD,'05 - 06,M,,,'04
'084906102,NA,HEIGHTS EL,N,N,NQ,GALVESTON,'084,R,TEXAS CITY ISD,'EE - 04,E,,,'04
'084906103,NA,KOHFELDT EL,N,N,NQ,GALVESTON,'084,A,TEXAS CITY ISD,'KG - 04,E,,,'04
'084906104,NA,NORTHSIDE EL,N,N,NQ,GALVESTON,'084,R,TEXAS CITY ISD,'EE - 04,E,,,'04
'084906105,NA,ROOSEVELT-WILSON EL,N,N,R,GALVESTON,'084,R,TEXAS CITY ISD,'KG - 04,E,,,'04
'084906001,NQ,TEXAS CITY H S,N,N,NQ,GALVESTON,'084,A,TEXAS CITY ISD,'09 - 12,S,,,'04
'084906010,NO,TEXAS CITY J J A E P,N,N,,GALVESTON,'084,X,TEXAS CITY ISD,'08 - 09,M,,,'04
'227805041,NA,TEXAS EMPOWERMENT ACADEMY,Y,N,NQ,TRAVIS,'227,D,TEXAS EMPOWERMENT ACADEMY,'05 - 09,M,,,'13
'057821101,NH,TEXAS LANGUAGE CHARTER,Y,N,,DALLAS,'057,H,TEXAS LANGUAGE CHARTER,'KG - 03,E,,,'10
'170801001,PE,TEXAS SERENITY ACADEMY,Y,N,,MONTGOMERY,'170,2,TEXAS SERENITY ACADEMY,'07 - 12,S,,,'06
'178805001,PE,TEXAS SERENITY ACADEMY (BAYSHORE),Y,N,,NUECES,'178,2,TEXAS SERENITY ACADEMY (BAYSHORE),'09 - 10,S,,,'02
'211901101,NA,TEXHOMA EL,N,N,NQ,SHERMAN,'211,E,TEXHOMA ISD,'PK - 12,B,,,'16
'056902001,T,TEXLINE SCHOOL,N,N,NQ,DALLAM,'056,A,TEXLINE ISD,'KG - 12,B,,,'16
'220806001,NE,THERESA B LEE ACADEMY,Y,N,NE,TARRANT,'220,L,THERESA B LEE ACADEMY,'09 - 12,S,,,'11
'166905101,NA,THORNDALE EL,N,N,NQ,MILAM,'166,E,THORNDALE ISD,'EE - 05,E,,,'13
'166905001,R,THORNDALE H S,N,N,NQ,MILAM,'166,E,THORNDALE ISD,'09 - 12,S,,,'13
'166905041,NA,THORNDALE MIDDLE,N,N,R,MILAM,'166,E,THORNDALE ISD,'06 - 08,M,,,'13
'246912101,NA,THRALL EL,N,N,R,WILLIAMSON,'246,A,THRALL ISD,'KG - 06,E,,,'13
'246912001,NQ,THRALL H S,N,N,NQ,WILLIAMSON,'246,R,THRALL ISD,'09 - 12,S,,,'13
