CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CIADDACK,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'108911101,A,JOHN H SHARY ELEMENTARY SCHOOL,N,NQ,HIDALGO,'108,E,SHARYLAND ISD,'PK - 06,E,,,'01
'108911102,,"OLIVERO GARZA, SR ELEMENTARY SCHO",N,NQ,HIDALGO,'108,E,SHARYLAND ISD,'EE - 06,E,,,'01
'108911104,,ROMULO D MARTINEZ ELEMENTARY SCHO,N,NQ,HIDALGO,'108,E,SHARYLAND ISD,'EE - 06,E,,,'01
'108911004,,SHARYLAND ALTERNATIVE EDUCATION S,N,,HIDALGO,'108,X,SHARYLAND ISD,'08 - 12,S,,,'01
'108911001,R,SHARYLAND H S,N,RM,HIDALGO,'108,R,SHARYLAND ISD,'09 - 12,S,,,'01
'015819001,,"SHEKINAH ""RADIANCE"" ACADEMY",Y,,BEXAR,'015,1,"SHEKINAH ""RADIANCE"" ACADEMY",'PK - 10,B,,,'20
'015819101,,SHEKINAH HOPE,Y,NQ,BEXAR,'015,R,"SHEKINAH ""RADIANCE"" ACADEMY",'PK - 02,E,'015819102,SHEKINAH SCHERTZ,'20
'015819102,,SHEKINAH SCHERTZ,Y,NQ,BEXAR,'015,R,"SHEKINAH ""RADIANCE"" ACADEMY",'KG - 05,E,,,'20
'210903002,R,SHELBYVILLE SCHOOL,N,NQ,SHELBY,'210,R,SHELBYVILLE ISD,'EE - 12,B,,,'07
'101924001,,C E KING H S,N,NQ,HARRIS,'101,A,SHELDON ISD,'09 - 12,S,,,'04
'101924041,,C E KING MIDDLE,N,NQ,HARRIS,'101,A,SHELDON ISD,'07 - 08,M,,,'04
'101924009,,HIGH POINT ALTER,N,,HARRIS,'101,X,SHELDON ISD,'09 - 11,S,,,'04
'101924104,,L E MONAHAN EL,N,NQ,HARRIS,'101,A,SHELDON ISD,'KG - 04,E,,,'04
'101924102,,ROYALWOOD EL,N,NE,HARRIS,'101,A,SHELDON ISD,'EE - 04,E,,,'04
'101924101,,SHELDON EL,N,NQ,HARRIS,'101,R,SHELDON ISD,'PK - 04,E,,,'04
'101924106,,SHELDON INT,N,NQ,HARRIS,'101,R,SHELDON ISD,'05 - 06,M,,,'04
'204904001,R,SHEPHERD H S,N,R,SAN JACINTO,'204,A,SHEPHERD ISD,'09 - 12,S,,,'06
'204904102,,SHEPHERD INT,N,NQ,SAN JACINTO,'204,A,SHEPHERD ISD,'03 - 05,E,,,'06
'204904041,,SHEPHERD MIDDLE,N,NQ,SAN JACINTO,'204,A,SHEPHERD ISD,'06 - 08,M,,,'06
'204904101,,SHEPHERD PRIMARY,N,NQ,SAN JACINTO,'204,A,SHEPHERD ISD,'EE - 02,E,'204904102,SHEPHERD INT,'06
'091906003,,ALTERNATIVE LEARNING ACADEMY,N,,GRAYSON,'091,X,SHERMAN ISD,'11 - 11,S,,,'10
'091906004,,"COOKE, FANNIN & GRAYSON CO JUVENIL",N,,GRAYSON,'091,X,SHERMAN ISD,'06 - 12,B,,,'10
'091906104,,CRUTCHFIELD ELEMENTARY,N,NQ,GRAYSON,'091,R,SHERMAN ISD,'KG - 04,E,,,'10
'091906102,,DILLINGHAM INTERMEDIATE SCHOOL,N,NQ,GRAYSON,'091,A,SHERMAN ISD,'05 - 06,M,,,'10
'091906037,,DOUGLASS LEARNING CTR,N,,GRAYSON,'091,1,SHERMAN ISD,'07 - 12,S,,,'10
'091906105,,FAIRVIEW ELEMENTARY,N,R,GRAYSON,'091,E,SHERMAN ISD,'PK - 04,E,,,'10
'091906101,,FRED DOUGLASS SP ED,N,,GRAYSON,'091,X,SHERMAN ISD,'EE - 11,B,,,'10
'091906106,,JEFFERSON ELEMENTARY,N,R,GRAYSON,'091,R,SHERMAN ISD,'PK - 04,E,,,'10
'091906107,,PERRIN ELEMENTARY,N,NQ,GRAYSON,'091,E,SHERMAN ISD,'KG - 04,E,,,'10
'091906042,G,PINER MIDDLE SCHOOL,N,R,GRAYSON,'091,R,SHERMAN ISD,'07 - 08,M,,,'10
'091906002,,SHERMAN HIGH SCHOOL,N,M,GRAYSON,'091,R,SHERMAN ISD,'09 - 12,S,,,'10
'091906035,,TRI CO JUVENILE DETENT,N,,GRAYSON,'091,X,SHERMAN ISD,'06 - 12,B,,,'10
'091906108,,WAKEFIELD ELEMENTARY,N,NQ,GRAYSON,'091,R,SHERMAN ISD,'KG - 04,E,,,'10
'091906109,,WASHINGTON ELEMENTARY,N,NQ,GRAYSON,'091,A,SHERMAN ISD,'KG - 04,E,,,'10
'143903002,,G O A L S PROGRAM,N,,LAVACA,'143,X,SHINER ISD,'06 - 06,M,,,'03
'143903101,A,SHINER EL,N,NQ,LAVACA,'143,A,SHINER ISD,'PK - 06,E,,,'03
'143903001,AR,SHINER H S,N,NQ,LAVACA,'143,E,SHINER ISD,'07 - 12,S,,,'03
'047905001,C,SIDNEY SCHOOL,N,NQ,COMANCHE,'047,R,SIDNEY ISD,'EE - 12,B,,,'14
'115902001,,SIERRA BLANCA SCHOOL,N,NE,HUDSPETH,'115,L,SIERRA BLANCA ISD,'KG - 12,B,,,'19
'100904002,,HARDIN CO ALTER ED,N,,HARDIN,'100,X,SILSBEE ISD,'08 - 10,S,,,'05
'100904101,,JOHN H KIRBY EL,N,NQ,HARDIN,'100,A,SILSBEE ISD,'01 - 02,E,'100904102,READ-TURRENTINE EL,'05
'100904104,,LAURA REEVES EL,N,M,HARDIN,'100,E,SILSBEE ISD,'05 - 06,M,,,'05
'100904102,,READ-TURRENTINE EL,N,NQ,HARDIN,'100,A,SILSBEE ISD,'03 - 04,E,,,'05
'100904103,,ROBINSON KIND,N,,HARDIN,'100,N,SILSBEE ISD,'EE - KG,E,,,'05
'100904001,,SILSBEE H S,N,NQ,HARDIN,'100,R,SILSBEE ISD,'09 - 12,S,,,'05
'100904041,GR,SILSBEE MIDDLE,N,NQ,HARDIN,'100,A,SILSBEE ISD,'07 - 08,M,,,'05
'023902001,AR,SILVERTON SCHOOL,N,NQ,BRISCOE,'023,R,SILVERTON ISD,'PK - 12,B,,,'16
'019909200,,HOLY HIGHWAY,N,,BOWIE,'019,X,SIMMS ISD,'06 - 12,B,,,'08
'019909101,,JAMES BOWIE EL,N,RM,BOWIE,'019,R,SIMMS ISD,'EE - 06,E,,,'08
'019909001,AT,JAMES BOWIE H S,N,R,BOWIE,'019,R,SIMMS ISD,'07 - 12,S,,,'08
'205906003,,ALTER ED PROG,N,,SAN PATRICIO,'205,X,SINTON ISD,'06 - 12,B,,,'02
'205906102,,DAVE ODEM EL,N,NQ,SAN PATRICIO,'205,R,SINTON ISD,'03 - 04,E,,,'02
'205906041,G,E MERLE SMITH J H,N,NQ,SAN PATRICIO,'205,A,SINTON ISD,'07 - 08,M,,,'02
'205906002,,JUVENILE DETENTION CTR,N,,SAN PATRICIO,'205,X,SINTON ISD,'07 - 10,S,,,'02
'205906101,,LAMAR ELEMENTARY,N,M,SAN PATRICIO,'205,R,SINTON ISD,'05 - 06,M,,,'02
'205906001,R,SINTON H S,N,R,SAN PATRICIO,'205,E,SINTON ISD,'09 - 12,S,,,'02
'205906103,,WELDER EL,N,NQ,SAN PATRICIO,'205,R,SINTON ISD,'EE - 02,E,'205906102,DAVE ODEM EL,'02
'049909101,,SIVELLS BEND EL,N,R,COOKE,'049,E,SIVELLS BEND ISD,'KG - 08,E,,,'11
'013905101,,SKIDMORE-TYNAN EL,N,R,BEE,'013,E,SKIDMORE-TYNAN ISD,'PK - 05,E,,,'02
'013905001,R,SKIDMORE-TYNAN H S,N,NQ,BEE,'013,R,SKIDMORE-TYNAN ISD,'09 - 12,S,,,'02
'013905041,G,SKIDMORE-TYNAN J H,N,NQ,BEE,'013,E,SKIDMORE-TYNAN ISD,'06 - 08,M,,,'02
'152903101,,AUSTIN EL,N,NQ,LUBBOCK,'152,R,SLATON ISD,'04 - 05,E,,,'17
'152903004,,LUBBOCK CO J J A E P,N,,LUBBOCK,'152,X,SLATON ISD,'04 - 10,B,,,'17
'152903001,ATR,SLATON H S,N,NQ,LUBBOCK,'152,R,SLATON ISD,'09 - 12,S,,,'17
'152903042,AG,SLATON J H,N,NQ,LUBBOCK,'152,R,SLATON ISD,'06 - 08,M,,,'17
'152903103,,WEST WARD EL,N,NQ,LUBBOCK,'152,R,SLATON ISD,'EE - 03,E,'152903101,AUSTIN EL,'17
'249908101,,SLIDELL EL,N,NQ,WISE,'249,E,SLIDELL ISD,'KG - 06,E,,,'11
'249908001,,SLIDELL H S,N,NE,WISE,'249,L,SLIDELL ISD,'07 - 12,S,,,'11
'001909101,,SLOCUM EL,N,M,ANDERSON,'001,E,SLOCUM ISD,'PK - 06,E,,,'07
'001909001,AT,SLOCUM H S,N,NQ,ANDERSON,'001,R,SLOCUM ISD,'07 - 12,S,,,'07
'011904102,,BROWN PRI,N,NQ,BASTROP,'011,E,SMITHVILLE ISD,'EE - 03,E,'011904101,SMITHVILLE EL,'13
'011904101,,SMITHVILLE EL,N,NQ,BASTROP,'011,A,SMITHVILLE ISD,'04 - 06,E,,,'13
'011904002,R,SMITHVILLE H S,N,R,BASTROP,'011,E,SMITHVILLE ISD,'09 - 12,S,,,'13
'011904041,,SMITHVILLE J H,N,NQ,BASTROP,'011,A,SMITHVILLE ISD,'07 - 08,M,,,'13
'011904039,,WOODSIDE TRAILS,N,,BASTROP,'011,X,SMITHVILLE ISD,'04 - 11,B,,,'13
'110906002,,CHOICES ALTERNATIVE,N,,HOCKLEY,'110,X,SMYER ISD,'10 - 10,S,,,'17
'110906101,,SMYER EL,N,NQ,HOCKLEY,'110,R,SMYER ISD,'PK - 06,E,,,'17
'110906001,,SMYER H S,N,NQ,HOCKLEY,'110,R,SMYER ISD,'07 - 12,S,,,'17
'026903101,,SNOOK ELEMENTARY,N,NQ,BURLESON,'026,A,SNOOK ISD,'PK - 06,E,,,'06
'026903002,R,SNOOK SECONDARY,N,NQ,BURLESON,'026,A,SNOOK ISD,'07 - 12,S,,,'06
'208902101,,CENTRAL EL,N,NQ,SCURRY,'208,A,SNYDER ISD,'KG - 03,E,'208902102,EAST EL,'14
'208902102,,EAST EL,N,NQ,SCURRY,'208,R,SNYDER ISD,'KG - 04,E,,,'14
'208902002,,HOBBS ALTER ED CO-OP,N,,SCURRY,'208,1,SNYDER ISD,'09 - 12,S,,,'14
'208902105,,NORTHEAST EL,N,NQ,SCURRY,'208,E,SNYDER ISD,'PK - 05,E,,,'14
'208902001,,SNYDER H S,N,NQ,SCURRY,'208,A,SNYDER ISD,'09 - 12,S,,,'14
'208902041,G,SNYDER J H,N,NQ,SCURRY,'208,R,SNYDER ISD,'07 - 08,M,,,'14
'208902106,,STANFIELD EL,N,NQ,SCURRY,'208,A,SNYDER ISD,'EE - 02,E,'208902101,CENTRAL EL,'14
'208902107,,WEST EL,N,NQ,SCURRY,'208,A,SNYDER ISD,'EE - 06,E,,,'14
'071909004,DR,AMERICAS H S,N,R,EL PASO,'071,R,SOCORRO ISD,'09 - 12,S,,,'19
'071909112,,BENITO MARTINEZ EL,N,NQ,EL PASO,'071,R,SOCORRO ISD,'PK - 06,E,,,'19
'071909104,,CAMPESTRE EL,N,NQ,EL PASO,'071,A,SOCORRO ISD,'PK - 05,E,,,'19
'071909044,G,CAPT WALTER E CLARKE MIDDLE,N,NQ,EL PASO,'071,A,SOCORRO ISD,'06 - 08,M,,,'19
'071909046,,COL JOHN O ENSOR MIDDLE,N,NQ,EL PASO,'071,A,SOCORRO ISD,'05 - 08,M,,,'19
'071909115,,ELFIDA CHAVEZ EL,N,NQ,EL PASO,'071,R,SOCORRO ISD,'PK - 05,E,,,'19
'071909117,,ERNESTO SERNA SCHOOL,N,NQ,EL PASO,'071,A,SOCORRO ISD,'PK - 08,E,,,'19
'071909110,,ESCONTRIAS EARLY CHILD CTR,N,NQ,EL PASO,'071,A,SOCORRO ISD,'PK - 01,E,'071909111,ESCONTRIAS EL,'19
'071909111,A,ESCONTRIAS EL,N,NQ,EL PASO,'071,A,SOCORRO ISD,'02 - 05,E,,,'19
'071909102,A,H D HILLEY EL,N,NQ,EL PASO,'071,R,SOCORRO ISD,'PK - 05,E,,,'19
'071909114,,HELEN BALL EL,N,M,EL PASO,'071,R,SOCORRO ISD,'PK - 05,E,,,'19
'071909105,,HORIZON HEIGHTS EL,N,NQ,EL PASO,'071,R,SOCORRO ISD,'PK - 04,E,,,'19
'071909107,,HUECO EL,N,NQ,EL PASO,'071,R,SOCORRO ISD,'PK - 05,E,,,'19
'071909116,,JANE A HAMBRIC SCHOOL,N,NQ,EL PASO,'071,A,SOCORRO ISD,'PK - 08,E,,,'19
'071909003,,KEYS ACAD,N,,EL PASO,'071,X,SOCORRO ISD,'06 - 12,B,,,'19
'071909118,,KEYS ELEMENTARY,N,,EL PASO,'071,X,SOCORRO ISD,'01 - 05,E,,,'19
'071909119,,LUJAN-CHAVEZ ELEMENTARY SCHOOL,N,NQ,EL PASO,'071,A,SOCORRO ISD,'PK - 04,E,,,'19
'071909002,D,MONTWOOD H S,N,R,EL PASO,'071,R,SOCORRO ISD,'09 - 12,S,,,'19
'071909045,G,MONTWOOD MIDDLE,N,NQ,EL PASO,'071,A,SOCORRO ISD,'06 - 08,M,,,'19
'071909109,,MYRTLE COOPER EL,N,NQ,EL PASO,'071,R,SOCORRO ISD,'EE - 05,E,,,'19
'071909103,,O'SHEA KELEHER EL,N,NQ,EL PASO,'071,R,SOCORRO ISD,'EE - 05,E,,,'19
'071909101,A,ROBERT R ROJAS EL,N,NQ,EL PASO,'071,A,SOCORRO ISD,'PK - 05,E,,,'19
'071909042,,SALVADOR SANCHEZ MIDDLE,N,R,EL PASO,'071,A,SOCORRO ISD,'06 - 08,M,,,'19
'071909113,,SIERRA VISTA EL,N,NQ,EL PASO,'071,R,SOCORRO ISD,'PK - 06,E,,,'19
'071909001,AD,SOCORRO H S,N,NQ,EL PASO,'071,R,SOCORRO ISD,'09 - 12,S,,,'19
'071909041,A,SOCORRO MIDDLE,N,NQ,EL PASO,'071,A,SOCORRO ISD,'06 - 08,M,,,'19
'071909047,,SUN RIDGE MIDDLE SCHOOL,N,M,EL PASO,'071,R,SOCORRO ISD,'05 - 06,M,,,'19
'071909106,,VISTA DEL SOL EL,N,NQ,EL PASO,'071,R,SOCORRO ISD,'PK - 07,E,,,'19
'071909043,G,WILLIAM D SLIDER MIDDLE,N,NQ,EL PASO,'071,A,SOCORRO ISD,'05 - 11,B,,,'19
'015909002,,ATASCOSA CO ALTER,N,,BEXAR,'015,X,SOMERSET ISD,'09 - 09,S,,,'20
'015909003,,BEXAR CO J J A E P,N,,BEXAR,'015,X,SOMERSET ISD,'06 - 06,M,,,'20
'015909103,,SOMERSET EARLY CHILDHOOD CENTER,N,,BEXAR,'015,N,SOMERSET ISD,'EE - KG,E,,,'20
'015909101,,SOMERSET EL,N,NQ,BEXAR,'015,R,SOMERSET ISD,'01 - 04,E,,,'20
'015909001,,SOMERSET H S,N,NQ,BEXAR,'015,R,SOMERSET ISD,'09 - 12,S,,,'20
'015909102,,SOMERSET INT,N,NQ,BEXAR,'015,R,SOMERSET ISD,'05 - 06,M,,,'20
'015909041,G,SOMERSET J H,N,R,BEXAR,'015,A,SOMERSET ISD,'07 - 08,M,,,'20
'026902005,,BURLESON CO ALTER,N,,BURLESON,'026,X,SOMERVILLE ISD,'06 - 11,B,,,'06
'026902101,,SOMERVILLE EL,N,NQ,BURLESON,'026,A,SOMERVILLE ISD,'PK - 05,E,,,'06
'026902001,R,SOMERVILLE H S,N,NQ,BURLESON,'026,A,SOMERVILLE ISD,'09 - 12,S,,,'06
'026902041,G,SOMERVILLE J H,N,NQ,BURLESON,'026,A,SOMERVILLE ISD,'06 - 08,M,,,'06
'218901101,A,SONORA EL,N,NQ,SUTTON,'218,R,SONORA ISD,'PK - 04,E,,,'15
'218901001,,SONORA H S,N,R,SUTTON,'218,E,SONORA ISD,'09 - 12,S,,,'15
'218901041,A,SONORA J H,N,M,SUTTON,'218,E,SONORA ISD,'05 - 08,M,,,'15
'152803001,,SOUTH PLAINS ACADEMY,Y,,LUBBOCK,'152,1,SOUTH PLAINS ACADEMY,'09 - 12,S,,,'17
'015908043,,ABRAHAM KAZEN MIDDLE,N,NQ,BEXAR,'015,A,SOUTH SAN ANTONIO ISD,'06 - 08,M,,,'20
'015908042,,ALAN B SHEPARD MIDDLE,N,NQ,BEXAR,'015,A,SOUTH SAN ANTONIO ISD,'06 - 08,M,,,'20
'015908039,,ALTERNATIVE SCHOOL,N,,BEXAR,'015,X,SOUTH SAN ANTONIO ISD,'03 - 11,B,,,'20
'015908111,,ANTONIO OLIVARES EL,N,NQ,BEXAR,'015,E,SOUTH SAN ANTONIO ISD,'PK - 05,E,,,'20
'015908101,A,ATHENS EL,N,NQ,BEXAR,'015,R,SOUTH SAN ANTONIO ISD,'EE - 05,E,,,'20
'015908037,,BEXAR CO J J A E P,N,,BEXAR,'015,X,SOUTH SAN ANTONIO ISD,'08 - 10,S,,,'20
'015908038,,COMPETENCY BASED H S AEP,N,,BEXAR,'015,1,SOUTH SAN ANTONIO ISD,'09 - 12,S,,,'20
'015908041,,DWIGHT MIDDLE,N,NQ,BEXAR,'015,A,SOUTH SAN ANTONIO ISD,'06 - 08,M,,,'20
'015908109,,FIVE PALMS ELEMENTARY,N,NQ,BEXAR,'015,R,SOUTH SAN ANTONIO ISD,'EE - 05,E,,,'20
'015908104,A,HUTCHINS EL,N,NQ,BEXAR,'015,E,SOUTH SAN ANTONIO ISD,'EE - 05,E,,,'20
'015908105,,KINDRED EL,N,NQ,BEXAR,'015,R,SOUTH SAN ANTONIO ISD,'EE - 05,E,,,'20
'015908112,A,MIGUEL CARRILLO JR EL,N,NQ,BEXAR,'015,E,SOUTH SAN ANTONIO ISD,'PK - 05,E,,,'20
'015908110,,NEIL ARMSTRONG EL,N,NQ,BEXAR,'015,R,SOUTH SAN ANTONIO ISD,'PK - 05,E,,,'20
'015908106,,PALO ALTO EL,N,NQ,BEXAR,'015,E,SOUTH SAN ANTONIO ISD,'EE - 05,E,,,'20
'015908107,A,PRICE EL,N,NQ,BEXAR,'015,E,SOUTH SAN ANTONIO ISD,'PK - 05,E,,,'20
'015908108,A,ROYALGATE EL,N,NQ,BEXAR,'015,A,SOUTH SAN ANTONIO ISD,'EE - 05,E,,,'20
'015908002,R,SO SAN ANTONIO H S WEST,N,NQ,BEXAR,'015,R,SOUTH SAN ANTONIO ISD,'09 - 12,S,,,'20
'015908001,R,SOUTH SAN ANTONIO H S,N,NQ,BEXAR,'015,R,SOUTH SAN ANTONIO ISD,'09 - 12,S,,,'20
'031916007,,CAMERON CO J J A E P,N,,CAMERON,'031,X,SOUTH TEXAS ISD,'11 - 11,S,,,'01
'031916008,,HIDALGO CO J J A E P,N,,CAMERON,'031,X,SOUTH TEXAS ISD,'08 - 08,M,,,'01
'031916004,DPTR,HIGH SCHOOL FOR HEALTH PROFESSIONS,N,M,CAMERON,'031,E,SOUTH TEXAS ISD,'09 - 12,S,,,'01
'031916003,,SO TEXAS H S-SAN BENITO,N,,CAMERON,'031,X,SOUTH TEXAS ISD,'03 - 12,B,,,'01
'031916005,ADPCTR,THE SCIENCE ACADEMY,N,M,CAMERON,'031,E,SOUTH TEXAS ISD,'09 - 12,S,,,'01
'031916001,DR,THE TEACHER ACADEMY,N,NQ,CAMERON,'031,A,SOUTH TEXAS ISD,'07 - 12,S,,,'01
'085903001,TR,SOUTHLAND SCHOOL,N,RM,GARZA,'085,E,SOUTHLAND ISD,'KG - 12,B,,,'17
'015917003,,BEXAR CO J J A E P,N,,BEXAR,'015,X,SOUTHSIDE ISD,'07 - 10,S,,,'20
'015917103,,LOSOYA INT,N,NQ,BEXAR,'015,R,SOUTHSIDE ISD,'04 - 05,E,,,'20
'015917002,,SOUTHSIDE ALTER CTR,N,,BEXAR,'015,X,SOUTHSIDE ISD,'04 - 12,B,,,'20
'015917001,,SOUTHSIDE H S,N,R,BEXAR,'015,R,SOUTHSIDE ISD,'09 - 12,S,,,'20
'015917104,,SOUTHSIDE HERITAGE ELEMENTARY,N,R,BEXAR,'015,R,SOUTHSIDE ISD,'PK - 05,E,,,'20
'015917041,,SOUTHSIDE MIDDLE,N,NQ,BEXAR,'015,A,SOUTHSIDE ISD,'06 - 08,M,,,'20
'015917102,,W M PEARCE PRI,N,NQ,BEXAR,'015,A,SOUTHSIDE ISD,'EE - 03,E,'015917103,LOSOYA INT,'20
'101838001,,SOUTHWEST HIGH SCHOOL,Y,,HARRIS,'101,2,SOUTHWEST HIGH SCHOOL,'09 - 12,S,,,'04
'015912003,,BEXAR CO J J A E P,N,,BEXAR,'015,X,SOUTHWEST ISD,'07 - 12,S,,,'20
'015912107,,BIG COUNTRY EL,N,NQ,BEXAR,'015,E,SOUTHWEST ISD,'EE - 05,E,,,'20
'015912104,A,BOB HOPE EL,N,R,BEXAR,'015,R,SOUTHWEST ISD,'EE - 05,E,,,'20
'015912108,,ELM CREEK EL,N,NQ,BEXAR,'015,A,SOUTHWEST ISD,'KG - 05,E,,,'20
'015912044,,FRANCIS R SCOBEE JUNIOR HIGH,N,NQ,BEXAR,'015,A,SOUTHWEST ISD,'07 - 08,M,,,'20
'015912106,,HIDDEN COVE EL,N,R,BEXAR,'015,E,SOUTHWEST ISD,'EE - 05,E,,,'20
'015912103,,INDIAN CREEK EL,N,NQ,BEXAR,'015,A,SOUTHWEST ISD,'EE - 05,E,,,'20
'015912109,,KRIEWALD RD EL,N,R,BEXAR,'015,R,SOUTHWEST ISD,'KG - 05,E,,,'20
'015912041,,RONALD E MCNAIR SIXTH GRADE SCHOOL,N,NQ,BEXAR,'015,R,SOUTHWEST ISD,'06 - 06,M,,,'20
'015912042,,SHARON CHRISTA MCAULIFFE JUNIOR HI,N,NQ,BEXAR,'015,A,SOUTHWEST ISD,'07 - 08,M,,,'20
'015912105,A,SKY HARBOUR EL,N,NQ,BEXAR,'015,R,SOUTHWEST ISD,'KG - 05,E,,,'20
'015912101,,SOUTHWEST EL,N,NQ,BEXAR,'015,A,SOUTHWEST ISD,'EE - 05,E,,,'20
'015912043,,SOUTHWEST ENRICHMENT CTR,N,,BEXAR,'015,1,SOUTHWEST ISD,'06 - 08,M,,,'20
'015912001,DR,SOUTHWEST H S,N,NQ,BEXAR,'015,R,SOUTHWEST ISD,'09 - 12,S,,,'20
'015912102,,SUN VALLEY EL,N,NQ,BEXAR,'015,A,SOUTHWEST ISD,'KG - 05,E,,,'20
'015807001,,SOUTHWEST PREPARATORY SCHOOL,Y,,BEXAR,'015,1,SOUTHWEST PREPARATORY SCHOOL,'09 - 12,S,,,'20
'015807002,,SOUTHWEST PREPARATORY SOUTHEAST CA,Y,,BEXAR,'015,1,SOUTHWEST PREPARATORY SCHOOL,'09 - 12,S,,,'20
'140906001,,SPADE SCHOOL,N,NQ,LAMB,'140,A,SPADE ISD,'PK - 12,B,,,'17
'098904101,,GUS BIRDWELL EL,N,NQ,HANSFORD,'098,E,SPEARMAN ISD,'EE - 05,E,,,'16
'098904001,ATR,SPEARMAN H S,N,R,HANSFORD,'098,R,SPEARMAN ISD,'09 - 12,S,,,'16
'098904041,G,SPEARMAN J H,N,R,HANSFORD,'098,R,SPEARMAN ISD,'06 - 08,M,,,'16
'170907010,,PROJECT RESTORE,N,,MONTGOMERY,'170,X,SPLENDORA ISD,'09 - 09,S,,,'06
'170907101,,SPLENDORA EL,N,NQ,MONTGOMERY,'170,A,SPLENDORA ISD,'EE - 02,E,'170907102,SPLENDORA INT,'06
'170907001,,SPLENDORA H S,N,NQ,MONTGOMERY,'170,R,SPLENDORA ISD,'09 - 12,S,,,'06
'170907102,,SPLENDORA INT,N,NQ,MONTGOMERY,'170,A,SPLENDORA ISD,'03 - 05,E,,,'06
'170907041,,SPLENDORA MIDDLE,N,NQ,MONTGOMERY,'170,A,SPLENDORA ISD,'06 - 08,M,,,'06
'101920101,,BENDWOOD SCHOOL,N,,HARRIS,'101,X,SPRING BRANCH ISD,'EE - 05,E,,,'04
'101920126,,BUFFALO CREEK EL,N,R,HARRIS,'101,A,SPRING BRANCH ISD,'KG - 05,E,,,'04
'101920102,A,BUNKER HILL EL,N,M,HARRIS,'101,E,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920124,,CEDAR BROOK EL,N,NQ,HARRIS,'101,A,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920048,AG,CORNERSTONE ACADEMY,N,M,HARRIS,'101,E,SPRING BRANCH ISD,'06 - 08,M,,,'04
'101920127,,EARLY CHILDHOOD COLLABORATIVE,N,,HARRIS,'101,N,SPRING BRANCH ISD,'PK - PK,E,,,'04
'101920103,,EDGEWOOD EL,N,NQ,HARRIS,'101,R,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920104,A,FROSTWOOD EL,N,NQ,HARRIS,'101,E,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920010,,HARRIS CO J J A E P,N,,HARRIS,'101,X,SPRING BRANCH ISD,'08 - 10,S,,,'04
'101920105,,HOLLIBROOK EL,N,NQ,HARRIS,'101,R,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920106,,HOUSMAN EL,N,R,HARRIS,'101,E,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920107,,HUNTERS CREEK EL,N,NQ,HARRIS,'101,E,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920041,G,LANDRUM MIDDLE,N,NQ,HARRIS,'101,A,SPRING BRANCH ISD,'06 - 08,M,,,'04
'101920108,,MEADOW WOOD EL,N,RM,HARRIS,'101,E,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920109,A,MEMORIAL DRIVE EL,N,R,HARRIS,'101,E,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920001,PCTR,MEMORIAL H S,N,M,HARRIS,'101,R,SPRING BRANCH ISD,'09 - 12,S,,,'04
'101920042,AG,MEMORIAL MIDDLE,N,M,HARRIS,'101,E,SPRING BRANCH ISD,'06 - 08,M,,,'04
'101920005,,NORTHBROOK H S,N,R,HARRIS,'101,R,SPRING BRANCH ISD,'09 - 12,S,,,'04
'101920047,G,NORTHBROOK MIDDLE,N,M,HARRIS,'101,A,SPRING BRANCH ISD,'06 - 08,M,,,'04
'101920121,,NOTTINGHAM EL,N,RM,HARRIS,'101,E,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920110,,PINE SHADOWS EL,N,NQ,HARRIS,'101,A,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920111,,RIDGECREST EL,N,NQ,HARRIS,'101,R,SPRING BRANCH ISD,'KG - 05,E,,,'04
'101920112,,RUMMEL CREEK EL,N,NQ,HARRIS,'101,E,SPRING BRANCH ISD,'PK - 05,E,,,'04
'101920113,,SHADOW OAKS EL,N,NQ,HARRIS,'101,R,SPRING BRANCH ISD,'EE - 05,E,,,'04
'101920119,,SHERWOOD EL,N,NQ,HARRIS,'101,A,SPRING BRANCH ISD,'KG - 05,E,,,'04
'101920114,,SPRING BRANCH EL,N,R,HARRIS,'101,E,SPRING BRANCH ISD,'EE - 05,E,,,'04
'101920043,G,SPRING BRANCH MIDDLE,N,NQ,HARRIS,'101,A,SPRING BRANCH ISD,'06 - 08,M,,,'04
'101920012,,SPRING BRANCH SCHOOL OF CHOICE,N,,HARRIS,'101,1,SPRING BRANCH ISD,'05 - 12,B,,,'04
'101920045,G,SPRING FOREST MIDDLE,N,RM,HARRIS,'101,R,SPRING BRANCH ISD,'06 - 08,M,,,'04
'101920046,G,SPRING OAKS MIDDLE,N,RM,HARRIS,'101,R,SPRING BRANCH ISD,'06 - 08,M,,,'04
