CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'190903101,EM,RAINS ELEMENTARY,N,RAINS,'190,R,RAINS ISD,'EE - 03,E,,,'07
'190903001,T,RAINS HIGH SCHOOL,N,RAINS,'190,A,RAINS ISD,'09 - 12,S,,,'07
'190903051,WMN,RAINS INTERMEDIATE,N,RAINS,'190,R,RAINS ISD,'04 - 05,E,,,'07
'190903041,ESY,RAINS JR HIGH,N,RAINS,'190,A,RAINS ISD,'06 - 08,M,,,'07
'054903002,,CAPROCK COUNTY LEARNING CENTER,N,CROSBY,'054,X,RALLS ISD,'10 - 12,S,,,'17
'054903102,,RALLS EL,N,CROSBY,'054,A,RALLS ISD,'PK - 05,E,,,'17
'054903001,A,RALLS H S,N,CROSBY,'054,A,RALLS ISD,'09 - 12,S,,,'17
'054903041,AWMSY,RALLS MIDDLE,N,CROSBY,'054,R,RALLS ISD,'06 - 08,M,,,'17
'066005101,,RAMIREZ EL,N,DUVAL,'066,L,RAMIREZ CSD,'PK - 06,E,,,'02
'234801001,,RANCH ACADEMY,Y,VAN ZANDT,'234,X,RANCH ACADEMY,'08 - 12,S,,,'07
'015906101,ENY,RANDOLPH EL,N,BEXAR,'015,R,RANDOLPH FIELD ISD,'EE - 05,E,,,'20
'015906001,ATRSX,RANDOLPH H S,N,BEXAR,'015,R,RANDOLPH FIELD ISD,'09 - 12,S,,,'20
'015906041,AEWSY,RANDOLPH MIDDLE,N,BEXAR,'015,R,RANDOLPH FIELD ISD,'06 - 08,M,,,'20
'067907101,EW,RANGER EL,N,EASTLAND,'067,A,RANGER ISD,'EE - 05,E,,,'14
'067907001,T,RANGER H S,N,EASTLAND,'067,A,RANGER ISD,'09 - 12,S,,,'14
'067907041,EZ,RANGER MIDDLE SCHOOL,N,EASTLAND,'067,R,RANGER ISD,'06 - 08,M,,,'14
'231902101,EWMN,JAMES D GOSSETT EL,N,UPTON,'231,R,RANKIN ISD,'PK - 06,E,,,'18
'231902001,AREW,RANKIN H S,N,UPTON,'231,A,RANKIN ISD,'07 - 12,S,,,'18
'161802101,A,RAPOPORT ACADEMY,Y,MCLENNAN,'161,R,RAPOPORT CHARTER SCHOOL,'PK - 04,E,,,'12
'161802102,,RAPOPORT ACADEMY/QUINN CAMPUS,Y,MCLENNAN,'161,L,RAPOPORT CHARTER SCHOOL,'05 - 07,M,,,'12
'101806001,A,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,Y,HARRIS,'101,A,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,'PK - 12,B,,,'04
'101806101,,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,Y,HARRIS,'101,L,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,'PK - 06,E,,,'04
'236801001,,RAVEN SCHOOL,Y,WALKER,'236,2,RAVEN SCHOOL,'09 - 12,S,,,'06
'245903041,,MYRA GREEN MIDDLE SCHOOL,N,WILLACY,'245,L,RAYMONDVILLE ISD,'06 - 08,M,,,'01
'245903102,,PITTMAN ELEMENTARY,N,WILLACY,'245,A,RAYMONDVILLE ISD,'EE - 05,E,,,'01
'245903001,,RAYMONDVILLE H S,N,WILLACY,'245,L,RAYMONDVILLE ISD,'09 - 12,S,,,'01
'245903105,WN,SMITH EL,N,WILLACY,'245,R,RAYMONDVILLE ISD,'PK - 05,E,,,'01
'192901101,W,REAGAN COUNTY ELEMENTARY,N,REAGAN,'192,A,REAGAN COUNTY ISD,'EE - 05,E,,,'18
'192901001,AZ,REAGAN COUNTY H S,N,REAGAN,'192,A,REAGAN COUNTY ISD,'09 - 12,S,,,'18
'192901041,AW,REAGAN COUNTY MIDDLE,N,REAGAN,'192,A,REAGAN COUNTY ISD,'06 - 08,M,,,'18
'019911101,EWMN,RED LICK EL,N,BOWIE,'019,E,RED LICK ISD,'EE - 05,E,,,'08
'019911041,AEWMSZ,RED LICK MIDDLE,N,BOWIE,'019,R,RED LICK ISD,'06 - 08,M,,,'08
'070911103,EWM,EASTRIDGE ELEMENTARY,N,ELLIS,'070,R,RED OAK ISD,'KG - 04,E,,,'10
'070911101,X,RED OAK ELEMENTARY,N,ELLIS,'070,R,RED OAK ISD,'EE - 04,E,,,'10
'070911001,RX,RED OAK H S,N,ELLIS,'070,A,RED OAK ISD,'09 - 12,S,,,'10
'070911104,EN,RED OAK INT,N,ELLIS,'070,A,RED OAK ISD,'05 - 06,M,,,'10
'070911041,EW,RED OAK J H,N,ELLIS,'070,A,RED OAK ISD,'07 - 08,M,,,'10
'070911105,EWMX,SHIELDS ELEMENTARY,N,ELLIS,'070,R,RED OAK ISD,'KG - 04,E,,,'10
'070911102,X,WOODEN ELEMENTARY,N,ELLIS,'070,A,RED OAK ISD,'EE - 04,E,,,'10
'019906101,EM,REDWATER EL,N,BOWIE,'019,E,REDWATER ISD,'EE - 03,E,,,'08
'019906001,TRSZ,REDWATER H S,N,BOWIE,'019,A,REDWATER ISD,'09 - 12,S,,,'08
'019906041,AEWS,REDWATER J H,N,BOWIE,'019,A,REDWATER ISD,'07 - 08,M,,,'08
'019906102,N,REDWATER MIDDLE,N,BOWIE,'019,A,REDWATER ISD,'04 - 06,E,,,'08
'196903001,R,REFUGIO HIGH SCHOOL,N,REFUGIO,'196,A,REFUGIO ISD,'09 - 12,S,,,'03
'196903041,AW,REFUGIO MIDDLE SCHOOL,N,REFUGIO,'196,A,REFUGIO ISD,'05 - 08,M,,,'03
'196903103,,STRICKLIN PRI,N,REFUGIO,'196,R,REFUGIO ISD,'KG - 04,E,,,'03
'137902101,W,RICARDO EL,N,KLEBERG,'137,R,RICARDO ISD,'PK - 04,E,,,'02
'137902041,AEWSX,RICARDO MIDDLE,N,KLEBERG,'137,A,RICARDO ISD,'05 - 08,M,,,'02
'045903601,,COLORADO COUNTY JUVENILE BOOT CAM,N,COLORADO,'045,2,RICE CISD,'07 - 12,S,,,'03
'045903041,,EAGLE LAKE MIDDLE,N,COLORADO,'045,L,RICE CISD,'05 - 08,M,,,'03
'045903101,,EAGLE LAKE PRI,N,COLORADO,'045,A,RICE CISD,'EE - 04,E,,,'03
'045903103,AEWMN,GARWOOD EL,N,COLORADO,'045,R,RICE CISD,'EE - 08,E,,,'03
'045903001,,RICE H S,N,COLORADO,'045,A,RICE CISD,'09 - 12,S,,,'03
'045903102,EWMX,SHERIDAN EL,N,COLORADO,'045,A,RICE CISD,'PK - 08,E,,,'03
'175911101,N,RICE EL,N,NAVARRO,'175,A,RICE ISD,'PK - 05,E,,,'12
'175911001,,RICE H S,N,NAVARRO,'175,A,RICE ISD,'06 - 12,B,,,'12
'188801001,,RICHARD MILBURN ACADEMY (AMARILLO,Y,POTTER,'188,2,RICHARD MILBURN ACADEMY (AMARILLO),'09 - 12,S,,,'16
'123804001,,RICHARD MILBURN ACADEMY (BEAUMONT,Y,JEFFERSON,'123,1,RICHARD MILBURN ACADEMY (BEAUMONT),'09 - 12,S,,,'05
'068801001,,RICHARD MILBURN ACADEMY - ECTOR C,Y,ECTOR,'068,1,RICHARD MILBURN ACADEMY (ECTOR COU,'09 - 12,S,,,'18
'220812001,,RICHARD MILBURN ACADEMY - FORT WO,Y,TARRANT,'220,1,RICHARD MILBURN ACADEMY (FORT WORT,'09 - 12,S,,,'11
'165801001,,RICHARD MILBURN ACADEMY (MIDLAND),Y,MIDLAND,'165,1,RICHARD MILBURN ACADEMY (MIDLAND),'09 - 12,S,,,'18
'101854001,,RICHARD MILBURN ACADEMY - SUBURBA,Y,HARRIS,'101,2,RICHARD MILBURN ACADEMY (SUBURBAN,'09 - 12,S,,,'04
'178804001,,RICHARD MILBURN ALTER H S (CORPUS,Y,NUECES,'178,1,RICHARD MILBURN ALTER HIGH SCHOOL,'09 - 12,S,,,'02
'014801001,,RICHARD MILBURN ALTER H S (KILLEE,Y,BELL,'014,1,RICHARD MILBURN ALTER HIGH SCHOOL,'09 - 12,S,,,'12
'152801001,,RICHARD MILBURN ALTER H S (LUBBOCK,Y,LUBBOCK,'152,1,RICHARD MILBURN ALTER HIGH SCHOOL,'09 - 12,S,,,'17
'093905101,,RICHARDS EL,N,GRIMES,'093,A,RICHARDS ISD,'KG - 06,E,,,'06
'093905001,RX,RICHARDS H S,N,GRIMES,'093,A,RICHARDS ISD,'07 - 12,S,,,'06
'057916135,WZ,AIKIN EL,N,DALLAS,'057,A,RICHARDSON ISD,'EE - 06,E,,,'10
'057916050,Y,APOLLO J H,N,DALLAS,'057,A,RICHARDSON ISD,'07 - 09,M,,,'10
'057916101,EWMN,ARAPAHO EL,N,DALLAS,'057,R,RICHARDSON ISD,'EE - 06,E,,,'10
'057916144,Y,AUDELIA CREEK ELEMENTARY,N,DALLAS,'057,A,RICHARDSON ISD,'EE - 06,E,,,'10
'057916005,,BERKNER H S,N,DALLAS,'057,A,RICHARDSON ISD,'09 - 12,S,,,'10
'057916133,EWMNZ,BIG SPRINGS EL,N,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'057916122,EWMNY,BOWIE EL,N,DALLAS,'057,E,RICHARDSON ISD,'KG - 06,E,,,'10
'057916128,AEWMNX,BRENTFIELD EL,N,DALLAS,'057,E,RICHARDSON ISD,'KG - 06,E,,,'10
'057916102,AEWMNZ,CANYON CREEK EL,N,DALLAS,'057,E,RICHARDSON ISD,'EE - 06,E,,,'10
'057916145,M,CAROLYN G BUKHAIR EL,N,DALLAS,'057,A,RICHARDSON ISD,'01 - 06,E,,,'10
'057916006,,CHRISTA MCAULIFFE LEARNING CENTER,N,DALLAS,'057,X,RICHARDSON ISD,'01 - 12,B,,,'10
'057916141,AEWMNZ,CLASSICAL MAGNET,N,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'057916127,EWMNZ,DARTMOUTH EL,N,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'057916119,,DOBIE PRI,N,DALLAS,'057,X,RICHARDSON ISD,'EE - KG,E,,,'10
'057916103,EWNX,DOVER EL,N,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916143,MX,FOREST LANE ACADEMY,N,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916047,,FOREST MEADOW J H,N,DALLAS,'057,A,RICHARDSON ISD,'07 - 08,M,,,'10
'057916120,EWMNZ,FORESTRIDGE EL,N,DALLAS,'057,R,RICHARDSON ISD,'PK - 06,E,,,'10
'057916104,EMNY,GREENWOOD HILLS EL,N,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'057916105,EWNY,HAMILTON PARK PACESETTER MAGNET,N,DALLAS,'057,R,RICHARDSON ISD,'PK - 06,E,,,'10
'057916129,AEWMNZ,JESS HARBEN EL,N,DALLAS,'057,R,RICHARDSON ISD,'EE - 06,E,,,'10
'057916107,NY,LAKE HIGHLANDS EL,N,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916052,Z,LAKE HIGHLANDS FRESHMAN CENTER,N,DALLAS,'057,A,RICHARDSON ISD,'09 - 09,S,,,'10
'057916002,,LAKE HIGHLANDS H S,N,DALLAS,'057,A,RICHARDSON ISD,'09 - 12,S,,,'10
'057916042,Z,LAKE HIGHLANDS J H,N,DALLAS,'057,A,RICHARDSON ISD,'07 - 08,M,,,'10
'057916049,,LIBERTY J H,N,DALLAS,'057,A,RICHARDSON ISD,'07 - 09,M,,,'10
'057916115,WMNZ,MARK TWAIN EL,N,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'057916142,AEWMNZ,MATH/SCIENCE/TECH MAGNET,N,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'057916134,WNZ,MERRIMAN PARK EL,N,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'057916108,AEWMNZ,MOHAWK EL,N,DALLAS,'057,E,RICHARDSON ISD,'KG - 06,E,,,'10
'057916132,EWMNZ,MOSS HAVEN EL,N,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916121,MNZ,NORTHLAKE EL,N,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916109,EMNZ,NORTHRICH EL,N,DALLAS,'057,R,RICHARDSON ISD,'EE - 06,E,,,'10
'057916110,AWMNZ,NORTHWOOD HILLS EL,N,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'057916106,MY,O HENRY EL,N,DALLAS,'057,A,RICHARDSON ISD,'EE - 06,E,,,'10
'057916008,,P A S S LEARNING CTR,N,DALLAS,'057,X,RICHARDSON ISD,'05 - 11,B,,,'10
'057916051,WSY,PARKHILL J H,N,DALLAS,'057,R,RICHARDSON ISD,'07 - 09,M,,,'10
'057916004,RSX,PEARCE H S,N,DALLAS,'057,R,RICHARDSON ISD,'09 - 12,S,,,'10
'057916123,AEWMNZ,PRAIRIE CREEK EL,N,DALLAS,'057,E,RICHARDSON ISD,'KG - 06,E,,,'10
'057916125,AEWNX,PRESTONWOOD EL,N,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'057916003,X,RICHARDSON H S,N,DALLAS,'057,A,RICHARDSON ISD,'09 - 12,S,,,'10
'057916111,WMNX,RICHARDSON HEIGHTS EL,N,DALLAS,'057,R,RICHARDSON ISD,'PK - 06,E,,,'10
'057916043,,RICHARDSON J H,N,DALLAS,'057,A,RICHARDSON ISD,'07 - 09,M,,,'10
'057916045,AEWY,RICHARDSON NORTH J H,N,DALLAS,'057,R,RICHARDSON ISD,'07 - 09,M,,,'10
'057916112,Y,RICHARDSON TERRACE EL,N,DALLAS,'057,A,RICHARDSON ISD,'EE - 06,E,,,'10
'057916044,AX,RICHARDSON WEST J H,N,DALLAS,'057,R,RICHARDSON ISD,'07 - 09,M,,,'10
'057916130,MZ,RICHLAND EL,N,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916137,EMZ,RISD ACAD,N,DALLAS,'057,A,RICHARDSON ISD,'01 - 06,E,,,'10
'057916126,MZ,SKYVIEW EL,N,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916118,EWMN,SPRING CREEK EL,N,DALLAS,'057,R,RICHARDSON ISD,'EE - 06,E,,,'10
'057916113,NZ,SPRING VALLEY EL,N,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916124,EWMZ,SPRINGRIDGE EL,N,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916114,AWNZ,STULTS ROAD EL,N,DALLAS,'057,R,RICHARDSON ISD,'EE - 06,E,,,'10
'057916116,WMZ,WALLACE EL,N,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916048,WZ,WESTWOOD J H,N,DALLAS,'057,R,RICHARDSON ISD,'07 - 09,M,,,'10
'057916117,WN,WHITE ROCK EL,N,DALLAS,'057,R,RICHARDSON ISD,'EE - 06,E,,,'10
'057916131,EWMNZ,YALE EL,N,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'206902001,TRS,RICHLAND SPRINGS SCHOOL,N,SAN SABA,'206,A,RICHLAND SPRINGS ISD,'KG - 12,B,,,'15
'161912101,WMN,FOSTER ELEMENTARY SCHOOL,N,MCLENNAN,'161,R,RIESEL ISD,'EE - 06,E,,,'12
'161912001,TWS,RIESEL SCHOOL,N,MCLENNAN,'161,R,RIESEL ISD,'07 - 12,S,,,'12
'214901110,A,ALTO B0NITO ELEMENTARY,N,STARR,'214,R,RIO GRANDE CITY CISD,'PK - 05,E,,,'01
'214901111,AWMNY,GENERAL RICARDO SANCHEZ ELEMENTARY,N,STARR,'214,A,RIO GRANDE CITY CISD,'PK - 05,E,,,'01
'214901102,AM,GRULLA EL,N,STARR,'214,A,RIO GRANDE CITY CISD,'PK - 05,E,,,'01
'214901041,Z,GRULLA MIDDLE,N,STARR,'214,A,RIO GRANDE CITY CISD,'06 - 08,M,,,'01
'214901105,AWY,JOHN & OLIVE HINOJOSA EL,N,STARR,'214,A,RIO GRANDE CITY CISD,'PK - 05,E,,,'01
'214901103,AWNX,LA UNION EL,N,STARR,'214,R,RIO GRANDE CITY CISD,'PK - 05,E,,,'01
'214901104,ANX,NORTH GRAMMAR EL,N,STARR,'214,A,RIO GRANDE CITY CISD,'PK - 05,E,,,'01
'214901107,AWMN,RINGGOLD EL,N,STARR,'214,R,RIO GRANDE CITY CISD,'PK - 05,E,,,'01
'214901042,EZ,RINGGOLD MIDDLE,N,STARR,'214,A,RIO GRANDE CITY CISD,'06 - 08,M,,,'01
'214901001,PR,RIO GRANDE CITY H S,N,STARR,'214,A,RIO GRANDE CITY CISD,'09 - 12,S,,,'01
'214901108,AWM,ROQUE GUERRA JR EL,N,STARR,'214,A,RIO GRANDE CITY CISD,'PK - 05,E,,,'01
'031911002,,CAMERON CO J J A E P,N,CAMERON,'031,X,RIO HONDO ISD,'07 - 12,S,,,'01
'031911102,,RIO HONDO EL,N,CAMERON,'031,A,RIO HONDO ISD,'PK - 02,E,'031911103,RIO HONDO INT,'01
'031911001,RY,RIO HONDO H S,N,CAMERON,'031,A,RIO HONDO ISD,'09 - 12,S,,,'01
'031911103,AX,RIO HONDO INT,N,CAMERON,'031,A,RIO HONDO ISD,'03 - 05,E,,,'01
'031911041,AEY,RIO HONDO J H,N,CAMERON,'031,A,RIO HONDO ISD,'06 - 08,M,,,'01
'126907101,W,RIO VISTA EL,N,JOHNSON,'126,R,RIO VISTA ISD,'EE - 04,E,,,'11
'126907001,R,RIO VISTA H S,N,JOHNSON,'126,A,RIO VISTA ISD,'09 - 12,S,,,'11
'126907041,AW,RIO VISTA MIDDLE,N,JOHNSON,'126,A,RIO VISTA ISD,'05 - 08,M,,,'11
'101853104,,NCI CHARTER SCHOOL WITHOUT WALLS,Y,HARRIS,'101,X,RIPLEY HOUSE CHARTER SCHOOL,'PK - KG,E,,,'04
'101853101,,RIPLEY HOUSE CHARTER SCHOOL,Y,HARRIS,'101,R,RIPLEY HOUSE CHARTER SCHOOL,'KG - 04,E,,,'04
'152802101,AEWMNX,RISE ACADEMY,Y,LUBBOCK,'152,A,RISE ACADEMY,'PK - 05,E,,,'17
'067908101,EWMX,RISING STAR EL,N,EASTLAND,'067,A,RISING STAR ISD,'EE - 06,E,,,'14
'067908001,ATR,RISING STAR H S,N,EASTLAND,'067,A,RISING STAR ISD,'07 - 12,S,,,'14
'188902001,TR,RIVER ROAD HIGH SCHOOL,N,POTTER,'188,A,RIVER ROAD ISD,'09 - 12,S,,,'16
'188902102,EWY,RIVER ROAD MIDDLE SCHOOL,N,POTTER,'188,A,RIVER ROAD ISD,'06 - 08,M,,,'16
'188902101,EM,ROLLING HILLS EL,N,POTTER,'188,A,RIVER ROAD ISD,'EE - 05,E,,,'16
'194903103,EMN,RIVERCREST EL,N,RED RIVER,'194,R,RIVERCREST ISD,'PK - 05,E,,,'08
'194903001,ATRS,RIVERCREST H S,N,RED RIVER,'194,A,RIVERCREST ISD,'09 - 12,S,,,'08
'194903102,EWY,RIVERCREST J H,N,RED RIVER,'194,A,RIVERCREST ISD,'06 - 08,M,,,'08
'137903041,EWSY,DE LA PAZ MIDDLE,N,KLEBERG,'137,A,RIVIERA ISD,'06 - 08,M,,,'02
'137903001,TR,KAUFER H S,N,KLEBERG,'137,A,RIVIERA ISD,'09 - 12,S,,,'02
'137903101,AN,NANNY EL,N,KLEBERG,'137,R,RIVIERA ISD,'PK - 05,E,,,'02
'041902002,,FAIRVIEW ACCELERATED,N,COKE,'041,1,ROBERT LEE ISD,'10 - 11,S,,,'15
'041902195,,FAIRVIEW SPECIAL PROGRAMS,N,COKE,'041,X,ROBERT LEE ISD,'08 - 10,S,,,'15
'041902101,AENY,ROBERT LEE EL,N,COKE,'041,R,ROBERT LEE ISD,'PK - 06,E,,,'15
'041902001,ATR,ROBERT LEE H S,N,COKE,'041,A,ROBERT LEE ISD,'07 - 12,S,,,'15
'041902180,,WALL SP PROG,N,COKE,'041,X,ROBERT LEE ISD,'07 - 07,M,,,'15
'041902200,,WATER VALLEY PPCD,N,COKE,'041,X,ROBERT LEE ISD,'EE - EE,E,,,'15
'041902201,,WATER VALLEY VOC,N,COKE,'041,X,ROBERT LEE ISD,'09 - 11,S,,,'15
'161922004,,CHALLENGE ACADEMY,N,MCLENNAN,'161,X,ROBINSON ISD,'09 - 11,S,,,'12
'161922002,,OPPORTUNITY LEARNING CENTER,N,MCLENNAN,'161,1,ROBINSON ISD,'10 - 11,S,,,'12
'161922102,AE,ROBINSON EL,N,MCLENNAN,'161,R,ROBINSON ISD,'KG - 04,E,,,'12
'161922001,ATR,ROBINSON H S,N,MCLENNAN,'161,A,ROBINSON ISD,'09 - 12,S,,,'12
'161922103,N,ROBINSON INTERMEDIATE,N,MCLENNAN,'161,R,ROBINSON ISD,'04 - 05,E,,,'12
'161922041,AWS,ROBINSON J H,N,MCLENNAN,'161,A,ROBINSON ISD,'06 - 08,M,,,'12
'161922101,A,ROBINSON PRI,N,MCLENNAN,'161,R,ROBINSON ISD,'EE - 01,E,'161922102,ROBINSON EL,'12
'178909003,,ACADEMY FOR EXCELLENCE,N,NUECES,'178,X,ROBSTOWN ISD,'06 - 12,B,,,'02
'178909002,,ALTER LRN CTR,N,NUECES,'178,1,ROBSTOWN ISD,'09 - 12,S,,,'02
'178909103,EY,LOTSPEICH EL,N,NUECES,'178,R,ROBSTOWN ISD,'PK - 04,E,,,'02
'178909104,A,MARTIN EL,N,NUECES,'178,R,ROBSTOWN ISD,'03 - 04,E,,,'02
'178909001,RZ,ROBSTOWN H S,N,NUECES,'178,A,ROBSTOWN ISD,'09 - 12,S,,,'02
'178909105,,SALAZAR EL,N,NUECES,'178,R,ROBSTOWN ISD,'EE - 02,E,'178909104,MARTIN EL,'02
'178909101,E,SAN PEDRO ELEMENTARY,N,NUECES,'178,R,ROBSTOWN ISD,'PK - 04,E,,,'02
'178909041,,SEALE J H,N,NUECES,'178,L,ROBSTOWN ISD,'07 - 08,M,,,'02
'178909042,,SOLOMON P ORTIZ INT,N,NUECES,'178,A,ROBSTOWN ISD,'05 - 06,M,,,'02
'076903101,AEWMNSY,ROBY EL,N,FISHER,'076,R,ROBY CISD,'EE - 08,E,,,'14
'076903001,ADTRSY,ROBY H S,N,FISHER,'076,A,ROBY CISD,'09 - 12,S,,,'14
'160904001,ATEWSZ,ROCHELLE SCHOOL,N,MCCULLOCH,'160,A,ROCHELLE ISD,'KG - 12,B,,,'15
'104902001,ARE,ROCHESTER SCHOOL,N,HASKELL,'104,A,ROCHESTER COUNTY LINE ISD,'EE - 12,B,,,'14
'166904101,Y,ROCKDALE EL,N,MILAM,'166,A,ROCKDALE ISD,'EE - 05,E,,,'06
'166904001,T,ROCKDALE H S,N,MILAM,'166,A,ROCKDALE ISD,'09 - 12,S,,,'06
'166904041,,ROCKDALE J H,N,MILAM,'166,L,ROCKDALE ISD,'06 - 08,M,,,'06
'166904042,,ROCKDALE REGIONAL JUVENILE JUSTIC,N,MILAM,'166,1,ROCKDALE ISD,'07 - 11,S,,,'06
'069901002,,ROCKSPRINGS ALTER ED PGM,N,EDWARDS,'069,X,ROCKSPRINGS ISD,'09 - 09,S,,,'15
'069901101,A,ROCKSPRINGS EL,N,EDWARDS,'069,A,ROCKSPRINGS ISD,'PK - 08,E,,,'15
'069901001,A,ROCKSPRINGS H S,N,EDWARDS,'069,A,ROCKSPRINGS ISD,'09 - 12,S,,,'15
'199901103,AEWMNY,AMANDA ROCHELL EL,N,ROCKWALL,'199,R,ROCKWALL ISD,'PK - 06,E,,,'10
'199901106,AEWMNZ,AMY PARKS-HEATH EL,N,ROCKWALL,'199,R,ROCKWALL ISD,'KG - 06,E,,,'10
'199901105,EWMNX,CULLINS-LAKE POINTE EL,N,ROCKWALL,'199,R,ROCKWALL ISD,'KG - 06,E,,,'10
'199901108,EWNZ,DOROTHY SMITH PULLEN EL,N,ROCKWALL,'199,R,ROCKWALL ISD,'KG - 06,E,,,'10
'199901109,EWMNZ,DORRIS A JONES ELEMENTARY,N,ROCKWALL,'199,R,ROCKWALL ISD,'EE - 06,E,,,'10
'199901110,AEWMNX,GRACE HARTMAN ELEMENTARY,N,ROCKWALL,'199,E,ROCKWALL ISD,'EE - 06,E,,,'10
'199901003,A,HERMAN E UTLEY FRESHMAN CENTER,N,ROCKWALL,'199,A,ROCKWALL ISD,'09 - 09,S,,,'10
'199901102,WMN,HOWARD DOBBS EL,N,ROCKWALL,'199,R,ROCKWALL ISD,'PK - 06,E,,,'10
'199901042,EWSY,J W WILLIAMS MIDDLE,N,ROCKWALL,'199,R,ROCKWALL ISD,'07 - 08,M,,,'10
'199901043,ASX,MAURINE CAIN MIDDLE SCHOOL,N,ROCKWALL,'199,A,ROCKWALL ISD,'07 - 08,M,,,'10
'199901107,AEWMNZ,NEBBIE WILLIAMS EL,N,ROCKWALL,'199,E,ROCKWALL ISD,'KG - 06,E,,,'10
'199901111,NZ,OUIDA SPRINGER,N,ROCKWALL,'199,R,ROCKWALL ISD,'PK - 06,E,,,'10
'199901001,P,ROCKWALL H S,N,ROCKWALL,'199,A,ROCKWALL ISD,'09 - 12,S,,,'10
'199901002,,ROCKWALL QUEST ACADEMY,N,ROCKWALL,'199,1,ROCKWALL ISD,'09 - 12,S,,,'10
'199901101,EWMN,VIRGINIA REINHARDT EL,N,ROCKWALL,'199,R,ROCKWALL ISD,'KG - 06,E,,,'10
'014907102,W,ROGERS EL,N,BELL,'014,A,ROGERS ISD,'PK - 05,E,,,'12
'014907001,ARSY,ROGERS H S,N,BELL,'014,A,ROGERS ISD,'09 - 12,S,,,'12
'014907041,AEWS,ROGERS MIDDLE,N,BELL,'014,A,ROGERS ISD,'06 - 08,M,,,'12
'214903102,,A S CANAVAN EL,N,STARR,'214,X,ROMA ISD,'EE - PK,E,,,'01
'214903002,,ACCELERATED LRN ACAD,N,STARR,'214,X,ROMA ISD,'12 - 12,S,,,'01
'214903105,A,BARRERA EL,N,STARR,'214,A,ROMA ISD,'KG - 04,E,,,'01
'214903003,,INSTR & GUIDE CTR,N,STARR,'214,X,ROMA ISD,'07 - 12,S,,,'01
'214903001,R,ROMA H S,N,STARR,'214,A,ROMA ISD,'09 - 12,S,,,'01
'214903104,A,ROMA INT,N,STARR,'214,A,ROMA ISD,'05 - 06,M,,,'01
'214903041,SZ,ROMA MIDDLE,N,STARR,'214,A,ROMA ISD,'07 - 08,M,,,'01
'214903103,AY,SCOTT EL,N,STARR,'214,A,ROMA ISD,'KG - 04,E,,,'01
'214903106,A,VERA EL,N,STARR,'214,A,ROMA ISD,'KG - 04,E,,,'01
'214903101,AY,YNES B ESCOBAR EL,N,STARR,'214,R,ROMA ISD,'KG - 04,E,,,'01
'152908002,,LUBBOCK CO YOUTH CTR,N,LUBBOCK,'152,X,ROOSEVELT ISD,'07 - 07,M,,,'17
'152908003,,ROOSEVELT DAEP,N,LUBBOCK,'152,X,ROOSEVELT ISD,'07 - 08,M,,,'17
'152908101,N,ROOSEVELT EL,N,LUBBOCK,'152,R,ROOSEVELT ISD,'PK - 05,E,,,'17
'152908001,RSX,ROOSEVELT H S,N,LUBBOCK,'152,R,ROOSEVELT ISD,'09 - 12,S,,,'17
'152908041,AWS,ROOSEVELT J H,N,LUBBOCK,'152,A,ROOSEVELT ISD,'06 - 08,M,,,'17
'110905002,,CHOICES ALTER H S,N,HOCKLEY,'110,1,ROPES ISD,'12 - 12,S,,,'17
'110905001,ATRWSY,ROPES SCHOOL,N,HOCKLEY,'110,A,ROPES ISD,'PK - 12,B,,,'17
