CAMPUS,YEAR,CA0GM*R,CA0GM*N
'057903111,1997,,
'057903112,1997,,
'057903113,1997,,
'057903114,1997,,
'057903116,1997,,
'057903117,1997,,
'057903118,1997,,
'057903119,1997,,
'057903120,1997,,
'057903121,1997,,
'057903122,1997,,
'057903124,1997,,
'057903125,1997,,
'057903126,1997,,
'057904001,1997,,
'057904041,1997,,
'057904101,1997,,
'057904102,1997,,
'057904103,1997,,
'057904104,1997,,
'057904105,1997,,
'057904106,1997,,
'057904107,1997,,
'057905001,1997,,
'057905002,1997,,
'057905003,1997,,
'057905006,1997,,
'057905007,1997,,
'057905008,1997,,
'057905009,1997,,
'057905011,1997,,
'057905012,1997,,
'057905013,1997,,
'057905014,1997,,
'057905015,1997,,
'057905016,1997,,
'057905017,1997,,
'057905018,1997,,
'057905019,1997,,
'057905020,1997,,
'057905021,1997,,
'057905022,1997,,
'057905023,1997,,
'057905024,1997,,
'057905025,1997,,
'057905026,1997,,
'057905027,1997,,
'057905029,1997,,
'057905030,1997,,
'057905032,1997,,
'057905033,1997,,
'057905034,1997,,
'057905036,1997,,
'057905037,1997,,
'057905038,1997,,
'057905039,1997,,
'057905042,1997,,
'057905043,1997,,
'057905044,1997,,
'057905045,1997,,
'057905046,1997,,
'057905047,1997,,
'057905048,1997,,
'057905049,1997,,
'057905050,1997,,
'057905051,1997,,
'057905052,1997,,
'057905053,1997,,
'057905054,1997,,
'057905055,1997,,
'057905058,1997,,
'057905059,1997,,
'057905060,1997,,
'057905063,1997,,
'057905064,1997,,
'057905065,1997,,
'057905069,1997,,
'057905071,1997,,
'057905072,1997,,
'057905073,1997,,
'057905074,1997,,
'057905078,1997,,
'057905081,1997,,
'057905090,1997,,
'057905091,1997,,
'057905095,1997,,
'057905097,1997,,
'057905101,1997,,
'057905103,1997,,
'057905104,1997,,
'057905105,1997,,
'057905106,1997,,
'057905108,1997,,
'057905109,1997,,
'057905110,1997,,
'057905111,1997,,
'057905112,1997,,
'057905113,1997,,
'057905114,1997,,
'057905115,1997,,
'057905116,1997,,
'057905117,1997,,
'057905118,1997,,
'057905119,1997,,
'057905120,1997,,
'057905121,1997,,
'057905122,1997,,
'057905124,1997,,
'057905125,1997,,
'057905126,1997,,
'057905127,1997,,
'057905128,1997,,
'057905129,1997,,
'057905130,1997,,
'057905131,1997,,
'057905132,1997,,
'057905133,1997,,
'057905134,1997,,
'057905135,1997,,
'057905136,1997,,
'057905137,1997,,
'057905139,1997,,
'057905140,1997,,
'057905142,1997,,
'057905143,1997,,
'057905144,1997,,
'057905145,1997,,
'057905146,1997,,
'057905147,1997,,
'057905148,1997,,
'057905149,1997,,
'057905150,1997,,
'057905151,1997,,
'057905152,1997,,
'057905153,1997,,
'057905156,1997,,
'057905157,1997,,
'057905158,1997,,
'057905159,1997,,
'057905160,1997,,
'057905161,1997,,
'057905162,1997,,
'057905163,1997,,
'057905164,1997,,
'057905166,1997,,
'057905167,1997,,
'057905168,1997,,
'057905169,1997,,
'057905170,1997,,
'057905171,1997,,
'057905173,1997,,
'057905174,1997,,
'057905175,1997,,
'057905177,1997,,
'057905178,1997,,
'057905180,1997,,
'057905181,1997,,
'057905182,1997,,
'057905183,1997,,
'057905184,1997,,
'057905185,1997,,
'057905186,1997,,
'057905187,1997,,
'057905188,1997,,
'057905189,1997,,
'057905190,1997,,
'057905191,1997,,
'057905192,1997,,
'057905193,1997,,
'057905194,1997,,
'057905195,1997,,
'057905196,1997,,
'057905197,1997,,
'057905198,1997,,
'057905199,1997,,
'057905200,1997,,
'057905201,1997,,
'057905202,1997,,
'057905203,1997,,
'057905204,1997,,
'057905205,1997,,
'057905206,1997,,
'057905207,1997,,
'057905208,1997,,
'057905209,1997,,
'057905210,1997,,
'057905211,1997,,
'057905212,1997,,
'057905213,1997,,
'057905214,1997,,
'057905215,1997,,
'057905216,1997,,
'057905217,1997,,
'057905218,1997,,
'057905219,1997,,
'057905220,1997,,
'057905221,1997,,
'057905222,1997,,
'057905224,1997,,
'057905225,1997,,
'057905226,1997,,
'057905227,1997,,
'057905228,1997,,
'057905229,1997,,
'057905230,1997,,
'057905232,1997,,
'057905233,1997,,
'057905235,1997,,
'057905236,1997,,
'057905237,1997,,
'057905242,1997,,
'057905246,1997,,
'057905248,1997,,
'057905249,1997,,
'057905250,1997,,
'057905251,1997,,
'057905255,1997,,
'057905256,1997,,
'057905258,1997,,
'057905260,1997,,
'057905262,1997,,
'057905263,1997,,
'057905264,1997,,
'057905265,1997,,
'057905266,1997,,
'057905267,1997,,
'057905268,1997,,
'057905269,1997,,
'057905271,1997,,
'057905272,1997,,
'057905273,1997,,
'057905274,1997,,
'057905276,1997,,
'057905277,1997,,
'057906001,1997,,
'057906041,1997,,
'057906042,1997,,
'057906102,1997,,
'057906103,1997,,
'057906104,1997,,
'057906105,1997,,
'057906106,1997,,
'057906107,1997,,
'057906108,1997,,
'057907001,1997,,
'057907003,1997,,
'057907004,1997,,
'057907007,1997,,
'057907041,1997,,
'057907042,1997,,
'057907101,1997,,
'057907102,1997,,
'057907103,1997,,
'057907104,1997,,
'057907105,1997,,
'057907106,1997,,
'057907107,1997,,
'057907108,1997,,
'057907109,1997,,
'057907110,1997,,
'057909002,1997,,
'057909003,1997,,
'057909004,1997,,
'057909005,1997,,
'057909006,1997,,
'057909008,1997,,
'057909009,1997,,
'057909041,1997,,
'057909042,1997,,
'057909043,1997,,
'057909044,1997,,
'057909045,1997,,
'057909046,1997,,
'057909047,1997,,
'057909048,1997,,
'057909049,1997,,
'057909050,1997,,
'057909051,1997,,
'057909052,1997,,
'057909053,1997,,
'057909101,1997,,
'057909102,1997,,
'057909103,1997,,
'057909105,1997,,
'057909107,1997,,
'057909108,1997,,
'057909109,1997,,
'057909110,1997,,
'057909111,1997,,
'057909112,1997,,
'057909113,1997,,
'057909115,1997,,
'057909116,1997,,
'057909117,1997,,
'057909119,1997,,
'057909120,1997,,
'057909121,1997,,
'057909122,1997,,
'057909123,1997,,
'057909124,1997,,
'057909125,1997,,
'057909126,1997,,
'057909127,1997,,
'057909128,1997,,
'057909129,1997,,
'057909132,1997,,
'057909133,1997,,
'057909134,1997,,
'057909135,1997,,
'057909136,1997,,
'057909137,1997,,
'057909138,1997,,
'057909139,1997,,
'057909140,1997,,
'057909141,1997,,
'057909142,1997,,
'057909143,1997,,
'057909144,1997,,
'057909145,1997,,
'057909146,1997,,
'057909147,1997,,
'057909148,1997,,
'057910002,1997,,
'057910003,1997,,
'057910004,1997,,
'057910008,1997,,
'057910041,1997,,
'057910043,1997,,
'057910044,1997,,
'057910045,1997,,
'057910046,1997,,
'057910047,1997,,
'057910048,1997,,
'057910101,1997,,
'057910102,1997,,
'057910103,1997,,
'057910104,1997,,
'057910105,1997,,
'057910106,1997,,
'057910107,1997,,
'057910108,1997,,
'057910109,1997,,
'057910110,1997,,
'057910111,1997,,
'057910113,1997,,
'057910116,1997,,
'057910118,1997,,
'057910119,1997,,
'057910120,1997,,
'057910121,1997,,
'057911001,1997,,
'057911041,1997,,
'057911101,1997,,
'057911102,1997,,
'057911103,1997,,
'057911104,1997,,
'057911105,1997,,
'057912002,1997,,
'057912003,1997,,
'057912004,1997,,
'057912005,1997,,
'057912009,1997,,
'057912041,1997,,
'057912042,1997,,
'057912043,1997,,
'057912044,1997,,
'057912045,1997,,
'057912046,1997,,
'057912101,1997,,
'057912102,1997,,
'057912103,1997,,
'057912104,1997,,
'057912105,1997,,
'057912106,1997,,
'057912107,1997,,
'057912108,1997,,
'057912109,1997,,
'057912111,1997,,
'057912112,1997,,
'057912113,1997,,
'057912114,1997,,
'057912116,1997,,
'057912118,1997,,
'057912119,1997,,
'057912120,1997,,
'057912121,1997,,
'057912122,1997,,
'057912197,1997,,
'057912199,1997,,
'057912698,1997,,
'057913001,1997,,
'057913041,1997,,
'057913101,1997,,
'057913102,1997,,
'057913103,1997,,
'057913105,1997,,
'057913106,1997,,
'057913107,1997,,
'057914001,1997,,
'057914002,1997,,
'057914003,1997,,
'057914004,1997,,
'057914041,1997,,
'057914042,1997,,
'057914043,1997,,
'057914044,1997,,
'057914045,1997,,
'057914046,1997,,
'057914101,1997,,
'057914102,1997,,
'057914103,1997,,
'057914104,1997,,
'057914105,1997,,
'057914106,1997,,
'057914107,1997,,
'057914108,1997,,
'057914109,1997,,
'057914110,1997,,
'057914111,1997,,
'057914112,1997,,
'057914113,1997,,
'057914114,1997,,
'057914115,1997,,
'057914116,1997,,
'057914117,1997,,
'057914118,1997,,
'057914119,1997,,
'057914120,1997,,
'057914121,1997,,
'057914122,1997,,
'057914123,1997,,
'057914124,1997,,
'057914125,1997,,
'057914126,1997,,
'057914127,1997,,
'057914656,1997,,
'057916002,1997,,
'057916003,1997,,
'057916004,1997,,
'057916005,1997,,
'057916006,1997,,
'057916042,1997,,
'057916043,1997,,
'057916044,1997,,
'057916045,1997,,
'057916047,1997,,
'057916048,1997,,
'057916049,1997,,
'057916050,1997,,
'057916051,1997,,
'057916101,1997,,
'057916102,1997,,
'057916103,1997,,
'057916104,1997,,
'057916105,1997,,
'057916106,1997,,
'057916107,1997,,
'057916108,1997,,
'057916109,1997,,
'057916110,1997,,
'057916111,1997,,
'057916112,1997,,
'057916113,1997,,
'057916114,1997,,
'057916115,1997,,
'057916116,1997,,
'057916117,1997,,
'057916118,1997,,
'057916119,1997,,
'057916120,1997,,
'057916121,1997,,
'057916122,1997,,
'057916123,1997,,
'057916124,1997,,
'057916125,1997,,
'057916126,1997,,
'057916127,1997,,
'057916128,1997,,
'057916129,1997,,
'057916130,1997,,
'057916131,1997,,
'057916132,1997,,
'057916133,1997,,
'057916134,1997,,
'057916135,1997,,
'057916137,1997,,
'057916141,1997,,
'057916142,1997,,
'057919101,1997,,
'057920002,1997,,
'057920042,1997,,
'057920101,1997,,
'057920102,1997,,
'057920103,1997,,
'057920104,1997,,
'057920107,1997,,
'057920108,1997,,
'057922001,1997,,
'057922042,1997,,
'057922043,1997,,
'057922101,1997,,
'057922102,1997,,
'057922103,1997,,
'057922105,1997,,
'057922106,1997,,
'057922107,1997,,
'057922108,1997,,
'057922109,1997,,
'057922110,1997,,
'058902001,1997,,
'058905001,1997,,
'058905101,1997,,
'058906001,1997,,
'058906002,1997,,
'058906041,1997,,
'058906103,1997,,
'058906104,1997,,
'058906105,1997,,
'058909001,1997,,
'058909101,1997,,
'059901001,1997,,
'059901040,1997,,
'059901042,1997,,
'059901101,1997,,
'059901102,1997,,
'059901103,1997,,
'059901104,1997,,
'059901105,1997,,
'059901106,1997,,
'059902101,1997,,
'060902001,1997,,
'060902041,1997,,
'060902101,1997,,
'060914001,1997,,
'060914102,1997,,
'061901002,1997,,
'061901003,1997,,
'061901004,1997,,
'061901005,1997,,
'061901039,1997,,
'061901040,1997,,
'061901044,1997,,
'061901045,1997,,
'061901102,1997,,
'061901103,1997,,
'061901104,1997,,
'061901105,1997,,
'061901106,1997,,
'061901107,1997,,
'061901108,1997,,
'061901109,1997,,
'061901110,1997,,
'061901111,1997,,
'061901112,1997,,
'061902001,1997,,
'061902002,1997,,
'061902004,1997,,
'061902005,1997,,
'061902042,1997,,
'061902044,1997,,
'061902045,1997,,
'061902046,1997,,
'061902047,1997,,
'061902048,1997,,
'061902049,1997,,
'061902050,1997,,
'061902051,1997,,
'061902101,1997,,
'061902102,1997,,
'061902104,1997,,
'061902105,1997,,
'061902106,1997,,
'061902107,1997,,
'061902108,1997,,
'061902109,1997,,
'061902110,1997,,
'061902111,1997,,
'061902112,1997,,
'061902113,1997,,
'061902114,1997,,
'061902115,1997,,
'061902116,1997,,
'061902117,1997,,
'061902118,1997,,
'061902119,1997,,
'061902120,1997,,
'061902121,1997,,
'061902122,1997,,
'061902123,1997,,
'061902124,1997,,
'061902125,1997,,
'061902126,1997,,
'061902127,1997,,
'061903001,1997,,
'061903041,1997,,
'061903101,1997,,
'061905001,1997,,
'061905041,1997,,
'061905101,1997,,
'061905102,1997,,
'061906001,1997,,
'061906101,1997,,
'061907001,1997,,
'061907041,1997,,
'061907101,1997,,
'061908001,1997,,
'061908041,1997,,
'061908101,1997,,
'061908102,1997,,
'061910101,1997,,
'061911001,1997,,
'061911003,1997,,
'061911004,1997,,
'061911041,1997,,
'061911101,1997,,
'061911102,1997,,
'061911106,1997,,
'061911107,1997,,
'061911108,1997,,
'061912001,1997,,
'061912041,1997,,
'061912101,1997,,
'061912102,1997,,
'061912103,1997,,
'061914001,1997,,
'061914041,1997,,
'061914101,1997,,
'061914102,1997,,
'062901001,1997,,
'062901041,1997,,
'062901101,1997,,
'062901104,1997,,
'062901199,1997,,
'062902001,1997,,
'062903001,1997,,
'062903041,1997,,
'062903102,1997,,
'062903103,1997,,
'062904001,1997,,
'062904041,1997,,
'062904102,1997,,
'062905101,1997,,
'062906101,1997,,
'063903001,1997,,
'063903103,1997,,
'063906001,1997,,
'064901001,1997,,
'064901103,1997,,
'064903001,1997,,
'064903041,1997,,
'064903101,1997,,
'064903103,1997,,
'064903105,1997,,
'064903107,1997,,
'065901001,1997,,
'065901041,1997,,
'065901101,1997,,
'065902001,1997,,
'066005101,1997,,
'066901001,1997,,
'066901003,1997,,
'066901041,1997,,
'066901101,1997,,
'066902001,1997,,
'066902003,1997,,
'066902041,1997,,
'066902101,1997,,
'066902102,1997,,
'066903002,1997,,
'066903042,1997,,
'066903102,1997,,
'067902001,1997,,
'067902002,1997,,
'067902003,1997,,
'067902041,1997,,
'067902101,1997,,
'067903001,1997,,
'067903041,1997,,
'067903101,1997,,
'067904001,1997,,
'067904101,1997,,
'067907001,1997,,
'067907101,1997,,
'067908001,1997,,
'067908101,1997,,
'068901002,1997,,
'068901003,1997,,
'068901004,1997,,
'068901005,1997,,
'068901006,1997,,
'068901007,1997,,
'068901008,1997,,
'068901012,1997,,
'068901013,1997,,
'068901042,1997,,
'068901043,1997,,
'068901044,1997,,
'068901045,1997,,
'068901046,1997,,
'068901047,1997,,
'068901101,1997,,
'068901102,1997,,
'068901103,1997,,
'068901104,1997,,
'068901105,1997,,
'068901106,1997,,
'068901107,1997,,
'068901108,1997,,
'068901109,1997,,
'068901110,1997,,
'068901111,1997,,
'068901112,1997,,
'068901113,1997,,
'068901114,1997,,
'068901115,1997,,
'068901116,1997,,
'068901117,1997,,
'068901118,1997,,
'068901119,1997,,
'068901121,1997,,
'068901122,1997,,
'068901123,1997,,
'068901124,1997,,
'068901125,1997,,
'068901126,1997,,
'068901127,1997,,
'068901128,1997,,
'068901129,1997,,
'068901130,1997,,
'069901001,1997,,
'069901101,1997,,
'069902001,1997,,
'069902101,1997,,
'070901001,1997,,
'070903002,1997,,
'070903042,1997,,
'070903101,1997,,
'070903102,1997,,
'070903103,1997,,
'070903104,1997,,
'070905002,1997,,
'070905041,1997,,
'070905103,1997,,
'070905104,1997,,
'070907001,1997,,
'070907101,1997,,
'070908001,1997,,
'070908042,1997,,
'070908102,1997,,
'070908103,1997,,
'070908104,1997,,
'070909001,1997,,
'070910001,1997,,
'070910041,1997,,
'070910101,1997,,
'070911001,1997,,
'070911041,1997,,
'070911101,1997,,
'070911102,1997,,
'070911103,1997,,
'070911104,1997,,
'070911105,1997,,
'070912002,1997,,
'070912003,1997,,
'070912041,1997,,
'070912042,1997,,
'070912103,1997,,
'070912104,1997,,
'070912105,1997,,
'070912106,1997,,
'070912107,1997,,
'070915001,1997,,
'070915041,1997,,
'070915101,1997,,
'071901001,1997,,
'071901002,1997,,
'071901003,1997,,
'071901041,1997,,
'071901042,1997,,
'071901043,1997,,
'071901101,1997,,
'071901102,1997,,
'071901103,1997,,
'071901104,1997,,
'071902001,1997,,
'071902002,1997,,
'071902003,1997,,
'071902004,1997,,
'071902005,1997,,
'071902006,1997,,
'071902008,1997,,
'071902009,1997,,
'071902010,1997,,
'071902011,1997,,
'071902020,1997,,
'071902022,1997,,
'071902025,1997,,
'071902027,1997,,
'071902029,1997,,
'071902041,1997,,
'071902042,1997,,
'071902043,1997,,
'071902044,1997,,
'071902045,1997,,
'071902046,1997,,
'071902047,1997,,
'071902048,1997,,
'071902049,1997,,
'071902051,1997,,
'071902052,1997,,
'071902053,1997,,
'071902101,1997,,
'071902102,1997,,
'071902103,1997,,
'071902104,1997,,
'071902105,1997,,
'071902106,1997,,
'071902107,1997,,
'071902108,1997,,
'071902109,1997,,
'071902110,1997,,
'071902111,1997,,
'071902112,1997,,
'071902113,1997,,
'071902114,1997,,
'071902115,1997,,
'071902116,1997,,
'071902118,1997,,
'071902119,1997,,
'071902120,1997,,
'071902121,1997,,
'071902122,1997,,
'071902123,1997,,
'071902125,1997,,
'071902128,1997,,
'071902129,1997,,
'071902130,1997,,
'071902131,1997,,
'071902133,1997,,
'071902134,1997,,
'071902135,1997,,
'071902136,1997,,
'071902137,1997,,
'071902138,1997,,
'071902140,1997,,
'071902141,1997,,
'071902142,1997,,
'071902143,1997,,
'071902144,1997,,
'071902145,1997,,
'071902146,1997,,
'071902147,1997,,
'071902148,1997,,
'071902149,1997,,
'071902150,1997,,
'071902151,1997,,
'071902153,1997,,
'071902155,1997,,
'071902156,1997,,
'071902158,1997,,
'071902159,1997,,
'071902160,1997,,
'071902161,1997,,
'071902162,1997,,
'071902163,1997,,
'071903001,1997,,
'071903002,1997,,
'071903041,1997,,
'071903102,1997,,
'071903103,1997,,
'071904001,1997,,
'071904002,1997,,
'071904041,1997,,
'071904101,1997,,
'071904102,1997,,
'071904103,1997,,
'071905001,1997,,
'071905002,1997,,
'071905003,1997,,
'071905004,1997,,
'071905005,1997,,
'071905006,1997,,
'071905007,1997,,
'071905008,1997,,
'071905010,1997,,
'071905011,1997,,
'071905014,1997,,
'071905015,1997,,
'071905021,1997,,
'071905022,1997,,
'071905023,1997,,
'071905024,1997,,
'071905025,1997,,
'071905026,1997,,
'071905027,1997,,
'071905028,1997,,
'071905034,1997,,
'071905042,1997,,
'071905043,1997,,
'071905044,1997,,
'071905045,1997,,
'071905046,1997,,
'071905047,1997,,
'071905048,1997,,
'071905049,1997,,
'071905050,1997,,
'071905051,1997,,
'071905101,1997,,
'071905102,1997,,
'071905103,1997,,
'071905104,1997,,
'071905105,1997,,
'071905106,1997,,
'071905107,1997,,
'071905108,1997,,
'071905109,1997,,
'071905110,1997,,
'071905111,1997,,
'071905112,1997,,
'071905113,1997,,
'071905114,1997,,
'071905116,1997,,
'071905117,1997,,
'071905118,1997,,
'071905119,1997,,
'071905120,1997,,
'071905121,1997,,
'071905122,1997,,
'071905123,1997,,
'071905124,1997,,
'071905127,1997,,
'071905128,1997,,
'071905129,1997,,
'071905130,1997,,
'071905131,1997,,
'071905132,1997,,
'071905133,1997,,
'071905134,1997,,
'071905135,1997,,
'071905136,1997,,
'071905138,1997,,
'071905140,1997,,
'071906001,1997,,
'071906101,1997,,
'071907001,1997,,
'071907002,1997,,
'071907041,1997,,
'071907101,1997,,
'071907102,1997,,
'071907103,1997,,
'071907104,1997,,
'071908001,1997,,
'071908041,1997,,
'071908101,1997,,
'071909001,1997,,
'071909002,1997,,
'071909003,1997,,
'071909004,1997,,
'071909041,1997,,
'071909042,1997,,
'071909043,1997,,
'071909044,1997,,
'071909101,1997,,
'071909102,1997,,
'071909103,1997,,
'071909104,1997,,
'071909105,1997,,
'071909106,1997,,
'071909107,1997,,
'071909109,1997,,
'071909110,1997,,
'071909111,1997,,
'071909112,1997,,
'071909113,1997,,
'071909114,1997,,
'072901101,1997,,
'072902001,1997,,
'072902002,1997,,
'072902041,1997,,
