DISTRICT,YEAR,DB0BKA*R,DA0BKA*R,D40BKA*R,DE0BTA*R,DM0BTA*R,DH0BTA*R,DF0BKA*R,D20BKA*R,DA0BTA*R,DB0BTA*R,DI0BKA*R,DH0BKA*R,DW0BTA*R,DI0BTA*R,D20BTA*R,D30BTA*R,DW0BKA*R,D40BTA*R,D30BKA*R,DE0BKA*R,DM0BKA*R,DF0BTA*R
'057833,2009,,,,,,,,,,,,,,,,,,,,,,
'057834,2009,,,,,,,,,,,,,,,,,,,,,,
'057835,2009,,,,,,,,,,,,,,,,,,,,,,
'057836,2009,,,,,,,,,,,,,,,,,,,,,,
'057837,2009,,,,,,,,,,,,,,,,,,,,,,
'057838,2009,,,,,,,,,,,,,,,,,,,,,,
'057839,2009,,,,,,,,,,,,,,,,,,,,,,
'057840,2009,,,,,,,,,,,,,,,,,,,,,,
'057841,2009,,,,,,,,,,,,,,,,,,,,,,
'057842,2009,,,,,,,,,,,,,,,,,,,,,,
'057843,2009,,,,,,,,,,,,,,,,,,,,,,
'057903,2009,,,,,,,,,,,,,,,,,,,,,,
'057904,2009,,,,,,,,,,,,,,,,,,,,,,
'057905,2009,,,,,,,,,,,,,,,,,,,,,,
'057906,2009,,,,,,,,,,,,,,,,,,,,,,
'057907,2009,,,,,,,,,,,,,,,,,,,,,,
'057909,2009,,,,,,,,,,,,,,,,,,,,,,
'057910,2009,,,,,,,,,,,,,,,,,,,,,,
'057911,2009,,,,,,,,,,,,,,,,,,,,,,
'057912,2009,,,,,,,,,,,,,,,,,,,,,,
'057913,2009,,,,,,,,,,,,,,,,,,,,,,
'057914,2009,,,,,,,,,,,,,,,,,,,,,,
'057916,2009,,,,,,,,,,,,,,,,,,,,,,
'057919,2009,,,,,,,,,,,,,,,,,,,,,,
'057922,2009,,,,,,,,,,,,,,,,,,,,,,
'058902,2009,,,,,,,,,,,,,,,,,,,,,,
'058905,2009,,,,,,,,,,,,,,,,,,,,,,
'058906,2009,,,,,,,,,,,,,,,,,,,,,,
'058909,2009,,,,,,,,,,,,,,,,,,,,,,
'059901,2009,,,,,,,,,,,,,,,,,,,,,,
'059902,2009,,,,,,,,,,,,,,,,,,,,,,
'060902,2009,,,,,,,,,,,,,,,,,,,,,,
'060914,2009,,,,,,,,,,,,,,,,,,,,,,
'061802,2009,,,,,,,,,,,,,,,,,,,,,,
'061901,2009,,,,,,,,,,,,,,,,,,,,,,
'061902,2009,,,,,,,,,,,,,,,,,,,,,,
'061903,2009,,,,,,,,,,,,,,,,,,,,,,
'061905,2009,,,,,,,,,,,,,,,,,,,,,,
'061906,2009,,,,,,,,,,,,,,,,,,,,,,
'061907,2009,,,,,,,,,,,,,,,,,,,,,,
'061908,2009,,,,,,,,,,,,,,,,,,,,,,
'061910,2009,,,,,,,,,,,,,,,,,,,,,,
'061911,2009,,,,,,,,,,,,,,,,,,,,,,
'061912,2009,,,,,,,,,,,,,,,,,,,,,,
'061914,2009,,,,,,,,,,,,,,,,,,,,,,
'062901,2009,,,,,,,,,,,,,,,,,,,,,,
'062902,2009,,,,,,,,,,,,,,,,,,,,,,
'062903,2009,,,,,,,,,,,,,,,,,,,,,,
'062904,2009,,,,,,,,,,,,,,,,,,,,,,
'062905,2009,,,,,,,,,,,,,,,,,,,,,,
'062906,2009,,,,,,,,,,,,,,,,,,,,,,
'063903,2009,,,,,,,,,,,,,,,,,,,,,,
'063906,2009,,,,,,,,,,,,,,,,,,,,,,
'064903,2009,,,,,,,,,,,,,,,,,,,,,,
'065901,2009,,,,,,,,,,,,,,,,,,,,,,
'065902,2009,,,,,,,,,,,,,,,,,,,,,,
'066005,2009,,,,,,,,,,,,,,,,,,,,,,
'066901,2009,,,,,,,,,,,,,,,,,,,,,,
'066902,2009,,,,,,,,,,,,,,,,,,,,,,
'066903,2009,,,,,,,,,,,,,,,,,,,,,,
'067902,2009,,,,,,,,,,,,,,,,,,,,,,
'067903,2009,,,,,,,,,,,,,,,,,,,,,,
'067904,2009,,,,,,,,,,,,,,,,,,,,,,
'067907,2009,,,,,,,,,,,,,,,,,,,,,,
'067908,2009,,,,,,,,,,,,,,,,,,,,,,
'068801,2009,,,,,,,,,,,,,,,,,,,,,,
'068901,2009,,,,,,,,,,,,,,,,,,,,,,
'069901,2009,,,,,,,,,,,,,,,,,,,,,,
'069902,2009,,,,,,,,,,,,,,,,,,,,,,
'070801,2009,,,,,,,,,,,,,,,,,,,,,,
'070901,2009,,,,,,,,,,,,,,,,,,,,,,
'070903,2009,,,,,,,,,,,,,,,,,,,,,,
'070905,2009,,,,,,,,,,,,,,,,,,,,,,
'070907,2009,,,,,,,,,,,,,,,,,,,,,,
'070908,2009,,,,,,,,,,,,,,,,,,,,,,
'070909,2009,,,,,,,,,,,,,,,,,,,,,,
'070910,2009,,,,,,,,,,,,,,,,,,,,,,
'070911,2009,,,,,,,,,,,,,,,,,,,,,,
'070912,2009,,,,,,,,,,,,,,,,,,,,,,
'070915,2009,,,,,,,,,,,,,,,,,,,,,,
'071801,2009,,,,,,,,,,,,,,,,,,,,,,
'071803,2009,,,,,,,,,,,,,,,,,,,,,,
'071804,2009,,,,,,,,,,,,,,,,,,,,,,
'071805,2009,,,,,,,,,,,,,,,,,,,,,,
'071806,2009,,,,,,,,,,,,,,,,,,,,,,
'071807,2009,,,,,,,,,,,,,,,,,,,,,,
'071901,2009,,,,,,,,,,,,,,,,,,,,,,
'071902,2009,,,,,,,,,,,,,,,,,,,,,,
'071903,2009,,,,,,,,,,,,,,,,,,,,,,
'071904,2009,,,,,,,,,,,,,,,,,,,,,,
'071905,2009,,,,,,,,,,,,,,,,,,,,,,
'071906,2009,,,,,,,,,,,,,,,,,,,,,,
'071907,2009,,,,,,,,,,,,,,,,,,,,,,
'071908,2009,,,,,,,,,,,,,,,,,,,,,,
'071909,2009,,,,,,,,,,,,,,,,,,,,,,
'072801,2009,,,,,,,,,,,,,,,,,,,,,,
'072802,2009,,,,,,,,,,,,,,,,,,,,,,
'072901,2009,,,,,,,,,,,,,,,,,,,,,,
'072902,2009,,,,,,,,,,,,,,,,,,,,,,
'072903,2009,,,,,,,,,,,,,,,,,,,,,,
'072904,2009,,,,,,,,,,,,,,,,,,,,,,
'072908,2009,,,,,,,,,,,,,,,,,,,,,,
'072909,2009,,,,,,,,,,,,,,,,,,,,,,
'072910,2009,,,,,,,,,,,,,,,,,,,,,,
'073901,2009,,,,,,,,,,,,,,,,,,,,,,
'073903,2009,,,,,,,,,,,,,,,,,,,,,,
'073904,2009,,,,,,,,,,,,,,,,,,,,,,
'073905,2009,,,,,,,,,,,,,,,,,,,,,,
'074903,2009,,,,,,,,,,,,,,,,,,,,,,
'074904,2009,,,,,,,,,,,,,,,,,,,,,,
'074905,2009,,,,,,,,,,,,,,,,,,,,,,
'074907,2009,,,,,,,,,,,,,,,,,,,,,,
'074909,2009,,,,,,,,,,,,,,,,,,,,,,
'074911,2009,,,,,,,,,,,,,,,,,,,,,,
'074912,2009,,,,,,,,,,,,,,,,,,,,,,
'074917,2009,,,,,,,,,,,,,,,,,,,,,,
'075901,2009,,,,,,,,,,,,,,,,,,,,,,
'075902,2009,,,,,,,,,,,,,,,,,,,,,,
'075903,2009,,,,,,,,,,,,,,,,,,,,,,
'075906,2009,,,,,,,,,,,,,,,,,,,,,,
'075908,2009,,,,,,,,,,,,,,,,,,,,,,
'076903,2009,,,,,,,,,,,,,,,,,,,,,,
'076904,2009,,,,,,,,,,,,,,,,,,,,,,
'077901,2009,,,,,,,,,,,,,,,,,,,,,,
'077902,2009,,,,,,,,,,,,,,,,,,,,,,
'078901,2009,,,,,,,,,,,,,,,,,,,,,,
'079901,2009,,,,,,,,,,,,,,,,,,,,,,
'079906,2009,,,,,,,,,,,,,,,,,,,,,,
'079907,2009,,,,,,,,,,,,,,,,,,,,,,
'079908,2009,,,,,,,,,,,,,,,,,,,,,,
'079910,2009,,,,,,,,,,,,,,,,,,,,,,
'080901,2009,,,,,,,,,,,,,,,,,,,,,,
'081902,2009,,,,,,,,,,,,,,,,,,,,,,
'081904,2009,,,,,,,,,,,,,,,,,,,,,,
'081905,2009,,,,,,,,,,,,,,,,,,,,,,
'081906,2009,,,,,,,,,,,,,,,,,,,,,,
'082902,2009,,,,,,,,,,,,,,,,,,,,,,
'082903,2009,,,,,,,,,,,,,,,,,,,,,,
'083901,2009,,,,,,,,,,,,,,,,,,,,,,
'083902,2009,,,,,,,,,,,,,,,,,,,,,,
'083903,2009,,,,,,,,,,,,,,,,,,,,,,
'084801,2009,,,,,,,,,,,,,,,,,,,,,,
'084802,2009,,,,,,,,,,,,,,,,,,,,,,
'084804,2009,,,,,,,,,,,,,,,,,,,,,,
'084901,2009,,,,,,,,,,,,,,,,,,,,,,
'084902,2009,,,,,,,,,,,,,,,,,,,,,,
'084903,2009,,,,,,,,,,,,,,,,,,,,,,
'084904,2009,,,,,,,,,,,,,,,,,,,,,,
'084906,2009,,,,,,,,,,,,,,,,,,,,,,
'084908,2009,,,,,,,,,,,,,,,,,,,,,,
'084909,2009,,,,,,,,,,,,,,,,,,,,,,
'084910,2009,,,,,,,,,,,,,,,,,,,,,,
'084911,2009,,,,,,,,,,,,,,,,,,,,,,
'085902,2009,,,,,,,,,,,,,,,,,,,,,,
'085903,2009,,,,,,,,,,,,,,,,,,,,,,
'086024,2009,,,,,,,,,,,,,,,,,,,,,,
'086901,2009,,,,,,,,,,,,,,,,,,,,,,
'086902,2009,,,,,,,,,,,,,,,,,,,,,,
'087901,2009,,,,,,,,,,,,,,,,,,,,,,
'088902,2009,,,,,,,,,,,,,,,,,,,,,,
'089901,2009,,,,,,,,,,,,,,,,,,,,,,
'089903,2009,,,,,,,,,,,,,,,,,,,,,,
'089905,2009,,,,,,,,,,,,,,,,,,,,,,
'090902,2009,,,,,,,,,,,,,,,,,,,,,,
'090903,2009,,,,,,,,,,,,,,,,,,,,,,
'090904,2009,,,,,,,,,,,,,,,,,,,,,,
'090905,2009,,,,,,,,,,,,,,,,,,,,,,
'091901,2009,,,,,,,,,,,,,,,,,,,,,,
'091902,2009,,,,,,,,,,,,,,,,,,,,,,
'091903,2009,,,,,,,,,,,,,,,,,,,,,,
'091905,2009,,,,,,,,,,,,,,,,,,,,,,
'091906,2009,,,,,,,,,,,,,,,,,,,,,,
'091907,2009,,,,,,,,,,,,,,,,,,,,,,
'091908,2009,,,,,,,,,,,,,,,,,,,,,,
'091909,2009,,,,,,,,,,,,,,,,,,,,,,
'091910,2009,,,,,,,,,,,,,,,,,,,,,,
'091913,2009,,,,,,,,,,,,,,,,,,,,,,
'091914,2009,,,,,,,,,,,,,,,,,,,,,,
'091917,2009,,,,,,,,,,,,,,,,,,,,,,
'091918,2009,,,,,,,,,,,,,,,,,,,,,,
'092801,2009,,,,,,,,,,,,,,,,,,,,,,
'092901,2009,,,,,,,,,,,,,,,,,,,,,,
'092902,2009,,,,,,,,,,,,,,,,,,,,,,
'092903,2009,,,,,,,,,,,,,,,,,,,,,,
'092904,2009,,,,,,,,,,,,,,,,,,,,,,
'092906,2009,,,,,,,,,,,,,,,,,,,,,,
'092907,2009,,,,,,,,,,,,,,,,,,,,,,
'092908,2009,,,,,,,,,,,,,,,,,,,,,,
'093901,2009,,,,,,,,,,,,,,,,,,,,,,
'093903,2009,,,,,,,,,,,,,,,,,,,,,,
'093904,2009,,,,,,,,,,,,,,,,,,,,,,
'093905,2009,,,,,,,,,,,,,,,,,,,,,,
'094901,2009,,,,,,,,,,,,,,,,,,,,,,
'094902,2009,,,,,,,,,,,,,,,,,,,,,,
'094903,2009,,,,,,,,,,,,,,,,,,,,,,
'094904,2009,,,,,,,,,,,,,,,,,,,,,,
'095901,2009,,,,,,,,,,,,,,,,,,,,,,
'095902,2009,,,,,,,,,,,,,,,,,,,,,,
'095903,2009,,,,,,,,,,,,,,,,,,,,,,
'095904,2009,,,,,,,,,,,,,,,,,,,,,,
'095905,2009,,,,,,,,,,,,,,,,,,,,,,
'096904,2009,,,,,,,,,,,,,,,,,,,,,,
'096905,2009,,,,,,,,,,,,,,,,,,,,,,
'097902,2009,,,,,,,,,,,,,,,,,,,,,,
'097903,2009,,,,,,,,,,,,,,,,,,,,,,
'098901,2009,,,,,,,,,,,,,,,,,,,,,,
'098903,2009,,,,,,,,,,,,,,,,,,,,,,
'098904,2009,,,,,,,,,,,,,,,,,,,,,,
'099902,2009,,,,,,,,,,,,,,,,,,,,,,
'099903,2009,,,,,,,,,,,,,,,,,,,,,,
'100903,2009,,,,,,,,,,,,,,,,,,,,,,
'100904,2009,,,,,,,,,,,,,,,,,,,,,,
'100905,2009,,,,,,,,,,,,,,,,,,,,,,
'100907,2009,,,,,,,,,,,,,,,,,,,,,,
'100908,2009,,,,,,,,,,,,,,,,,,,,,,
'101801,2009,,,,,,,,,,,,,,,,,,,,,,
'101802,2009,,,,,,,,,,,,,,,,,,,,,,
'101803,2009,,,,,,,,,,,,,,,,,,,,,,
'101804,2009,,,,,,,,,,,,,,,,,,,,,,
'101805,2009,,,,,,,,,,,,,,,,,,,,,,
'101806,2009,,,,,,,,,,,,,,,,,,,,,,
'101807,2009,,,,,,,,,,,,,,,,,,,,,,
'101809,2009,,,,,,,,,,,,,,,,,,,,,,
'101810,2009,,,,,,,,,,,,,,,,,,,,,,
'101811,2009,,,,,,,,,,,,,,,,,,,,,,
'101812,2009,,,,,,,,,,,,,,,,,,,,,,
'101813,2009,,,,,,,,,,,,,,,,,,,,,,
'101814,2009,,,,,,,,,,,,,,,,,,,,,,
'101815,2009,,,,,,,,,,,,,,,,,,,,,,
'101817,2009,,,,,,,,,,,,,,,,,,,,,,
'101819,2009,,,,,,,,,,,,,,,,,,,,,,
'101820,2009,,,,,,,,,,,,,,,,,,,,,,
'101821,2009,,,,,,,,,,,,,,,,,,,,,,
'101822,2009,,,,,,,,,,,,,,,,,,,,,,
'101823,2009,,,,,,,,,,,,,,,,,,,,,,
'101828,2009,,,,,,,,,,,,,,,,,,,,,,
'101829,2009,,,,,,,,,,,,,,,,,,,,,,
'101831,2009,,,,,,,,,,,,,,,,,,,,,,
'101833,2009,,,,,,,,,,,,,,,,,,,,,,
'101834,2009,,,,,,,,,,,,,,,,,,,,,,
'101837,2009,,,,,,,,,,,,,,,,,,,,,,
'101838,2009,,,,,,,,,,,,,,,,,,,,,,
'101840,2009,,,,,,,,,,,,,,,,,,,,,,
'101842,2009,,,,,,,,,,,,,,,,,,,,,,
'101843,2009,,,,,,,,,,,,,,,,,,,,,,
'101845,2009,,,,,,,,,,,,,,,,,,,,,,
'101846,2009,,,,,,,,,,,,,,,,,,,,,,
'101847,2009,,,,,,,,,,,,,,,,,,,,,,
'101848,2009,,,,,,,,,,,,,,,,,,,,,,
'101849,2009,,,,,,,,,,,,,,,,,,,,,,
'101850,2009,,,,,,,,,,,,,,,,,,,,,,
'101851,2009,,,,,,,,,,,,,,,,,,,,,,
'101852,2009,,,,,,,,,,,,,,,,,,,,,,
'101853,2009,,,,,,,,,,,,,,,,,,,,,,
'101854,2009,,,,,,,,,,,,,,,,,,,,,,
'101855,2009,,,,,,,,,,,,,,,,,,,,,,
'101856,2009,,,,,,,,,,,,,,,,,,,,,,
'101857,2009,,,,,,,,,,,,,,,,,,,,,,
'101858,2009,,,,,,,,,,,,,,,,,,,,,,
'101859,2009,,,,,,,,,,,,,,,,,,,,,,
'101860,2009,,,,,,,,,,,,,,,,,,,,,,
'101861,2009,,,,,,,,,,,,,,,,,,,,,,
'101862,2009,,,,,,,,,,,,,,,,,,,,,,
'101902,2009,,,,,,,,,,,,,,,,,,,,,,
'101903,2009,,,,,,,,,,,,,,,,,,,,,,
'101905,2009,,,,,,,,,,,,,,,,,,,,,,
'101906,2009,,,,,,,,,,,,,,,,,,,,,,
'101907,2009,,,,,,,,,,,,,,,,,,,,,,
'101908,2009,,,,,,,,,,,,,,,,,,,,,,
'101909,2009,,,,,,,,,,,,,,,,,,,,,,
'101910,2009,,,,,,,,,,,,,,,,,,,,,,
'101911,2009,,,,,,,,,,,,,,,,,,,,,,
'101912,2009,,,,,,,,,,,,,,,,,,,,,,
'101913,2009,,,,,,,,,,,,,,,,,,,,,,
'101914,2009,,,,,,,,,,,,,,,,,,,,,,
'101915,2009,,,,,,,,,,,,,,,,,,,,,,
'101916,2009,,,,,,,,,,,,,,,,,,,,,,
'101917,2009,,,,,,,,,,,,,,,,,,,,,,
'101919,2009,,,,,,,,,,,,,,,,,,,,,,
'101920,2009,,,,,,,,,,,,,,,,,,,,,,
'101921,2009,,,,,,,,,,,,,,,,,,,,,,
'101924,2009,,,,,,,,,,,,,,,,,,,,,,
'101925,2009,,,,,,,,,,,,,,,,,,,,,,
'102901,2009,,,,,,,,,,,,,,,,,,,,,,
'102902,2009,,,,,,,,,,,,,,,,,,,,,,
'102903,2009,,,,,,,,,,,,,,,,,,,,,,
'102904,2009,,,,,,,,,,,,,,,,,,,,,,
'102905,2009,,,,,,,,,,,,,,,,,,,,,,
'102906,2009,,,,,,,,,,,,,,,,,,,,,,
'103901,2009,,,,,,,,,,,,,,,,,,,,,,
'103902,2009,,,,,,,,,,,,,,,,,,,,,,
'104901,2009,,,,,,,,,,,,,,,,,,,,,,
'104903,2009,,,,,,,,,,,,,,,,,,,,,,
'104907,2009,,,,,,,,,,,,,,,,,,,,,,
'105801,2009,,,,,,,,,,,,,,,,,,,,,,
'105802,2009,,,,,,,,,,,,,,,,,,,,,,
'105902,2009,,,,,,,,,,,,,,,,,,,,,,
'105904,2009,,,,,,,,,,,,,,,,,,,,,,
'105905,2009,,,,,,,,,,,,,,,,,,,,,,
'105906,2009,,,,,,,,,,,,,,,,,,,,,,
'106901,2009,,,,,,,,,,,,,,,,,,,,,,
'107901,2009,,,,,,,,,,,,,,,,,,,,,,
'107902,2009,,,,,,,,,,,,,,,,,,,,,,
'107904,2009,,,,,,,,,,,,,,,,,,,,,,
'107905,2009,,,,,,,,,,,,,,,,,,,,,,
'107906,2009,,,,,,,,,,,,,,,,,,,,,,
'107907,2009,,,,,,,,,,,,,,,,,,,,,,
'107908,2009,,,,,,,,,,,,,,,,,,,,,,
'107910,2009,,,,,,,,,,,,,,,,,,,,,,
'108801,2009,,,,,,,,,,,,,,,,,,,,,,
'108802,2009,,,,,,,,,,,,,,,,,,,,,,
'108804,2009,,,,,,,,,,,,,,,,,,,,,,
'108807,2009,,,,,,,,,,,,,,,,,,,,,,
'108808,2009,,,,,,,,,,,,,,,,,,,,,,
'108902,2009,,,,,,,,,,,,,,,,,,,,,,
'108903,2009,,,,,,,,,,,,,,,,,,,,,,
'108904,2009,,,,,,,,,,,,,,,,,,,,,,
'108905,2009,,,,,,,,,,,,,,,,,,,,,,
'108906,2009,,,,,,,,,,,,,,,,,,,,,,
'108907,2009,,,,,,,,,,,,,,,,,,,,,,
'108908,2009,,,,,,,,,,,,,,,,,,,,,,
'108909,2009,,,,,,,,,,,,,,,,,,,,,,
'108910,2009,,,,,,,,,,,,,,,,,,,,,,
'108911,2009,,,,,,,,,,,,,,,,,,,,,,
'108912,2009,,,,,,,,,,,,,,,,,,,,,,
'108913,2009,,,,,,,,,,,,,,,,,,,,,,
'108914,2009,,,,,,,,,,,,,,,,,,,,,,
'108915,2009,,,,,,,,,,,,,,,,,,,,,,
'108916,2009,,,,,,,,,,,,,,,,,,,,,,
'109901,2009,,,,,,,,,,,,,,,,,,,,,,
'109902,2009,,,,,,,,,,,,,,,,,,,,,,
'109903,2009,,,,,,,,,,,,,,,,,,,,,,
'109904,2009,,,,,,,,,,,,,,,,,,,,,,
'109905,2009,,,,,,,,,,,,,,,,,,,,,,
'109907,2009,,,,,,,,,,,,,,,,,,,,,,
'109908,2009,,,,,,,,,,,,,,,,,,,,,,
'109910,2009,,,,,,,,,,,,,,,,,,,,,,
'109911,2009,,,,,,,,,,,,,,,,,,,,,,
'109912,2009,,,,,,,,,,,,,,,,,,,,,,
'109913,2009,,,,,,,,,,,,,,,,,,,,,,
'109914,2009,,,,,,,,,,,,,,,,,,,,,,
'110901,2009,,,,,,,,,,,,,,,,,,,,,,
'110902,2009,,,,,,,,,,,,,,,,,,,,,,
'110905,2009,,,,,,,,,,,,,,,,,,,,,,
'110906,2009,,,,,,,,,,,,,,,,,,,,,,
'110907,2009,,,,,,,,,,,,,,,,,,,,,,
'110908,2009,,,,,,,,,,,,,,,,,,,,,,
'111901,2009,,,,,,,,,,,,,,,,,,,,,,
'111902,2009,,,,,,,,,,,,,,,,,,,,,,
'111903,2009,,,,,,,,,,,,,,,,,,,,,,
'112901,2009,,,,,,,,,,,,,,,,,,,,,,
'112905,2009,,,,,,,,,,,,,,,,,,,,,,
'112906,2009,,,,,,,,,,,,,,,,,,,,,,
'112907,2009,,,,,,,,,,,,,,,,,,,,,,
'112908,2009,,,,,,,,,,,,,,,,,,,,,,
'112909,2009,,,,,,,,,,,,,,,,,,,,,,
'112910,2009,,,,,,,,,,,,,,,,,,,,,,
'113901,2009,,,,,,,,,,,,,,,,,,,,,,
'113902,2009,,,,,,,,,,,,,,,,,,,,,,
'113903,2009,,,,,,,,,,,,,,,,,,,,,,
'113905,2009,,,,,,,,,,,,,,,,,,,,,,
'113906,2009,,,,,,,,,,,,,,,,,,,,,,
'114901,2009,,,,,,,,,,,,,,,,,,,,,,
'114902,2009,,,,,,,,,,,,,,,,,,,,,,
'114904,2009,,,,,,,,,,,,,,,,,,,,,,
'115901,2009,,,,,,,,,,,,,,,,,,,,,,
'115902,2009,,,,,,,,,,,,,,,,,,,,,,
'115903,2009,,,,,,,,,,,,,,,,,,,,,,
'116801,2009,,,,,,,,,,,,,,,,,,,,,,
'116901,2009,,,,,,,,,,,,,,,,,,,,,,
'116902,2009,,,,,,,,,,,,,,,,,,,,,,
'116903,2009,,,,,,,,,,,,,,,,,,,,,,
'116905,2009,,,,,,,,,,,,,,,,,,,,,,
'116906,2009,,,,,,,,,,,,,,,,,,,,,,
'116908,2009,,,,,,,,,,,,,,,,,,,,,,
'116909,2009,,,,,,,,,,,,,,,,,,,,,,
'116910,2009,,,,,,,,,,,,,,,,,,,,,,
'116915,2009,,,,,,,,,,,,,,,,,,,,,,
'116916,2009,,,,,,,,,,,,,,,,,,,,,,
'117901,2009,,,,,,,,,,,,,,,,,,,,,,
'117903,2009,,,,,,,,,,,,,,,,,,,,,,
'117904,2009,,,,,,,,,,,,,,,,,,,,,,
'117907,2009,,,,,,,,,,,,,,,,,,,,,,
'118902,2009,,,,,,,,,,,,,,,,,,,,,,
'119901,2009,,,,,,,,,,,,,,,,,,,,,,
'119902,2009,,,,,,,,,,,,,,,,,,,,,,
'119903,2009,,,,,,,,,,,,,,,,,,,,,,
'120901,2009,,,,,,,,,,,,,,,,,,,,,,
'120902,2009,,,,,,,,,,,,,,,,,,,,,,
'120905,2009,,,,,,,,,,,,,,,,,,,,,,
'121902,2009,,,,,,,,,,,,,,,,,,,,,,
'121903,2009,,,,,,,,,,,,,,,,,,,,,,
'121904,2009,,,,,,,,,,,,,,,,,,,,,,
'121905,2009,,,,,,,,,,,,,,,,,,,,,,
'121906,2009,,,,,,,,,,,,,,,,,,,,,,
'122901,2009,,,,,,,,,,,,,,,,,,,,,,
'122902,2009,,,,,,,,,,,,,,,,,,,,,,
'123801,2009,,,,,,,,,,,,,,,,,,,,,,
'123803,2009,,,,,,,,,,,,,,,,,,,,,,
'123804,2009,,,,,,,,,,,,,,,,,,,,,,
'123805,2009,,,,,,,,,,,,,,,,,,,,,,
'123806,2009,,,,,,,,,,,,,,,,,,,,,,
'123905,2009,,,,,,,,,,,,,,,,,,,,,,
'123907,2009,,,,,,,,,,,,,,,,,,,,,,
'123908,2009,,,,,,,,,,,,,,,,,,,,,,
'123910,2009,,,,,,,,,,,,,,,,,,,,,,
'123913,2009,,,,,,,,,,,,,,,,,,,,,,
'123914,2009,,,,,,,,,,,,,,,,,,,,,,
'124901,2009,,,,,,,,,,,,,,,,,,,,,,
'125901,2009,,,,,,,,,,,,,,,,,,,,,,
'125902,2009,,,,,,,,,,,,,,,,,,,,,,
'125903,2009,,,,,,,,,,,,,,,,,,,,,,
'125905,2009,,,,,,,,,,,,,,,,,,,,,,
'125906,2009,,,,,,,,,,,,,,,,,,,,,,
'126901,2009,,,,,,,,,,,,,,,,,,,,,,
'126902,2009,,,,,,,,,,,,,,,,,,,,,,
'126903,2009,,,,,,,,,,,,,,,,,,,,,,
'126904,2009,,,,,,,,,,,,,,,,,,,,,,
'126905,2009,,,,,,,,,,,,,,,,,,,,,,
'126906,2009,,,,,,,,,,,,,,,,,,,,,,
'126907,2009,,,,,,,,,,,,,,,,,,,,,,
'126908,2009,,,,,,,,,,,,,,,,,,,,,,
'126911,2009,,,,,,,,,,,,,,,,,,,,,,
'127901,2009,,,,,,,,,,,,,,,,,,,,,,
'127903,2009,,,,,,,,,,,,,,,,,,,,,,
'127904,2009,,,,,,,,,,,,,,,,,,,,,,
'127905,2009,,,,,,,,,,,,,,,,,,,,,,
'127906,2009,,,,,,,,,,,,,,,,,,,,,,
'128901,2009,,,,,,,,,,,,,,,,,,,,,,
'128902,2009,,,,,,,,,,,,,,,,,,,,,,
'128903,2009,,,,,,,,,,,,,,,,,,,,,,
'128904,2009,,,,,,,,,,,,,,,,,,,,,,
'129901,2009,,,,,,,,,,,,,,,,,,,,,,
'129902,2009,,,,,,,,,,,,,,,,,,,,,,
'129903,2009,,,,,,,,,,,,,,,,,,,,,,
'129904,2009,,,,,,,,,,,,,,,,,,,,,,
'129905,2009,,,,,,,,,,,,,,,,,,,,,,
'129906,2009,,,,,,,,,,,,,,,,,,,,,,
'129910,2009,,,,,,,,,,,,,,,,,,,,,,
'130801,2009,,,,,,,,,,,,,,,,,,,,,,
'130901,2009,,,,,,,,,,,,,,,,,,,,,,
'130902,2009,,,,,,,,,,,,,,,,,,,,,,
'131001,2009,,,,,,,,,,,,,,,,,,,,,,
'132902,2009,,,,,,,,,,,,,,,,,,,,,,
'133901,2009,,,,,,,,,,,,,,,,,,,,,,
'133902,2009,,,,,,,,,,,,,,,,,,,,,,
'133903,2009,,,,,,,,,,,,,,,,,,,,,,
'133904,2009,,,,,,,,,,,,,,,,,,,,,,
'133905,2009,,,,,,,,,,,,,,,,,,,,,,
'134901,2009,,,,,,,,,,,,,,,,,,,,,,
'135001,2009,,,,,,,,,,,,,,,,,,,,,,
'136901,2009,,,,,,,,,,,,,,,,,,,,,,
'137901,2009,,,,,,,,,,,,,,,,,,,,,,
'137902,2009,,,,,,,,,,,,,,,,,,,,,,
'137903,2009,,,,,,,,,,,,,,,,,,,,,,
'137904,2009,,,,,,,,,,,,,,,,,,,,,,
'138902,2009,,,,,,,,,,,,,,,,,,,,,,
'138903,2009,,,,,,,,,,,,,,,,,,,,,,
'138904,2009,,,,,,,,,,,,,,,,,,,,,,
'139905,2009,,,,,,,,,,,,,,,,,,,,,,
'139908,2009,,,,,,,,,,,,,,,,,,,,,,
'139909,2009,,,,,,,,,,,,,,,,,,,,,,
'139911,2009,,,,,,,,,,,,,,,,,,,,,,
'139912,2009,,,,,,,,,,,,,,,,,,,,,,
'140901,2009,,,,,,,,,,,,,,,,,,,,,,
'140904,2009,,,,,,,,,,,,,,,,,,,,,,
'140905,2009,,,,,,,,,,,,,,,,,,,,,,
'140907,2009,,,,,,,,,,,,,,,,,,,,,,
'140908,2009,,,,,,,,,,,,,,,,,,,,,,
'141901,2009,,,,,,,,,,,,,,,,,,,,,,
'141902,2009,,,,,,,,,,,,,,,,,,,,,,
'142901,2009,,,,,,,,,,,,,,,,,,,,,,
'143901,2009,,,,,,,,,,,,,,,,,,,,,,
'143902,2009,,,,,,,,,,,,,,,,,,,,,,
'143903,2009,,,,,,,,,,,,,,,,,,,,,,
