CAMPUS,YEAR,CAHEE*R,CAHEC#R,CAHEC*R,CAHEE#R
'041902002,1998,,,,
'041902101,1998,,,,
'041902150,1998,,,,
'041902190,1998,,,,
'041902195,1998,,,,
'042901001,1998,,,,
'042901002,1998,,,,
'042901041,1998,,,,
'042901102,1998,,,,
'042903001,1998,,,,
'042903002,1998,,,,
'042903041,1998,,,,
'042903101,1998,,,,
'042903160,1998,,,,
'042903161,1998,,,,
'042903170,1998,,,,
'042905001,1998,,,,
'042905002,1998,,,,
'042905101,1998,,,,
'042905160,1998,,,,
'042906001,1998,,,,
'042906002,1998,,,,
'043901001,1998,,,,
'043901003,1998,,,,
'043901042,1998,,,,
'043901043,1998,,,,
'043901101,1998,,,,
'043901102,1998,,,,
'043901104,1998,,,,
'043901105,1998,,,,
'043901106,1998,,,,
'043901107,1998,,,,
'043901108,1998,,,,
'043901109,1998,,,,
'043902001,1998,,,,
'043902041,1998,,,,
'043902101,1998,,,,
'043903001,1998,,,,
'043903041,1998,,,,
'043903101,1998,,,,
'043904001,1998,,,,
'043904041,1998,,,,
'043904101,1998,,,,
'043905001,1998,,,,
'043905041,1998,,,,
'043905101,1998,,,,
'043905102,1998,,,,
'043905103,1998,,,,
'043905104,1998,,,,
'043907002,1998,,,,
'043907003,1998,,,,
'043907041,1998,,,,
'043907043,1998,,,,
'043907102,1998,,,,
'043907104,1998,,,,
'043907105,1998,,,,
'043907107,1998,,,,
'043907108,1998,,,,
'043907109,1998,,,,
'043907110,1998,,,,
'043907111,1998,,,,
'043907112,1998,,,,
'043907197,1998,,,,
'043908101,1998,,,,
'043908102,1998,,,,
'043910001,1998,,,,
'043910003,1998,,,,
'043910004,1998,,,,
'043910005,1998,,,,
'043910006,1998,,,,
'043910007,1998,,,,
'043910009,1998,,,,
'043910042,1998,,,,
'043910043,1998,,,,
'043910044,1998,,,,
'043910045,1998,,,,
'043910046,1998,,,,
'043910047,1998,,,,
'043910048,1998,,,,
'043910049,1998,,,,
'043910050,1998,,,,
'043910101,1998,,,,
'043910102,1998,,,,
'043910103,1998,,,,
'043910104,1998,,,,
'043910105,1998,,,,
'043910106,1998,,,,
'043910108,1998,,,,
'043910109,1998,,,,
'043910110,1998,,,,
'043910111,1998,,,,
'043910112,1998,,,,
'043910113,1998,,,,
'043910114,1998,,,,
'043910115,1998,,,,
'043910116,1998,,,,
'043910117,1998,,,,
'043910118,1998,,,,
'043910119,1998,,,,
'043910120,1998,,,,
'043910121,1998,,,,
'043910122,1998,,,,
'043910123,1998,,,,
'043910124,1998,,,,
'043910125,1998,,,,
'043910126,1998,,,,
'043910127,1998,,,,
'043910128,1998,,,,
'043910129,1998,,,,
'043910130,1998,,,,
'043910131,1998,,,,
'043910132,1998,,,,
'043910133,1998,,,,
'043910134,1998,,,,
'043910200,1998,,,,
'043910205,1998,,,,
'043911001,1998,,,,
'043911041,1998,,,,
'043911101,1998,,,,
'043912001,1998,,,,
'043912041,1998,,,,
'043912101,1998,,,,
'043914001,1998,,,,
'043914041,1998,,,,
'043914042,1998,,,,
'043914101,1998,,,,
'043914102,1998,,,,
'043914103,1998,,,,
'043917001,1998,,,,
'043917041,1998,,,,
'043917101,1998,,,,
'043918001,1998,,,,
'043918041,1998,,,,
'043918101,1998,,,,
'043919101,1998,,,,
'044902001,1998,,,,
'044902041,1998,,,,
'044902101,1998,,,,
'044904001,1998,,,,
'045902001,1998,,,,
'045902041,1998,,,,
'045902101,1998,,,,
'045903001,1998,,,,
'045903041,1998,,,,
'045903101,1998,,,,
'045903102,1998,,,,
'045903103,1998,,,,
'045905002,1998,,,,
'045905041,1998,,,,
'045905102,1998,,,,
'046901001,1998,,,,
'046901041,1998,,,,
'046901042,1998,,,,
'046901102,1998,,,,
'046901103,1998,,,,
'046901104,1998,,,,
'046901105,1998,,,,
'046901106,1998,,,,
'046901107,1998,,,,
'046902001,1998,,,,
'046902002,1998,,,,
'046902041,1998,,,,
'046902042,1998,,,,
'046902043,1998,,,,
'046902044,1998,,,,
'046902101,1998,,,,
'046902102,1998,,,,
'046902103,1998,,,,
'046902104,1998,,,,
'046902105,1998,,,,
'046902106,1998,,,,
'046902107,1998,,,,
'046902108,1998,,,,
'046902109,1998,,,,
'046902110,1998,,,,
'046902201,1998,,,,
'047901001,1998,,,,
'047901041,1998,,,,
'047901101,1998,,,,
'047901102,1998,,,,
'047902001,1998,,,,
'047902041,1998,,,,
'047902101,1998,,,,
'047903001,1998,,,,
'047905001,1998,,,,
'048901001,1998,,,,
'048901003,1998,,,,
'048901101,1998,,,,
'048901195,1998,,,,
'048901199,1998,,,,
'048903001,1998,,,,
'048903200,1998,,,,
'049901001,1998,,,,
'049901002,1998,,,,
'049901041,1998,,,,
'049901101,1998,,,,
'049901102,1998,,,,
'049901103,1998,,,,
'049901104,1998,,,,
'049902001,1998,,,,
'049902101,1998,,,,
'049903001,1998,,,,
'049903101,1998,,,,
'049905001,1998,,,,
'049905101,1998,,,,
'049905102,1998,,,,
'049906001,1998,,,,
'049907001,1998,,,,
'049907101,1998,,,,
'049908101,1998,,,,
'049909101,1998,,,,
'050901001,1998,,,,
'050901101,1998,,,,
'050902001,1998,,,,
'050902041,1998,,,,
'050902101,1998,,,,
'050902102,1998,,,,
'050902103,1998,,,,
'050904001,1998,,,,
'050909001,1998,,,,
'050910001,1998,,,,
'050910005,1998,,,,
'050910041,1998,,,,
'050910042,1998,,,,
'050910101,1998,,,,
'050910102,1998,,,,
'050910103,1998,,,,
'050910104,1998,,,,
'050910105,1998,,,,
'050910106,1998,,,,
'050910107,1998,,,,
'050910108,1998,,,,
'050910109,1998,,,,
'051901001,1998,,,,
'051901102,1998,,,,
'052901001,1998,,,,
'052901041,1998,,,,
'052901101,1998,,,,
'053001001,1998,,,,
'053001041,1998,,,,
'053001101,1998,,,,
'053001102,1998,,,,
'054901001,1998,,,,
'054901041,1998,,,,
'054901101,1998,,,,
'054901200,1998,,,,
'054901300,1998,,,,
'054902001,1998,,,,
'054902102,1998,,,,
'054903001,1998,,,,
'054903002,1998,,,,
'054903003,1998,,,,
'054903041,1998,,,,
'054903102,1998,,,,
'055901001,1998,,,,
'055901002,1998,,,,
'055901041,1998,,,,
'055901102,1998,,,,
'056901001,1998,,,,
'056901002,1998,,,,
'056901042,1998,,,,
'056901104,1998,,,,
'056901105,1998,,,,
'056902001,1998,,,,
'057801001,1998,,,,
'057802001,1998,,,,
'057803041,1998,,,,
'057804001,1998,,,,
'057903001,1998,,,,
'057903002,1998,,,,
'057903003,1998,,,,
'057903004,1998,,,,
'057903005,1998,,,,
'057903009,1998,,,,
'057903041,1998,,,,
'057903042,1998,,,,
'057903044,1998,,,,
'057903045,1998,,,,
'057903046,1998,,,,
'057903047,1998,,,,
'057903101,1998,,,,
'057903102,1998,,,,
'057903103,1998,,,,
'057903105,1998,,,,
'057903106,1998,,,,
'057903107,1998,,,,
'057903108,1998,,,,
'057903109,1998,,,,
'057903110,1998,,,,
'057903111,1998,,,,
'057903112,1998,,,,
'057903113,1998,,,,
'057903114,1998,,,,
'057903116,1998,,,,
'057903117,1998,,,,
'057903118,1998,,,,
'057903119,1998,,,,
'057903120,1998,,,,
'057903121,1998,,,,
'057903122,1998,,,,
'057903124,1998,,,,
'057903125,1998,,,,
'057903126,1998,,,,
'057904001,1998,,,,
'057904041,1998,,,,
'057904101,1998,,,,
'057904102,1998,,,,
'057904103,1998,,,,
'057904104,1998,,,,
'057904105,1998,,,,
'057904106,1998,,,,
'057904107,1998,,,,
'057905001,1998,,,,
'057905002,1998,,,,
'057905003,1998,,,,
'057905005,1998,,,,
'057905006,1998,,,,
'057905007,1998,,,,
'057905008,1998,,,,
'057905009,1998,,,,
'057905011,1998,,,,
'057905012,1998,,,,
'057905013,1998,,,,
'057905014,1998,,,,
'057905015,1998,,,,
'057905016,1998,,,,
'057905017,1998,,,,
'057905018,1998,,,,
'057905019,1998,,,,
'057905020,1998,,,,
'057905021,1998,,,,
'057905022,1998,,,,
'057905023,1998,,,,
'057905024,1998,,,,
'057905025,1998,,,,
'057905026,1998,,,,
'057905027,1998,,,,
'057905029,1998,,,,
'057905030,1998,,,,
'057905032,1998,,,,
'057905033,1998,,,,
'057905034,1998,,,,
'057905036,1998,,,,
'057905037,1998,,,,
'057905038,1998,,,,
'057905039,1998,,,,
'057905042,1998,,,,
'057905043,1998,,,,
'057905044,1998,,,,
'057905045,1998,,,,
'057905046,1998,,,,
'057905047,1998,,,,
'057905048,1998,,,,
'057905049,1998,,,,
'057905050,1998,,,,
'057905051,1998,,,,
'057905052,1998,,,,
'057905053,1998,,,,
'057905054,1998,,,,
'057905055,1998,,,,
'057905058,1998,,,,
'057905059,1998,,,,
'057905060,1998,,,,
'057905063,1998,,,,
'057905064,1998,,,,
'057905065,1998,,,,
'057905068,1998,,,,
'057905069,1998,,,,
'057905071,1998,,,,
'057905072,1998,,,,
'057905073,1998,,,,
'057905074,1998,,,,
'057905078,1998,,,,
'057905081,1998,,,,
'057905090,1998,,,,
'057905091,1998,,,,
'057905095,1998,,,,
'057905096,1998,,,,
'057905097,1998,,,,
'057905099,1998,,,,
'057905101,1998,,,,
'057905103,1998,,,,
'057905104,1998,,,,
'057905105,1998,,,,
'057905106,1998,,,,
'057905108,1998,,,,
'057905109,1998,,,,
'057905110,1998,,,,
'057905111,1998,,,,
'057905112,1998,,,,
'057905113,1998,,,,
'057905114,1998,,,,
'057905115,1998,,,,
'057905116,1998,,,,
'057905117,1998,,,,
'057905118,1998,,,,
'057905119,1998,,,,
'057905120,1998,,,,
'057905121,1998,,,,
'057905122,1998,,,,
'057905124,1998,,,,
'057905125,1998,,,,
'057905126,1998,,,,
'057905127,1998,,,,
'057905128,1998,,,,
'057905129,1998,,,,
'057905130,1998,,,,
'057905131,1998,,,,
'057905132,1998,,,,
'057905133,1998,,,,
'057905134,1998,,,,
'057905135,1998,,,,
'057905136,1998,,,,
'057905137,1998,,,,
'057905139,1998,,,,
'057905140,1998,,,,
'057905142,1998,,,,
'057905143,1998,,,,
'057905144,1998,,,,
'057905145,1998,,,,
'057905146,1998,,,,
'057905147,1998,,,,
'057905148,1998,,,,
'057905149,1998,,,,
'057905150,1998,,,,
'057905151,1998,,,,
'057905152,1998,,,,
'057905153,1998,,,,
'057905156,1998,,,,
'057905157,1998,,,,
'057905158,1998,,,,
'057905159,1998,,,,
'057905160,1998,,,,
'057905161,1998,,,,
'057905162,1998,,,,
'057905163,1998,,,,
'057905164,1998,,,,
'057905166,1998,,,,
'057905167,1998,,,,
'057905168,1998,,,,
'057905169,1998,,,,
'057905170,1998,,,,
'057905171,1998,,,,
'057905173,1998,,,,
'057905174,1998,,,,
'057905175,1998,,,,
'057905177,1998,,,,
'057905178,1998,,,,
'057905180,1998,,,,
'057905181,1998,,,,
'057905182,1998,,,,
'057905183,1998,,,,
'057905184,1998,,,,
'057905185,1998,,,,
'057905186,1998,,,,
'057905187,1998,,,,
'057905188,1998,,,,
'057905189,1998,,,,
'057905190,1998,,,,
'057905191,1998,,,,
'057905192,1998,,,,
'057905193,1998,,,,
'057905194,1998,,,,
'057905195,1998,,,,
'057905196,1998,,,,
'057905197,1998,,,,
'057905198,1998,,,,
'057905199,1998,,,,
'057905200,1998,,,,
'057905201,1998,,,,
'057905202,1998,,,,
'057905203,1998,,,,
'057905204,1998,,,,
'057905205,1998,,,,
'057905206,1998,,,,
'057905207,1998,,,,
'057905208,1998,,,,
'057905209,1998,,,,
'057905210,1998,,,,
'057905211,1998,,,,
'057905212,1998,,,,
'057905213,1998,,,,
'057905214,1998,,,,
'057905215,1998,,,,
'057905216,1998,,,,
'057905217,1998,,,,
'057905218,1998,,,,
'057905219,1998,,,,
'057905220,1998,,,,
'057905221,1998,,,,
'057905222,1998,,,,
'057905224,1998,,,,
'057905225,1998,,,,
'057905226,1998,,,,
'057905227,1998,,,,
'057905228,1998,,,,
'057905229,1998,,,,
'057905230,1998,,,,
'057905232,1998,,,,
'057905233,1998,,,,
'057905235,1998,,,,
'057905236,1998,,,,
'057905237,1998,,,,
'057905242,1998,,,,
'057905245,1998,,,,
'057905246,1998,,,,
'057905248,1998,,,,
'057905249,1998,,,,
'057905250,1998,,,,
'057905251,1998,,,,
'057905255,1998,,,,
'057905256,1998,,,,
'057905258,1998,,,,
'057905260,1998,,,,
'057905262,1998,,,,
'057905263,1998,,,,
'057905264,1998,,,,
'057905265,1998,,,,
'057905266,1998,,,,
'057905267,1998,,,,
'057905268,1998,,,,
'057905269,1998,,,,
'057905270,1998,,,,
'057905271,1998,,,,
'057905272,1998,,,,
'057905273,1998,,,,
'057905274,1998,,,,
'057905275,1998,,,,
'057905276,1998,,,,
'057905277,1998,,,,
'057905280,1998,,,,
'057905281,1998,,,,
'057906001,1998,,,,
'057906002,1998,,,,
'057906041,1998,,,,
'057906042,1998,,,,
'057906102,1998,,,,
'057906103,1998,,,,
'057906104,1998,,,,
'057906105,1998,,,,
'057906106,1998,,,,
'057906107,1998,,,,
'057906108,1998,,,,
'057907001,1998,,,,
'057907003,1998,,,,
'057907004,1998,,,,
'057907007,1998,,,,
'057907041,1998,,,,
'057907042,1998,,,,
'057907101,1998,,,,
'057907102,1998,,,,
'057907103,1998,,,,
'057907104,1998,,,,
'057907105,1998,,,,
'057907106,1998,,,,
'057907107,1998,,,,
'057907108,1998,,,,
'057907109,1998,,,,
'057907110,1998,,,,
'057909002,1998,,,,
'057909003,1998,,,,
'057909004,1998,,,,
'057909005,1998,,,,
'057909006,1998,,,,
'057909007,1998,,,,
'057909008,1998,,,,
'057909009,1998,,,,
'057909041,1998,,,,
'057909042,1998,,,,
'057909043,1998,,,,
'057909044,1998,,,,
'057909045,1998,,,,
'057909046,1998,,,,
'057909047,1998,,,,
'057909048,1998,,,,
'057909049,1998,,,,
'057909050,1998,,,,
'057909051,1998,,,,
'057909052,1998,,,,
'057909053,1998,,,,
'057909101,1998,,,,
'057909102,1998,,,,
'057909103,1998,,,,
'057909105,1998,,,,
'057909107,1998,,,,
'057909108,1998,,,,
'057909109,1998,,,,
'057909110,1998,,,,
'057909111,1998,,,,
'057909112,1998,,,,
'057909113,1998,,,,
'057909115,1998,,,,
'057909116,1998,,,,
'057909117,1998,,,,
'057909119,1998,,,,
'057909120,1998,,,,
'057909121,1998,,,,
'057909122,1998,,,,
'057909123,1998,,,,
'057909124,1998,,,,
'057909125,1998,,,,
'057909126,1998,,,,
'057909127,1998,,,,
'057909128,1998,,,,
'057909129,1998,,,,
'057909132,1998,,,,
'057909133,1998,,,,
'057909134,1998,,,,
'057909135,1998,,,,
'057909136,1998,,,,
'057909137,1998,,,,
'057909138,1998,,,,
'057909139,1998,,,,
'057909140,1998,,,,
'057909141,1998,,,,
'057909142,1998,,,,
'057909143,1998,,,,
'057909144,1998,,,,
'057909145,1998,,,,
'057909146,1998,,,,
'057909147,1998,,,,
'057909148,1998,,,,
'057910002,1998,,,,
'057910003,1998,,,,
'057910004,1998,,,,
'057910007,1998,,,,
'057910008,1998,,,,
'057910041,1998,,,,
'057910043,1998,,,,
'057910044,1998,,,,
'057910045,1998,,,,
'057910046,1998,,,,
'057910047,1998,,,,
'057910048,1998,,,,
'057910101,1998,,,,
'057910102,1998,,,,
'057910103,1998,,,,
'057910104,1998,,,,
'057910105,1998,,,,
'057910106,1998,,,,
'057910107,1998,,,,
'057910108,1998,,,,
'057910109,1998,,,,
'057910110,1998,,,,
'057910111,1998,,,,
'057910113,1998,,,,
'057910116,1998,,,,
'057910118,1998,,,,
'057910119,1998,,,,
'057910120,1998,,,,
'057910121,1998,,,,
'057910122,1998,,,,
'057910123,1998,,,,
'057911001,1998,,,,
'057911041,1998,,,,
'057911101,1998,,,,
'057911102,1998,,,,
'057911103,1998,,,,
'057911104,1998,,,,
'057911105,1998,,,,
'057912002,1998,,,,
'057912003,1998,,,,
'057912004,1998,,,,
'057912005,1998,,,,
'057912009,1998,,,,
'057912041,1998,,,,
'057912042,1998,,,,
'057912043,1998,,,,
'057912044,1998,,,,
'057912045,1998,,,,
'057912046,1998,,,,
'057912101,1998,,,,
'057912102,1998,,,,
'057912103,1998,,,,
'057912104,1998,,,,
'057912105,1998,,,,
'057912106,1998,,,,
'057912107,1998,,,,
'057912108,1998,,,,
'057912109,1998,,,,
'057912111,1998,,,,
'057912112,1998,,,,
'057912113,1998,,,,
'057912114,1998,,,,
'057912116,1998,,,,
'057912118,1998,,,,
'057912119,1998,,,,
'057912120,1998,,,,
'057912121,1998,,,,
'057912122,1998,,,,
'057912197,1998,,,,
'057912199,1998,,,,
'057912698,1998,,,,
'057913001,1998,,,,
'057913041,1998,,,,
'057913101,1998,,,,
'057913102,1998,,,,
'057913103,1998,,,,
'057913105,1998,,,,
'057913106,1998,,,,
'057913107,1998,,,,
'057914001,1998,,,,
'057914002,1998,,,,
'057914003,1998,,,,
'057914004,1998,,,,
'057914007,1998,,,,
'057914041,1998,,,,
'057914042,1998,,,,
'057914043,1998,,,,
'057914044,1998,,,,
'057914045,1998,,,,
'057914046,1998,,,,
'057914047,1998,,,,
'057914101,1998,,,,
'057914102,1998,,,,
'057914103,1998,,,,
'057914104,1998,,,,
'057914105,1998,,,,
'057914106,1998,,,,
'057914107,1998,,,,
'057914108,1998,,,,
'057914109,1998,,,,
'057914110,1998,,,,
'057914111,1998,,,,
'057914112,1998,,,,
'057914113,1998,,,,
'057914114,1998,,,,
'057914115,1998,,,,
'057914116,1998,,,,
'057914117,1998,,,,
'057914118,1998,,,,
'057914119,1998,,,,
'057914120,1998,,,,
'057914121,1998,,,,
'057914122,1998,,,,
'057914123,1998,,,,
'057914124,1998,,,,
'057914125,1998,,,,
'057914126,1998,,,,
'057914127,1998,,,,
'057914656,1998,,,,
'057916002,1998,,,,
'057916003,1998,,,,
'057916004,1998,,,,
'057916005,1998,,,,
'057916006,1998,,,,
'057916008,1998,,,,
'057916042,1998,,,,
'057916043,1998,,,,
'057916044,1998,,,,
'057916045,1998,,,,
'057916047,1998,,,,
'057916048,1998,,,,
'057916049,1998,,,,
'057916050,1998,,,,
'057916051,1998,,,,
'057916101,1998,,,,
'057916102,1998,,,,
'057916103,1998,,,,
'057916104,1998,,,,
'057916105,1998,,,,
'057916106,1998,,,,
'057916107,1998,,,,
'057916108,1998,,,,
'057916109,1998,,,,
'057916110,1998,,,,
'057916111,1998,,,,
'057916112,1998,,,,
'057916113,1998,,,,
'057916114,1998,,,,
'057916115,1998,,,,
'057916116,1998,,,,
'057916117,1998,,,,
'057916118,1998,,,,
'057916119,1998,,,,
'057916120,1998,,,,
'057916121,1998,,,,
'057916122,1998,,,,
'057916123,1998,,,,
'057916124,1998,,,,
'057916125,1998,,,,
'057916126,1998,,,,
'057916127,1998,,,,
'057916128,1998,,,,
'057916129,1998,,,,
'057916130,1998,,,,
'057916131,1998,,,,
'057916132,1998,,,,
'057916133,1998,,,,
'057916134,1998,,,,
'057916135,1998,,,,
'057916137,1998,,,,
'057916141,1998,,,,
'057916142,1998,,,,
'057919101,1998,,,,
'057920002,1998,,,,
'057920042,1998,,,,
'057920101,1998,,,,
'057920102,1998,,,,
'057920103,1998,,,,
'057920104,1998,,,,
'057920108,1998,,,,
'057922001,1998,,,,
'057922042,1998,,,,
'057922043,1998,,,,
'057922101,1998,,,,
'057922102,1998,,,,
'057922103,1998,,,,
'057922105,1998,,,,
'057922106,1998,,,,
'057922107,1998,,,,
'057922108,1998,,,,
'057922109,1998,,,,
'057922110,1998,,,,
'058902001,1998,,,,
'058905001,1998,,,,
'058905101,1998,,,,
'058906001,1998,,,,
'058906002,1998,,,,
'058906041,1998,,,,
'058906103,1998,,,,
'058906104,1998,,,,
'058906105,1998,,,,
'058909001,1998,,,,
'058909101,1998,,,,
'059901001,1998,,,,
'059901040,1998,,,,
'059901042,1998,,,,
'059901101,1998,,,,
'059901102,1998,,,,
'059901103,1998,,,,
'059901104,1998,,,,
'059901105,1998,,,,
'059901106,1998,,,,
'059902101,1998,,,,
'060902001,1998,,,,
'060902041,1998,,,,
'060902101,1998,,,,
'060914001,1998,,,,
'060914102,1998,,,,
'061901002,1998,,,,
'061901003,1998,,,,
'061901004,1998,,,,
'061901005,1998,,,,
'061901006,1998,,,,
'061901039,1998,,,,
'061901040,1998,,,,
'061901044,1998,,,,
'061901045,1998,,,,
'061901102,1998,,,,
'061901103,1998,,,,
'061901104,1998,,,,
'061901105,1998,,,,
'061901106,1998,,,,
'061901107,1998,,,,
'061901108,1998,,,,
'061901109,1998,,,,
'061901110,1998,,,,
'061901111,1998,,,,
'061901112,1998,,,,
'061902001,1998,,,,
'061902002,1998,,,,
'061902004,1998,,,,
'061902005,1998,,,,
'061902009,1998,,,,
'061902042,1998,,,,
'061902044,1998,,,,
'061902045,1998,,,,
'061902046,1998,,,,
'061902047,1998,,,,
'061902048,1998,,,,
'061902049,1998,,,,
'061902050,1998,,,,
'061902052,1998,,,,
'061902053,1998,,,,
'061902101,1998,,,,
'061902102,1998,,,,
'061902104,1998,,,,
'061902105,1998,,,,
'061902106,1998,,,,
'061902107,1998,,,,
'061902108,1998,,,,
'061902109,1998,,,,
'061902110,1998,,,,
'061902111,1998,,,,
'061902112,1998,,,,
'061902113,1998,,,,
'061902114,1998,,,,
'061902115,1998,,,,
'061902116,1998,,,,
'061902117,1998,,,,
'061902118,1998,,,,
'061902119,1998,,,,
'061902120,1998,,,,
'061902121,1998,,,,
'061902122,1998,,,,
'061902123,1998,,,,
'061902124,1998,,,,
'061902125,1998,,,,
'061902126,1998,,,,
'061902127,1998,,,,
'061902128,1998,,,,
'061903001,1998,,,,
'061903041,1998,,,,
'061903101,1998,,,,
'061905001,1998,,,,
'061905041,1998,,,,
'061905101,1998,,,,
'061905102,1998,,,,
'061906001,1998,,,,
'061906101,1998,,,,
'061907001,1998,,,,
'061907041,1998,,,,
'061907101,1998,,,,
'061908001,1998,,,,
'061908041,1998,,,,
'061908101,1998,,,,
'061908102,1998,,,,
'061910101,1998,,,,
'061911001,1998,,,,
'061911003,1998,,,,
'061911004,1998,,,,
'061911041,1998,,,,
'061911101,1998,,,,
'061911102,1998,,,,
'061911106,1998,,,,
'061911107,1998,,,,
'061911108,1998,,,,
'061912001,1998,,,,
'061912041,1998,,,,
'061912101,1998,,,,
'061912102,1998,,,,
'061912103,1998,,,,
'061914001,1998,,,,
'061914041,1998,,,,
'061914101,1998,,,,
'061914102,1998,,,,
'062901001,1998,,,,
'062901002,1998,,,,
'062901041,1998,,,,
'062901101,1998,,,,
'062901104,1998,,,,
'062901199,1998,,,,
'062902001,1998,,,,
'062903001,1998,,,,
'062903041,1998,,,,
'062903102,1998,,,,
'062903103,1998,,,,
'062904001,1998,,,,
'062904041,1998,,,,
'062904102,1998,,,,
'062905101,1998,,,,
'062906101,1998,,,,
'063903001,1998,,,,
'063906001,1998,,,,
'064901001,1998,,,,
'064901103,1998,,,,
'064903001,1998,,,,
'064903041,1998,,,,
'064903101,1998,,,,
'064903103,1998,,,,
'064903105,1998,,,,
'064903107,1998,,,,
'065901001,1998,,,,
'065901041,1998,,,,
'065901101,1998,,,,
'065902001,1998,,,,
'066005101,1998,,,,
'066901001,1998,,,,
'066901041,1998,,,,
'066901101,1998,,,,
'066902001,1998,,,,
'066902041,1998,,,,
'066902101,1998,,,,
'066902102,1998,,,,
'066903002,1998,,,,
'066903004,1998,,,,
'066903042,1998,,,,
'066903102,1998,,,,
'067902001,1998,,,,
'067902002,1998,,,,
'067902003,1998,,,,
'067902041,1998,,,,
'067902101,1998,,,,
'067903001,1998,,,,
'067903041,1998,,,,
'067903101,1998,,,,
'067904001,1998,,,,
'067904101,1998,,,,
'067907001,1998,,,,
'067907101,1998,,,,
'067908001,1998,,,,
'067908101,1998,,,,
'068901002,1998,,,,
'068901003,1998,,,,
'068901004,1998,,,,
'068901005,1998,,,,
'068901006,1998,,,,
'068901007,1998,,,,
'068901008,1998,,,,
'068901012,1998,,,,
'068901013,1998,,,,
'068901042,1998,,,,
